index	name	hemisphere
212	Precentral gyrus superior LH	n/a
213	Precentral sulcus mid-superior RH	n/a
214	Intraparietal sulcus anterior RH	n/a
215	Superior temporal gyrus medial anterior RH	n/a
216	Precuneus postero-inferior RH	n/a
217	Parieto-occipital sulcus postero-superior 	n/a
218	Cerebellum III inferior	n/a
219	Superior parietal lobule medial RH	n/a
220	Anterior cingulate cortex superior	n/a
221	Middle frontal gyrus postero-inferior LH	n/a
222	Inferior longitudinal fasciculus	n/a
223	Cingulate sulcus middle	n/a
224	Subthalamic nuclei	n/a
225	Caudate inferior	n/a
226	Parietal operculum posterior RH	n/a
227	Collateral sulcus posterior RH	n/a
228	Cuneus postero-superior	n/a
229	Paracentral sulcus	n/a
230	Middle temporal gyrus middle posterior LH	n/a
231	Inferior temporal sulcus posterior LH	n/a
232	Occipital pole lateral RH	n/a
233	Medulla oblongata	n/a
234	Cerebellum Crus II posterior	n/a
235	Superior temporal sulcus middle-superior RH	n/a
236	Anterior limb of internal capsule	n/a
237	Middle temporal gyrus mid-posterior RH	n/a
238	Lateral occipital cortex superior LH	n/a
239	Pars triangularis RH	n/a
240	Cuneus superior 	n/a
241	Superior parietal lobule postero-inferior posterior	n/a
242	Superior parietal sulcus LH	n/a
243	Middle temporal gyrus posterior LH	n/a
244	Precuneus antero-inferior	n/a
245	Cerebrospinal fluid (between middle frontal gyrus posterior and skull RH)	n/a
246	Superior occipital sulcus middle RH	n/a
247	Supramarginal gyrus anterior RH	n/a
248	Posterior cingulate cortex inferior	n/a
249	Lateral fissure anterior LH	n/a
250	Retrosplenial cortex superior	n/a
251	Middle frontal gyrus mid-posterior LH	n/a
252	Superior temporal gyrus superior RH	n/a
253	Precuneus middle	n/a
254	Subsplenial area	n/a
255	Inferior temporal sulcus posterior RH	n/a
256	Cingulum mid-anterior	n/a
257	Cerebellum VI antero-superior LH	n/a
258	Superior parietal lobule LH	n/a
259	Cerebellum III superior	n/a
260	Cerebellum VI posterior	n/a
261	Caudate	n/a
262	Parahippocampal gyrus anterior	n/a
263	Central operculum posterior RH	n/a
264	Middle temporal gyrus mid-anterior LH	n/a
265	Fusiform gyrus posterior RH	n/a
266	Frontal operculum RH	n/a
267	Superior frontal gyrus middle LH	n/a
268	Middle temporal gyrus posterior RH	n/a
269	Precentral gyrus inferior LH	n/a
270	Hippocampus	n/a
271	Paracingulate gyrus mid-anterior LH	n/a
272	Cerebellum VIIIb medial	n/a
273	Central sulcus mid-superior RH	n/a
274	Cerebellum VIIIb anterior	n/a
275	Cerebrospinal fluid (between superior frontal gyrus superior and skull)	n/a
276	Superior parietal lobule postero-superior LH	n/a
277	Superior frontal sulcus mid-posterior RH	n/a
278	Middle occipital sulcus LH	n/a
279	Internal capsule posterior RH	n/a
280	Occipitotemporal gyrus posterior LH	n/a
281	Inferior occipital sulcus	n/a
282	Middle frontal gyrus anterior LH	n/a
283	Lateral occipital cortex antero-superior RH	n/a
284	Cerebellum VI superior lateral	n/a
285	Cerebral peduncles	n/a
286	Occipital pole inferior	n/a
287	Ventromedial prefrontal cortex LH	n/a
288	Calcarine sulcus anterior	n/a
289	Cerebellum Crus I posterior RH	n/a
290	Precentral sulcus mid-inferior RH	n/a
291	Dorsomedial prefrontal cortex anterior	n/a
292	Inferior temporal sulcus middle RH	n/a
293	Heschl’s gyrus LH	n/a
294	Middle frontal gyrus posterior RH	n/a
295	Parietal operculum LH	n/a
296	Calcarine cortex mid-posterior LH	n/a
297	Postcentral sulcus superior	n/a
298	Thalamus middle 	n/a
299	Superior frontal gyrus medial middle	n/a
300	Inferior frontal gyrus posterior LH	n/a
301	Parieto-occipital sulcus middle inferior LH	n/a
302	Subparietal sulcus LH	n/a
303	Internal capsule anterior limb RH	n/a
304	Precuneus mid-posterior	n/a
305	Angular gyrus superior RH	n/a
306	Central sulcus middle LH	n/a
307	Superior frontal sulcus middle	n/a
308	Globus pallidus	n/a
309	Central sulcus inferior RH	n/a
310	Middle frontal gyrus middle	n/a
311	Cerebrospinal fluid (between supramarginal gyrus and skull LH)	n/a
312	Superior frontal gyrus middle RH	n/a
313	Corticospinal tract middle RH	n/a
314	Cingulate sulcus posterior RH	n/a
315	Lateral occipital cortex superior RH	n/a
316	Putamen postero-inferior	n/a
317	Cerebellum horizontal fissure medial	n/a
318	Superior parietal sulcus RH	n/a
319	Calcarine cortex anterior 	n/a
320	Precentral sulcus superior	n/a
321	Cuneus posterior	n/a
322	Precentral sulcus inferior LH	n/a
323	Superior longitudinal fasciculus II posterior LH	n/a
324	Superior parietal lobule postero-superior RH	n/a
325	Anterior horizontal ramus of the lateral fissure LH	n/a
326	Parieto-occipital sulcus mid-anterior RH	n/a
327	Cingulate sulcus mid-anterior RH	n/a
328	Caudate LH	n/a
329	Orbital H-shaped sulcus	n/a
330	Central operculum LH	n/a
331	Parieto-occipital sulcus middle	n/a
332	Putamen anterior 	n/a
333	Cerebrospinal fluid (between middle frontal gyrus and skull LH)	n/a
334	Precentral gyrus mid-superior LH	n/a
335	Thalamus anterior 	n/a
336	Posterior cingulate cortex anterior	n/a
337	Superior temporal gyrus posterior LH	n/a
338	Central sulcus middle	n/a
339	Cerebellum IX and cerebellar peduncle 	n/a
340	Calcarine sulcus anterior RH	n/a
341	Cerebellum VI medial	n/a
342	Cerebellum V superior	n/a
343	Collateral sulcus anterior 	n/a
344	Cerebellar peduncles	n/a
345	Cerebrospinal fluid (between middle frontal gyrus anterior and skull RH)	n/a
346	Cerebellum secondary fissure	n/a
347	Superior occipital gyrus inferior RH	n/a
348	Central sulcus superior 	n/a
349	Inferior occipital gyrus anterior LH	n/a
350	Superior parietal lobule posterior	n/a
351	Superior temporal sulcus mid-posterior LH	n/a
352	Lateral occipital cortex anterior LH	n/a
353	Planum polare inferior	n/a
354	Paracingulate gyrus anterior LH	n/a
355	Paracingulate sulcus posterior	n/a
356	Inferior frontal gyrus anterior LH	n/a
357	Angular sulcus inferior LH	n/a
358	Subparietal sulcus RH	n/a
359	Circular sulcus of the insula anterior	n/a
360	Middle temporal gyrus mid-anterior RH	n/a
361	Cerebrospinal fluid (between intraparietal sulcus and skull LH)	n/a
362	Precuneus posterior 	n/a
363	Inferior occipital gyrus posterior LH	n/a
364	Lingual gyrus inferior	n/a
365	Angular gyrus postero-inferior LH	n/a
366	Inferior frontal gyrus anterior RH	n/a
367	Paracingulate sulcus mid-posterior	n/a
368	Frontomarginal gyrus LH	n/a
369	Middle occipital sulcus RH	n/a
370	Inferior occipital gyrus RH	n/a
371	Inferior frontal sulcus anterior RH	n/a
372	Postcentral sulcus inferior LH	n/a
373	Middle temporal gyrus postero-inferior LH	n/a
374	Superior parietal sulcus superior 	n/a
375	Cerebellum VI lateral RH	n/a
376	Cerebellum V RH	n/a
377	Internal capsule middle LH	n/a
378	Cingulate sulcus antero-inferior 	n/a
379	Middle temporal gyrus middle anterior LH	n/a
380	Cerebrospinal fluid (between central sulcus and skull LH)	n/a
381	Cerebellum VI	n/a
382	Cerebrospinal fluid (between central sulcus and skull RH)	n/a
383	Corona radiata anterior LH	n/a
384	Superior occipital sulcus superior RH	n/a
385	Intermediate primus of Jensen LH	n/a
386	Lateral occipital cortex antero-superior LH	n/a
387	Supramarginal gyrus inferior RH	n/a
388	Insula antero-superior LH	n/a
389	Callosomarginal sulcus mid-inferior	n/a
390	Insula postero-inferior	n/a
391	Middle temporal gyrus middle RH	n/a
392	Retrosplenial cortex inferior	n/a
393	Suborbital sulcus	n/a
394	Cingulate sulcus anterior RH	n/a
395	Precuneus postero-superior 	n/a
396	Superior longitudinal fasciculus I posterior	n/a
397	Middle frontal gyrus anterior lateral LH	n/a
398	Cerebrospinal fluid (between callosomarginal sulcus and skull RH)	n/a
399	Angular sulcus superior RH	n/a
400	Collateral sulcus middle	n/a
401	Pars opercularis LH	n/a
402	Superior temporal gyrus middle LH	n/a
403	Occipitotemporal sulcus posterior LH	n/a
404	Cerebellum Crus I posterior	n/a
405	Lateral fissure posterior limb RH	n/a
406	Caudate nucleus 	n/a
407	Lateral ventricles posterior horns	n/a
408	Callosal sulcus mid-posterior	n/a
409	Supramarginal gyrus antero-inferior LH	n/a
410	Callosomarginal sulcus superior	n/a
411	Angular gyrus antero-inferior LH	n/a
412	Superior parts of central and postcentral sulci LH	n/a
413	Precuneus RH	n/a
414	Superior parts of central and postcentral sulci RH	n/a
415	Thalamus LH	n/a
416	Angular gyrus postero-superior LH	n/a
417	Paracentral lobule superior	n/a
418	Angular gyrus posterior RH	n/a
419	Calcarine sulcus posterior medial	n/a
420	Paracingulate sulcus posterior LH	n/a
421	Thalamus medial	n/a
422	Fusiform gyrus middle inferior RH	n/a
423	Caudate nucleus tail	n/a
424	Parieto-occipital sulcus postero-inferior RH	n/a
425	Cerebellum Crus I superior	n/a
426	Temporal pole RH	n/a
427	Lingual gyrus anterior	n/a
428	Cerebrospinal fluid (between postcentral gyrus and skull)	n/a
429	Cerebellum Crus II RH	n/a
430	Corpus callosum anterior body	n/a
431	Superior occipital gyrus RH	n/a
432	Subparietal sulcus inferior LH	n/a
433	Intraparietal sulcus mid-posterior RH	n/a
434	Hippocampus posterior	n/a
435	Cuneus anterior	n/a
436	Precuneus antero-superior	n/a
437	Central sulcus inferior	n/a
438	Central sulcus mid-inferior RH	n/a
439	Precentral sulcus inferior RH	n/a
440	Superior longitudinal fasciculus I	n/a
441	Middle frontal gyrus anterior medial RH	n/a
442	Cerebellum Crus I posterior LH	n/a
443	Superior temporal sulcus middle LH	n/a
444	Cerebrospinal fluid (between intraparietal sulcus and skull RH)	n/a
445	Forceps minor RH	n/a
446	Forceps major	n/a
447	Superior temporal sulcus middle-inferior RH	n/a
448	Lingual gyrus mid-anterior LH	n/a
449	Middle frontal gyrus mid-posterior lateral LH	n/a
450	Cerebellum superior posterior fissure LH	n/a
451	Fusiform gyrus middle RH	n/a
452	Medulla oblongata superior	n/a
453	Superior occipital gyrus superior RH	n/a
454	Superior longitudinal fasciculus III posterior RH	n/a
455	Frontomarginal sulcus	n/a
456	Superior longitudinal fasciculus III middle RH	n/a
457	Inferior frontal sulcus mid-anterior LH	n/a
458	Cerebrospinal fluid (between superior frontal gyrus middle superior and skull)	n/a
459	Central sulcus LH	n/a
460	Intraparietal sulcus posterior RH	n/a
461	Precuneus inferior 	n/a
462	Heschl’s gyrus RH	n/a
463	Intraparietal sulcus posterior LH	n/a
464	Lateral ventricles anterior horns	n/a
465	Cerebrospinal fluid (between postcentral sulcus and skull RH)	n/a
466	Central sulcus superior LH	n/a
467	External capsule middle LH	n/a
468	Putamen RH	n/a
469	Cerebrospinal fluid (between superior parietal lobule posterior and skull RH)	n/a
470	Insula superior	n/a
471	Heschl’s gyrus posterior RH	n/a
472	Optic radiation RH	n/a
473	Anterior parts of occipitotemporal and collateral sulci LH	n/a
474	Cingulate sulcus mid-posterior 	n/a
475	Middle frontal sulcus mid-anterior LH	n/a
476	Ventromedial prefrontal cortex posterior	n/a
477	Cerebrospinal fluid (between superior parietal lobule and skull LH)	n/a
478	Cerebellum VI posterior LH	n/a
479	Ventromedial prefrontal cortex anterior	n/a
480	Putamen postero-superior	n/a
481	Cerebellum VI  LH	n/a
482	Cerebellum Crus I superior RH	n/a
483	Superior longitudinal fasciculus III anterior RH	n/a
484	Midbrain inferior	n/a
485	Postcentral gyrus middle RH	n/a
486	Paracingulate sulcus mid-posterior RH	n/a
487	Fusiform gyrus posterior LH	n/a
488	Hippocampus middle	n/a
489	Corpus callosum rostrum	n/a
490	Orbitofrontal cortex	n/a
491	Cerebellum Crus II medial RH	n/a
492	Cerebellum IV superior	n/a
493	Cingulate sulcus posterior LH	n/a
494	Superior parietal lobule superior	n/a
495	Lingual gyrus middle RH	n/a
496	Corpus callosum isthmus posterior	n/a
497	Precuneus superior	n/a
498	Inferior occipital gyrus posterior RH	n/a
499	Callosomarginal sulcus inferior	n/a
500	Superior frontal sulcus posterior RH	n/a
501	Inferior fronto-occipital fasciculus posterior LH	n/a
502	Central sulcus mid-superior 	n/a
503	Cerebrospinal fluid (between inferior frontal sulcus and skull LH)	n/a
504	Cerebellum Crus I anterior LH	n/a
505	Central operculum anterior RH	n/a
506	Corpus callosum splenium	n/a
507	Superior occipital sulcus RH	n/a
508	Superior temporal gyrus superior LH	n/a
509	Middle temporal gyrus mid-posterior LH	n/a
510	Insula postero-inferior RH	n/a
511	Parieto-occipital sulcus middle LH	n/a
512	Precentral sulcus superior RH	n/a
