index	name	hemisphere
63	Superior frontal sulcus middle LH	n/a
64	Cerebellum V LH	n/a
65	Parahippocampal sulcus	n/a
66	Middle frontal gyrus mid-anterior RH	n/a
67	Superior temporal sulcus anterior RH	n/a
68	Dorsomedial prefrontal cortex RH	n/a
69	Putamen superior RH	n/a
70	Posterior cingulate cortex anterior	n/a
71	Heschl’s gyrus posterior LH	n/a
72	Internal capsule anterior limb inferior	n/a
73	Angular gyrus postero-inferior LH	n/a
74	Superior corona radiata posterior LH	n/a
75	Calcarine cortex anterior RH	n/a
76	Fusiform gyrus anterior LH	n/a
77	Supramarginal gyrus antero-inferior RH	n/a
78	Central sulcus mid-superior LH	n/a
79	Cerebrospinal fluid (between Central sulcus and skull)	n/a
80	Putamen posterior RH	n/a
81	Intracalcarine cortex	n/a
82	Uncinate fasciculus	n/a
83	Planum temporale anterior LH	n/a
84	Cerebellum VIIIab	n/a
85	Cerebellum Crus I RH	n/a
86	Cingulate mid-anterior RH	n/a
87	Cerebrospinal fluid (between middle frontal gyrus and skull)	n/a
88	Cerebrospinal fluid (between superior parietal lobule and skull)	n/a
89	Superior longitudinal fasciculus I mid-anterior LH	n/a
90	Middle frontal gyrus middle LH	n/a
91	Lateral occipital cortex antero-inferior RH	n/a
92	Hippocampus posterior inferior	n/a
93	Posterior corona radiata RH	n/a
94	Supracalcarine cortex RH	n/a
95	Thalamus superior	n/a
96	Cingulate anterior	n/a
97	Lateral occipital cortex mid-anterior RH	n/a
98	Cerebellum IX middle	n/a
99	Lateral ventricle RH	n/a
100	Central sulcus inferior	n/a
101	Lateral occipital cortex superior RH	n/a
102	Occipital pole superior LH	n/a
103	Inferior temporal sulcus mid-posterior LH	n/a
104	Cingulate sulcus mid-posterior	n/a
105	Angular gyrus mid-superior RH	n/a
106	Inferior rostral gyrus RH	n/a
107	External capsule posterior inferior LH	n/a
108	Middle cerebellar peduncle superior	n/a
109	Cerebrospinal fluid (between middle frontal gyrus superior and skull LH)	n/a
110	Inferior frontal sulcus anterior LH	n/a
111	Hippocampus posterior superior	n/a
112	Superior frontal gyrus mid-posterior RH	n/a
113	Middle temporal gyrus mid-anterior lateral LH	n/a
114	Callosomarginal sulcus inferior	n/a
115	Inferior fronto-occipital fasciculus anterior RH	n/a
116	Pars opercularis LH	n/a
117	Lingual gyrus mid-posterior RH	n/a
118	Inferior frontal gyrus posterior RH	n/a
119	Lateral ventricles anterior	n/a
120	Cerebellum Crus I lateral LH	n/a
121	Fusiform gyrus mid-anterior RH	n/a
122	Inferior occipital gyrus anterior LH	n/a
123	Middle temporal gyrus middle LH	n/a
124	Callosomarginal sulcus superior RH	n/a
125	Corona radiata antero-superior	n/a
126	Ventrolateral prefrontal cortex LH	n/a
127	Superior parts of central and postcentral sulci LH	n/a
128	Precuneus middle LH	n/a
129	Supramarginal gyrus posterior RH	n/a
130	Collateral sulcus posterior	n/a
131	Thalamus lateral LH	n/a
132	Precentral gyrus mid-inferior LH	n/a
133	Occipitotemporal sulcus mid-anterior RH	n/a
134	Subgenual cortex	n/a
135	Inferior frontal gyrus anterior RH	n/a
136	Superior temporal sulcus mid-posterior LH	n/a
137	Cuneus posterior	n/a
138	Forceps minor anterior LH	n/a
139	Arcuate fasciculus inferior LH	n/a
140	Precentral sulcus superior RH	n/a
141	Intraparietal sulcus anterior LH	n/a
142	Frontal pole inferior	n/a
143	Inferior longitudinal fasciculus middle LH	n/a
144	Superior temporal sulcus posterior RH	n/a
145	Anterior commissure	n/a
146	Inferior longitudinal fasciculus middle RH	n/a
147	Caudate posterior LH	n/a
148	Circular sulcus of the insula mid-posterior RH	n/a
149	Putamen anterior RH	n/a
150	Intraparietal sulcus anterior RH	n/a
151	Cerebrospinal fluid (between Precentral gyrus and skull LH)	n/a
152	Middle temporal gyrus mid-anterior medial LH	n/a
153	Caudate	n/a
154	Central sulcus and postcentral sulcus superior	n/a
155	Occipital pole RH	n/a
156	Cingulate sulcus mid-anterior LH	n/a
157	Occipitotemporal sulcus middle RH	n/a
158	Calcarine cortex posterior LH	n/a
159	Parieto-occipital sulcus middle RH	n/a
160	Anterior corona radiata LH	n/a
161	Cingulate cortex mid-posterior	n/a
162	Superior frontal gyrus mid-posterior lateral RH	n/a
163	Precentral sulcus superior medial LH	n/a
164	Cerebellum VIIb	n/a
165	Fusiform gyrus posterior RH	n/a
166	Callosal sulcus middle	n/a
167	Inferior longitudinal fasciculus posterior LH	n/a
168	Fornix body	n/a
169	Temporal pole LH	n/a
170	Cerebellum VI	n/a
171	Anterior insula LH	n/a
172	Parahippocampal gyrus posterior LH	n/a
173	Lateral occipital cortex anterior LH	n/a
174	Cerebellum Crus I superior RH	n/a
175	Frontomarginal gyrus	n/a
176	Superior temporal gyrus posterior medial LH	n/a
177	Inferior occipital gyrus LH	n/a
178	Superio occipital sulcus superior RH	n/a
179	Occipitotemporal sulcus mid-posterior LH	n/a
180	Cerebrospinal fluid (between precentral gyrus and skull RH)	n/a
181	Globus pallidus inferior	n/a
182	Inferior fronto-occipital fasciculus anterior LH	n/a
183	Postcentral sulcus inferior medial LH	n/a
184	Anterior insula posterior RH	n/a
185	Middle frontal sulcus RH	n/a
186	Superior frontal gyrus posterior LH	n/a
187	Posterior corona radiata inferior LH	n/a
188	Angular gyrus postero-superior LH	n/a
189	Superior parietal lobule mid-posterior LH	n/a
190	Middle cerebellar peduncle inferior	n/a
191	Superior frontal gyrus posterior RH	n/a
192	Lateral occipital cortex postero-superior RH	n/a
193	Cerebrospinal fluid (between superior frontal sulcus and skull LH)	n/a
194	Superior longitudinal fasciculus I posterior RH	n/a
195	Frontomarginal gyrus RH	n/a
196	Lateral ventricles 	n/a
197	Cuneus anterior LH	n/a
198	Superior longitudinal fasciculus III mid-posterior LH	n/a
199	Dorsal visual stream posterior LH	n/a
200	Anterior thalamic radiation LH	n/a
201	Superior termporal gyrus medial RH	n/a
202	Subcentral gyrus LH	n/a
203	Superior longitudinal fasciculus II posterior LH	n/a
204	Cingulate cortex mid-anterior	n/a
205	Circular sulcus of the insula posterior LH	n/a
206	Superior temporal sulcus middle RH	n/a
207	Superior longitudinal fasciculus I anterior	n/a
208	Inferior longitudinal fasciculus mid-posterior LH	n/a
209	Superior frontal sulcus posterior inferior LH	n/a
210	Corpus callosum genu posterior	n/a
211	Precuneus postero-superior RH	n/a
212	Cingulate anterior RH	n/a
213	Precentral sulcus middle RH	n/a
214	Angular sulcus anterior RH	n/a
215	Frontal pole medial	n/a
216	Cerebellum X	n/a
217	Cerebellum Crus I LH	n/a
218	Pars triangularis RH	n/a
219	Cuneus posterior RH	n/a
220	Posterior horns of lateral ventricles	n/a
221	Planum polare	n/a
222	Precentral gyrus mid-superior RH	n/a
223	Subparietal sulcus RH	n/a
224	Superior occipital gyrus LH	n/a
225	Parietal operculum anterior RH	n/a
226	Lateral occipital cortex superior LH	n/a
227	Uncinate fasciculus anterior	n/a
228	Cerebrospinal fluid (between superior occipital gyrus and skull LH)	n/a
229	Frontal opercula medial	n/a
230	Anterior occipital sulcus superior RH	n/a
231	Angular sulcus mid-anterior RH	n/a
232	Corticospinal tract mid-superior RH	n/a
233	Precentral gyrus antero-superior LH	n/a
234	Precentral gyrus mid-superior LH	n/a
235	Anterior cingulate cortex inferior LH	n/a
236	Cerebellum horizontal fissure LH	n/a
237	Central sulcus inferior LH	n/a
238	Lateral fissure anterior rami RH	n/a
239	Anterior insula anterior RH	n/a
240	Middle frontal gyrus posterior RH	n/a
241	Cerebrospinal fluid (between Precentral sulcus and skull)	n/a
242	Supramarginal gyrus perisylvian LH	n/a
243	Parieto-occipital sulcus mid-anterior LH	n/a
244	Paracentral lobule inferior	n/a
245	Fusiform gyrus mid-anterior LH	n/a
246	Inferior temporal sulcus middle RH	n/a
247	Fusiform gyrus mid-posterior LH	n/a
248	Fluid between cerebellum and occipital cortex	n/a
249	Angular sulcus mid-anterior LH	n/a
250	Lateral geniculate nucleus LH	n/a
251	Caudate posterior 	n/a
252	Cerebellum Crus I LH	n/a
253	Supramarginal gyrus middle LH	n/a
254	Middle frontal sulcus anterior RH	n/a
255	Precuneus anterior LH	n/a
256	Fornix superior	n/a
257	Heschl’s gyrus middle RH	n/a
258	Fluid between cerebellum and peduncle superior	n/a
259	Middle temporal gyrus postero-superior RH	n/a
260	Angular gyrus superior anterior LH	n/a
261	Cerebellum Vermis X	n/a
262	Midbrain superior	n/a
263	Cingulate middle posterior RH	n/a
264	Anterior cingulate cortex superior	n/a
265	Precentral sulcus mid-superior RH	n/a
266	Parieto-occipital sulcus anterior	n/a
267	Parieto-occipital sulcus posterior	n/a
268	Postcentral gyrus mid-inferior lateral LH	n/a
269	Cerebrospinal fluid (between lateral occipital cortex and skull LH)	n/a
270	Corticospinal tract postero-superior RH	n/a
271	Inferior occipital sulcus superior RH	n/a
272	Forceps minor anterior RH	n/a
273	Anterior insula anterior LH	n/a
274	Lateral occipital sulcus LH	n/a
275	Corticospinal tract superior posterior	n/a
276	Superior longitudinal fasciculus I posterior LH	n/a
277	Superior frontal gyrus middle LH	n/a
278	Cerebrospinal fluid (between pre and postcentral gyri and skull LH)	n/a
279	Supramarginal gyrus antero-inferior LH	n/a
280	Midbrain anterior	n/a
281	Thalamus middle	n/a
282	Cerebrospinal fluid (between frontal pole and skull RH)	n/a
283	Cerebellum VI	n/a
284	Occipital pole lateral RH	n/a
285	Superior temporal gyrus middle RH	n/a
286	Superior frontal sulcus mid-anterior RH	n/a
287	Collateral sulcus anterior LH	n/a
288	Descending occipital gyrus superior	n/a
289	Ventromedial prefrontal cortex posterior RH	n/a
290	Cerebellum VI	n/a
291	Cerebellum VIIb	n/a
292	Thalamus posterior RH	n/a
293	Lateral orbital cortex LH	n/a
294	Angular gyrus posterior superior RH	n/a
295	Central operculum RH	n/a
296	Parieto-occipital sulcus superior	n/a
297	Descending occipital gyrus superior LH	n/a
298	Angular gyrus superior posterior LH	n/a
299	Middle frontal gyrus mid-posterior superior RH	n/a
300	Cerebellum Crus II	n/a
301	Superior frontal gyrus middle	n/a
302	Cerebellum IV	n/a
303	Pars triangularis superior RH	n/a
304	Supramarginal gyrus antero-superior LH	n/a
305	Posterior insula superior LH	n/a
306	Intracalcarine cortex LH	n/a
307	Lateral occipital cortex inferior LH	n/a
308	Heschl’s gyrus anterior medial RH	n/a
309	Precentral gyrus inferior	n/a
310	Internal capsule anterior limb	n/a
311	Superior temporal gyrus anterior	n/a
312	Posterior corona radiata LH	n/a
313	Internal capsule anterior limb superior LH	n/a
314	Superior temporal sulcus posterior LH	n/a
315	Postcentral sulcus inferior LH	n/a
316	Lateral fissure posterior	n/a
317	Optic chiasm	n/a
318	Superior frontal gyrus medial middle	n/a
319	Cerebellum VIIb 	n/a
320	Optic radiation posterior RH	n/a
321	Fluid between cerebellum and peduncle inferior	n/a
322	Insula middle superior	n/a
323	Calcarine cortex posterior RH	n/a
324	Corpus callosum genu LH	n/a
325	Superior frontal gyrus superior RH	n/a
326	Precentral gyrus superior	n/a
327	Precentral sulcus medial inferior LH	n/a
328	Postcentral gyrus inferior RH	n/a
329	Superior parietal lobule superior	n/a
330	Occipital pole inferior medial LH	n/a
331	Superior parietal lobule anterior RH	n/a
332	Angular gyrus posterior inferior RH	n/a
333	Hippocampal gyrus RH	n/a
334	Pars triangularis LH	n/a
335	Posterior orbital gyrus	n/a
336	Precuneus superior RH	n/a
337	Superior frontal sulcus posterior RH	n/a
338	Superior occipital sulcus posterior LH	n/a
339	Anterior corona radiata RH	n/a
340	Lateral fissure posterior LH	n/a
341	Inferior fronto-occipital fasciculus posterior RH	n/a
342	Occipital pole inferior medial RH	n/a
343	Lingual gyrus posterior inferior RH	n/a
344	Middle temporal gyrus posterior RH	n/a
345	Temporal horn of lateral ventricle RH	n/a
346	Frontal pole medial LH	n/a
347	Cerebellum Crus I RH	n/a
348	Precentral sulcus mid-inferior LH	n/a
349	Callosomarginal sulcus middle LH	n/a
350	Occipital pole lateral LH	n/a
351	Superior occipital sulcus inferior LH	n/a
352	Cerebellum VI LH	n/a
353	Intraparietal sulcus middle LH	n/a
354	Precentral gyrus middle anterior LH	n/a
355	Frontomarginal sulcus RH	n/a
356	Orbital H-shaped sulcus RH	n/a
357	Inferior temporal gyrus posterior LH	n/a
358	Cerebellum VIIIa	n/a
359	Superior longitudinal fasciculus II anterior LH	n/a
360	Lateral occipital sulcus posterior RH	n/a
361	Frontal pole inferior LH	n/a
362	Lingual gyrus middle LH	n/a
363	Inferior frontal gyrus mid-posterior LH	n/a
364	Forceps major LH	n/a
365	Occipital pole LH	n/a
366	Ventrolateral prefrontal cortex RH	n/a
367	Dorsomedial prefrontal cortex anterior RH	n/a
368	Superior occipital gyrus superior LH	n/a
369	Frontal pole LH	n/a
370	Entorhinal cortex	n/a
371	Superior longitudinal fasciculus I mid-anterior RH	n/a
372	Cuneus anterior RH	n/a
373	Lateral occipital cortex postero-superior LH	n/a
374	Supramarginal gyrus antero-superior RH	n/a
375	Corpus callosum middle body	n/a
376	Precentral gyrus mid-inferior RH	n/a
377	Lunate sulcus inferior RH	n/a
378	Mammillary bodies	n/a
379	Central sulcus of the insula postero-inferior	n/a
380	Occipital pole superior	n/a
381	Postcentral gyrus inferior LH	n/a
382	Superior longitudinal fasciculus III middle RH	n/a
383	Occipital pole medial RH	n/a
384	Cerebrospinal fluid (between superior frontal sulcus and skull)	n/a
385	Cerebellum VI LH	n/a
386	Cingulum inferior	n/a
387	Superior occipital sulcus middle RH	n/a
388	Superior temporal sulcus mid-anterior LH	n/a
389	Superior frontal gyrus anterior RH	n/a
390	Posterior cingulate cortex postero-inferior	n/a
391	Collateral sulcus posterior LH	n/a
392	External capsule posterior RH	n/a
393	Anterior cingulate cortex inferior	n/a
394	Dorsal visual stream posterior RH	n/a
395	Middle frontal sulcus posterior RH	n/a
396	Superior frontal gyrus anterior medial	n/a
397	Middle temporal gyrus middle posterior LH	n/a
398	Cingulate sulcus posterior	n/a
399	Internal capsule anterior limb superior	n/a
400	Angular gyrus superior LH	n/a
401	Descending occipital gyrus inferior LH	n/a
402	Anterior occipital sulcus anterior RH	n/a
403	Superior longitudinal fasciculus II anterior RH	n/a
404	Cerebrospinal fluid (between lingual gyrus and cerebellum)	n/a
405	Paracingulate gyrus mid-anterior	n/a
406	Anterior corona radiata inferior LH	n/a
407	Posterior cingulate cortex inferior LH	n/a
408	Inferior frontal sulcus posterior medial RH	n/a
409	Cerebellum IX	n/a
410	Cerebrospinal fluid (between superior parietal lobule RH and skull)	n/a
411	Cerebellum Vermis IX	n/a
412	Superior frontal gyrus posterior lateral RH	n/a
413	Frontal operculum RH	n/a
414	Anterior orbital gyrus LH	n/a
415	Pars opercularis RH	n/a
416	Heschl’s gyrus anterior LH	n/a
417	Cerebellum V	n/a
418	Supramarginal gyrus superior RH	n/a
419	Intermediate primus of Jensen anterior RH	n/a
420	Cerebellum Vermis	n/a
421	Middle temporal gyrus middle inferior LH	n/a
422	Posterior orbital gyrus LH	n/a
423	Paracingulate sulcus anterior LH	n/a
424	Pars opercularis superior LH	n/a
425	Amygdala anterior	n/a
426	Caudate LH	n/a
427	Parieto-occipital sulcus middle superior RH	n/a
428	Middle frontal gyrus anterior LH	n/a
429	Intraparietal sulcus superior posterior RH	n/a
430	Postcentral gyrus mid-inferior LH	n/a
431	Paracentral lobule inferior LH	n/a
432	Cingulate sulcus mid-anterior	n/a
433	Angular gyrus postero-inferior RH	n/a
434	Parieto-occipital sulcus mid-superior	n/a
435	Cerebellum IX	n/a
436	Precentral gyrus middle posterior LH	n/a
437	Middle temporal gyrus postero-inferior RH	n/a
438	Superior longitudinal fasciculus II middle RH	n/a
439	Postcentral gyrus mid-superior RH	n/a
440	Cerebrospinal fluid (between superior frontal gyrus mid-posterior and skull LH)	n/a
441	Thalamus anterior RH	n/a
442	Cerebellum Crus II	n/a
443	Paracingulate gyrus anterior	n/a
444	Globus pallidus posterior	n/a
445	Parieto-occipital sulcus inferior LH	n/a
446	Angular gyrus postero-superior RH	n/a
447	Collateral sulcus anterior 	n/a
448	Superior parietal sulcus middle LH	n/a
449	Calcarine sulcus anterior LH	n/a
450	Cerebrospinal fluid (between occipital pole superior and skull)	n/a
451	Middle frontal gyrus middle inferior RH	n/a
452	Paracingulate gyrus anterior LH	n/a
453	Cerebellum IV	n/a
454	Internal capsule anterior limb RH	n/a
455	Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH)	n/a
456	Cerebellum VI LH	n/a
457	Posterior insula RH	n/a
458	Superior temporal sulcus middle LH	n/a
459	Forceps minor middle RH	n/a
460	Inferior temporal gyrus anterior RH	n/a
461	Precuneus postero-superior	n/a
462	Forceps major anterior	n/a
463	Pars orbitalis LH	n/a
464	Cerebellum Crus I LH	n/a
465	Superior longitudinal fasciculus III anterior RH	n/a
466	Calcarine cortex mid-anterior LH	n/a
467	Callosomarginal sulcus superior LH	n/a
468	Lateral occipital cortex postero-inferior RH	n/a
469	Fornix postero-superior	n/a
470	Intraparietal sulcus middle RH	n/a
471	Lingual gyrus mid-anterior LH	n/a
472	Frontomarginal sulcus LH	n/a
473	Lateral occipital cortex posterior RH	n/a
474	Middle temporal gyrus middle RH	n/a
475	Paracingulate gyrus mid-anterior LH	n/a
476	Cerebellum IV	n/a
477	Cingulate middle anterior RH	n/a
478	Forceps minor middle LH	n/a
479	Pons middle	n/a
480	Parahippocampal gyrus posterior RH	n/a
481	Precentral gyrus middle anterior RH	n/a
482	Operculum orbitalis LH	n/a
483	Middle frontal gyrus middle superior LH	n/a
484	Middle frontal gyrus mid-anterior LH	n/a
485	Caudate superior posterior	n/a
486	Corpus callosum genu inferior	n/a
487	Superior temporal gyrus middle superior LH	n/a
488	Globus pallidus middle	n/a
489	Internal capsule posterior limb	n/a
490	Middle temporal gyrus mid-posterior medial LH	n/a
491	Cerebellar peduncles	n/a
492	Frontal pole superior LH	n/a
493	Posterior cingulate cortex	n/a
494	Pars triangularis inferior LH	n/a
495	Intraparietal sulcus medial LH	n/a
496	Angular gyrus antero-superior LH	n/a
497	Intermediate primus of Jensen LH	n/a
498	Cerebrospinal fluid (between pars orbitalis and skull LH)	n/a
499	Inferior temporal gyrus posterior RH	n/a
500	Planum polare LH	n/a
501	Internal capsule rentrolenticular LH	n/a
502	Cerebellum Crus II RH	n/a
503	Fusiform gyrus posterior LH	n/a
504	Temporal pole superior medial LH	n/a
505	Precentral gyrus medial	n/a
506	Superior frontal gyrus antero-superior RH	n/a
507	Supramarginal gyrus postero-inferior RH	n/a
508	Paracentral lobule superior	n/a
509	Paracingulate sulcus middle LH	n/a
510	Central sulcus mid-inferior RH	n/a
511	Inferior longitudinal fasciculus mid-posterior RH	n/a
512	Hippocampal gyrus posterior LH	n/a
513	Posterior insula inferior	n/a
514	Inferior frontal sulcus anterior RH	n/a
515	Subparietal sulcus LH	n/a
516	Superior longitudinal fasciculus III mid-anterior RH	n/a
517	Superior frontal gyrus posterior medial RH	n/a
518	Posterior corona radiata inferior RH	n/a
519	Third ventricle anterior	n/a
520	Cingulate posterior	n/a
521	Cuneus superior LH	n/a
522	Postcentral gyrus middle anterior LH	n/a
523	Precuneus middle superior RH	n/a
524	Temporal pole superior	n/a
525	Intermediate primus of Jensen posterior RH	n/a
526	Paracingulate gyrus posterior RH	n/a
527	Anterior insula superior RH	n/a
528	Angular gyrus middle RH	n/a
529	Retrosplenial cortex posterior	n/a
530	Circular sulcus of the insula inferior	n/a
531	Cerebellum Crus I RH	n/a
532	Inferior temporal gyrus middle RH	n/a
533	Superior rostral gyrus anterior	n/a
534	Superior longitudinal fasciculus I anterior LH	n/a
535	Anterior thalamic radiation antero-superior LH	n/a
536	Cingulum middle RH	n/a
537	Cerebrospinal fluid (between postcentral gyrus superior and skull LH)	n/a
538	Cerebrospinal fluid (between paracentral lobule and skull)	n/a
539	Heschl’s gyrus anterior lateral RH	n/a
540	Superior longitudinal fasciculus III posterior LH	n/a
541	Superior frontal gyrus medial posterior	n/a
542	Postcentral sulcus middle RH	n/a
543	Superior temporal gyrus anterior LH	n/a
544	Postcentral sulcus mid-superior LH	n/a
545	Angular sulcus anterior LH	n/a
546	Cingulum posterior	n/a
547	Cerebrospinal fluid (between postcentral gyrus and skull RH)	n/a
548	Superior frontal gyrus medial mid-anterior	n/a
549	Collateral sulcus middle RH	n/a
550	Postcentral gyrus middle LH	n/a
551	Lateral fissure anterior RH	n/a
552	Cerebellum Crus I LH	n/a
553	Paracentral sulcus LH	n/a
554	Cerebrospinal fluid (between superior frontal gyrus anterior and skull LH)	n/a
555	Cuneus mid-posterior	n/a
556	Superior frontal sulcus anterior RH	n/a
557	Lateral fissure posterior limb inferior RH	n/a
558	Heschl’s gyrus medial RH	n/a
559	Insula inferior RH	n/a
560	Pons superior	n/a
561	Precuneus middle superior LH	n/a
562	Superior longitudinal fasciculus III middle LH	n/a
563	Medulla oblongata posterior	n/a
564	Cerebellum VI	n/a
565	Lateral ventricles posterior	n/a
566	Middle frontal gyrus posterior LH	n/a
567	Anterior insula antero-superior	n/a
568	Orbital cortex lateral RH	n/a
569	Superior longitudinal fasciculus I mid-posterior LH	n/a
570	Cerebrospinal fluid (between superior frontal gyrus and skull RH)	n/a
571	Precuneus middle RH	n/a
572	Paracingulate gyrus mid-posterior LH	n/a
573	Superior occipital gyrus inferior LH	n/a
574	Cerebrospinal fluid (between superior parietal lobule LH and skull)	n/a
575	Middle frontal gyrus medial LH	n/a
576	Intraparietal sulcus superior RH	n/a
577	Superior longitudinal fasciculus II posterior RH	n/a
578	Central opercula	n/a
579	Cerebrospinal fluid (between superior frontal gyrus middle and skull)	n/a
580	Corpus callosum posterior body anterior	n/a
581	Superior frontal gyrus middle RH	n/a
582	Interhemispheric fissure precuneus	n/a
583	Posterior cingulate cortex inferior	n/a
584	Middle temporal gyrus mid-anterior RH	n/a
585	Superior frontal gyrus medial mid-posterior LH	n/a
586	Superior longitudinal fasciculus I anterior RH	n/a
587	Callosal sulcus mid-anterior	n/a
588	Superior temporal sulcus mid-anterior RH	n/a
589	Lingual gyrus inferior LH	n/a
590	Subparietal sulcus anterior RH	n/a
591	Occipitotemporal sulcus posterior RH	n/a
592	Central operculum  superior LH	n/a
593	Superior corona radiata anterior LH	n/a
594	Planum temporale posterior LH	n/a
595	Cingulum mid-anterior	n/a
596	Angular sulcus mid-posterior LH	n/a
597	Posterior insula inferior RH	n/a
598	Paracentral lobule postero-inferior RH	n/a
599	Superior longitudinal fasciculus I middle RH	n/a
600	Gyrus rectus	n/a
601	Cerebrospinal fluid (between postcentral gyrus RH and skull)	n/a
602	Cingulate mid-anterior	n/a
603	Subcentral gyrus posterior LH	n/a
604	Hippocampal gyrus	n/a
605	Cuneus inferior RH	n/a
606	Putamen middle LH	n/a
607	Occipitotemporal gyrus posterior	n/a
608	Lateral occipital cortex posterior LH	n/a
609	Central sulcus middle posterior RH	n/a
610	Internal capsule genu anterior	n/a
611	Lunate sulcus superior LH	n/a
612	Superior occipital gyrus superior	n/a
613	Cerebrospinal fluid between cingulate gyrus and cerebellum)	n/a
614	Superior temporal gyrus anterior medial	n/a
615	Caudate anterior RH	n/a
616	Occipital pole	n/a
617	Superior occipital fasciculus II mid-anterior 	n/a
618	Superior parietal sulcus superior LH	n/a
619	Cerebrospinal fluid (between precentral gyrus and skull LH)	n/a
620	Postcentral gyrus mid-superior LH	n/a
621	Lingual gyrus posterior	n/a
622	Corpus callosum posterior body	n/a
623	Supramarginal gyrus RH	n/a
624	Posterior lateral ventricles	n/a
625	Cerebellum VIIIa LH	n/a
626	Parahippocampal gyrus	n/a
627	Anterior corona radiata anterior LH	n/a
628	Cerebrospinal fluid (between middle frontal gyrus RH and skull)	n/a
629	Putamen and globus pallidus anterior LH	n/a
630	Cerebrospinal fluid (between superior frontal gyrus anterior and skull)	n/a
631	Superior frontal gyrus antero-superior	n/a
632	Hippocampus posterior RH	n/a
633	Middle frontal gyrus middle superior RH	n/a
634	Precuneus inferior LH	n/a
635	Cerebellum VI RH	n/a
636	Postcentral gyrus middle RH	n/a
637	Anterior thalamic radiation RH	n/a
638	Superior frontal gyrus mid-anterior LH	n/a
639	Cerebellum Crus I anterior RH	n/a
640	Internal capsule posterior limb LH	n/a
641	Cerebellum Crus II	n/a
642	Frontal pole lateral LH	n/a
643	Cerebrospinal fluid (between cerebellum and cerebellar peduncles)	n/a
644	Putamen posterior LH	n/a
645	Dorsomedial prefrontal cortex superior RH	n/a
646	Lateral occipital sulcus mid-anterior RH	n/a
647	Cerebellum IV	n/a
648	Superior temporal gyrus anterior medial RH	n/a
649	Cerebellum Crus II LH	n/a
650	Paracentral lobule posterior 	n/a
651	Superior parietal lobule antero-superior LH	n/a
652	Superior frontal gyrus medial superior 	n/a
653	Collateral sulcus middle LH	n/a
654	Middle temporal gyrus mid-posterior RH	n/a
655	Precentral sulcus medial LH	n/a
656	Frontal pole RH	n/a
657	Middle frontal gyrus middle inferior LH	n/a
658	External capsule posterior superior LH	n/a
659	Inferior temporal sulcus anterior LH	n/a
660	Postcentral gyrus superior LH	n/a
661	Cerebrospinal fluid (between precentral gyrus superior and skull RH)	n/a
