onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
43.5589090909	n/a	10889.7273	show_face	famous_face	first_show	5	f004.bmp
44.5580000000	n/a	11139.5	show_circle	n/a	n/a	0	circle.bmp
46.2580000000	n/a	11564.5	show_cross	n/a	n/a	n/a	cross.bmp
46.8670909091	n/a	11716.7727	show_face	famous_face	immediate_repeat	6	f004.bmp
47.7807272727	n/a	11945.1818	show_circle	n/a	n/a	0	circle.bmp
49.4807272727	n/a	12370.1818	show_cross	n/a	n/a	n/a	cross.bmp
49.9570909091	n/a	12489.2727	show_face	unfamiliar_face	first_show	13	u111.bmp
50.5534545455	n/a	12638.3636	right_press	n/a	n/a	4096	n/a
50.9643636364	n/a	12741.0909	show_circle	n/a	n/a	0	circle.bmp
52.6643636364	n/a	13166.0909	show_cross	n/a	n/a	n/a	cross.bmp
53.2652727273	n/a	13316.3182	show_face	unfamiliar_face	immediate_repeat	14	u111.bmp
53.8561818182	n/a	13464.0455	right_press	n/a	n/a	4096	n/a
54.2161818182	n/a	13554.0455	show_circle	n/a	n/a	0	circle.bmp
55.9161818182	n/a	13979.0455	show_cross	n/a	n/a	n/a	cross.bmp
56.5225454545	n/a	14130.6364	show_face	famous_face	first_show	5	f025.bmp
57.4852727273	n/a	14371.3182	show_circle	n/a	n/a	0	circle.bmp
59.1852727273	n/a	14796.3182	show_cross	n/a	n/a	n/a	cross.bmp
59.8298181818	n/a	14957.4545	show_face	scrambled_face	first_show	17	s111.bmp
60.7116363636	n/a	15177.9091	show_circle	n/a	n/a	0	circle.bmp
62.4116363636	n/a	15602.9091	show_cross	n/a	n/a	n/a	cross.bmp
63.0043636364	n/a	15751.0909	show_face	scrambled_face	immediate_repeat	18	s111.bmp
63.9534545455	n/a	15988.3636	show_circle	n/a	n/a	0	circle.bmp
65.6534545455	n/a	16413.3636	show_cross	n/a	n/a	n/a	cross.bmp
66.2116363636	n/a	16552.9091	show_face	unfamiliar_face	delayed_repeat	15	u112.bmp
67.1134545455	n/a	16778.3636	show_circle	n/a	n/a	0	circle.bmp
68.8134545455	n/a	17203.3636	show_cross	n/a	n/a	n/a	cross.bmp
69.2852727273	n/a	17321.3182	show_face	scrambled_face	first_show	17	s112.bmp
70.2516363636	n/a	17562.9091	show_circle	n/a	n/a	0	circle.bmp
71.9516363636	n/a	17987.9091	show_cross	n/a	n/a	n/a	cross.bmp
72.5425454545	n/a	18135.6364	show_face	famous_face	delayed_repeat	7	f130.bmp
73.0834545455	n/a	18270.8636	right_press	n/a	n/a	4096	n/a
73.4534545455	n/a	18363.3636	show_circle	n/a	n/a	0	circle.bmp
75.1534545455	n/a	18788.3636	show_cross	n/a	n/a	n/a	cross.bmp
75.7498181818	n/a	18937.4545	show_face	scrambled_face	first_show	17	s115.bmp
76.7543636364	n/a	19188.5909	show_circle	n/a	n/a	0	circle.bmp
76.8561818182	n/a	19214.0455	right_press	n/a	n/a	4096	n/a
78.4543636364	n/a	19613.5909	show_cross	n/a	n/a	n/a	cross.bmp
78.9407272727	n/a	19735.1818	show_face	unfamiliar_face	first_show	13	u123.bmp
79.8252727273	n/a	19956.3182	show_circle	n/a	n/a	0	circle.bmp
81.5252727273	n/a	20381.3182	show_cross	n/a	n/a	n/a	cross.bmp
82.0316363636	n/a	20507.9091	show_face	scrambled_face	first_show	17	s005.bmp
82.7080000000	n/a	20677	right_press	n/a	n/a	4096	n/a
82.9961818182	n/a	20749.0455	show_circle	n/a	n/a	0	circle.bmp
84.6961818182	n/a	21174.0455	show_cross	n/a	n/a	n/a	cross.bmp
85.1716363636	n/a	21292.9091	show_face	scrambled_face	immediate_repeat	18	s005.bmp
85.7807272727	n/a	21445.1818	right_press	n/a	n/a	4096	n/a
86.0989090909	n/a	21524.7273	show_circle	n/a	n/a	0	circle.bmp
87.7989090909	n/a	21949.7273	show_cross	n/a	n/a	n/a	cross.bmp
88.2952727273	n/a	22073.8182	show_face	famous_face	delayed_repeat	7	f025.bmp
89.1589090909	n/a	22289.7273	show_circle	n/a	n/a	0	circle.bmp
90.8589090909	n/a	22714.7273	show_cross	n/a	n/a	n/a	cross.bmp
91.5034545455	n/a	22875.8636	show_face	unfamiliar_face	first_show	13	u045.bmp
92.3852727273	n/a	23096.3182	show_circle	n/a	n/a	0	circle.bmp
94.0852727273	n/a	23521.3182	show_cross	n/a	n/a	n/a	cross.bmp
94.6270909091	n/a	23656.7727	show_face	unfamiliar_face	immediate_repeat	14	u045.bmp
95.5707272727	n/a	23892.6818	show_circle	n/a	n/a	0	circle.bmp
97.2707272727	n/a	24317.6818	show_cross	n/a	n/a	n/a	cross.bmp
97.8180000000	n/a	24454.5	show_face	famous_face	first_show	5	f059.bmp
98.5089090909	n/a	24627.2273	right_press	n/a	n/a	4096	n/a
98.7143636364	n/a	24678.5909	show_circle	n/a	n/a	0	circle.bmp
100.4143636364	n/a	25103.5909	show_cross	n/a	n/a	n/a	cross.bmp
100.9416363636	n/a	25235.4091	show_face	famous_face	immediate_repeat	6	f059.bmp
101.5970909091	n/a	25399.2727	right_press	n/a	n/a	4096	n/a
101.9198181818	n/a	25479.9545	show_circle	n/a	n/a	0	circle.bmp
103.6198181818	n/a	25904.9545	show_cross	n/a	n/a	n/a	cross.bmp
104.2325454545	n/a	26058.1364	show_face	scrambled_face	delayed_repeat	19	s112.bmp
104.8325454545	n/a	26208.1364	right_press	n/a	n/a	4096	n/a
105.1680000000	n/a	26292	show_circle	n/a	n/a	0	circle.bmp
106.8680000000	n/a	26717	show_cross	n/a	n/a	n/a	cross.bmp
107.4734545455	n/a	26868.3636	show_face	famous_face	first_show	5	f041.bmp
108.1889090909	n/a	27047.2273	right_press	n/a	n/a	4096	n/a
108.4498181818	n/a	27112.4545	show_circle	n/a	n/a	0	circle.bmp
110.1498181818	n/a	27537.4545	show_cross	n/a	n/a	n/a	cross.bmp
110.5970909091	n/a	27649.2727	show_face	scrambled_face	delayed_repeat	19	s115.bmp
111.2870909091	n/a	27821.7727	right_press	n/a	n/a	4096	n/a
111.4352727273	n/a	27858.8182	show_circle	n/a	n/a	0	circle.bmp
113.1352727273	n/a	28283.8182	show_cross	n/a	n/a	n/a	cross.bmp
113.7380000000	n/a	28434.5	show_face	scrambled_face	first_show	17	s139.bmp
114.4461818182	n/a	28611.5455	right_press	n/a	n/a	4096	n/a
114.7461818182	n/a	28686.5455	show_circle	n/a	n/a	0	circle.bmp
116.4461818182	n/a	29111.5455	show_cross	n/a	n/a	n/a	cross.bmp
117.0952727273	n/a	29273.8182	show_face	scrambled_face	immediate_repeat	18	s139.bmp
118.0598181818	n/a	29514.9545	show_circle	n/a	n/a	0	circle.bmp
119.7598181818	n/a	29939.9545	show_cross	n/a	n/a	n/a	cross.bmp
120.2698181818	n/a	30067.4545	show_face	unfamiliar_face	delayed_repeat	15	u123.bmp
121.1243636364	n/a	30281.0909	show_circle	n/a	n/a	0	circle.bmp
122.8243636364	n/a	30706.0909	show_cross	n/a	n/a	n/a	cross.bmp
123.3761818182	n/a	30844.0455	show_face	scrambled_face	first_show	17	s076.bmp
124.1452727273	n/a	31036.3182	right_press	n/a	n/a	4096	n/a
124.2580000000	n/a	31064.5	show_circle	n/a	n/a	0	circle.bmp
125.9580000000	n/a	31489.5	show_cross	n/a	n/a	n/a	cross.bmp
126.5334545455	n/a	31633.3636	show_face	famous_face	first_show	5	f081.bmp
127.4098181818	n/a	31852.4545	show_circle	n/a	n/a	0	circle.bmp
127.4189090909	n/a	31854.7273	right_press	n/a	n/a	4096	n/a
129.1098181818	n/a	32277.4545	show_cross	n/a	n/a	n/a	cross.bmp
129.6907272727	n/a	32422.6818	show_face	famous_face	immediate_repeat	6	f081.bmp
130.1834545455	n/a	32545.8636	right_press	n/a	n/a	4096	n/a
130.5543636364	n/a	32638.5909	show_circle	n/a	n/a	0	circle.bmp
132.2543636364	n/a	33063.5909	show_cross	n/a	n/a	n/a	cross.bmp
132.7316363636	n/a	33182.9091	show_face	famous_face	first_show	5	f141.bmp
133.4816363636	n/a	33370.4091	right_press	n/a	n/a	4096	n/a
133.6643636364	n/a	33416.0909	show_circle	n/a	n/a	0	circle.bmp
135.3643636364	n/a	33841.0909	show_cross	n/a	n/a	n/a	cross.bmp
136.0052727273	n/a	34001.3182	show_face	scrambled_face	first_show	17	s137.bmp
136.9125454545	n/a	34228.1364	right_press	n/a	n/a	4096	n/a
136.9370909091	n/a	34234.2727	show_circle	n/a	n/a	0	circle.bmp
138.6370909091	n/a	34659.2727	show_cross	n/a	n/a	n/a	cross.bmp
139.1125454545	n/a	34778.1364	show_face	famous_face	delayed_repeat	7	f041.bmp
139.8934545455	n/a	34973.3636	right_press	n/a	n/a	4096	n/a
140.0870909091	n/a	35021.7727	show_circle	n/a	n/a	0	circle.bmp
141.7870909091	n/a	35446.7727	show_cross	n/a	n/a	n/a	cross.bmp
142.4534545455	n/a	35613.3636	show_face	unfamiliar_face	first_show	13	u120.bmp
143.4307272727	n/a	35857.6818	show_circle	n/a	n/a	0	circle.bmp
145.1307272727	n/a	36282.6818	show_cross	n/a	n/a	n/a	cross.bmp
145.7443636364	n/a	36436.0909	show_face	unfamiliar_face	first_show	13	u002.bmp
146.7252727273	n/a	36681.3182	show_circle	n/a	n/a	0	circle.bmp
148.4252727273	n/a	37106.3182	show_cross	n/a	n/a	n/a	cross.bmp
149.0352727273	n/a	37258.8182	show_face	scrambled_face	delayed_repeat	19	s076.bmp
149.8570909091	n/a	37464.2727	show_circle	n/a	n/a	0	circle.bmp
151.5570909091	n/a	37889.2727	show_cross	n/a	n/a	n/a	cross.bmp
152.1261818182	n/a	38031.5455	show_face	famous_face	first_show	5	f121.bmp
153.0743636364	n/a	38268.5909	show_circle	n/a	n/a	0	circle.bmp
154.7743636364	n/a	38693.5909	show_cross	n/a	n/a	n/a	cross.bmp
155.4007272727	n/a	38850.1818	show_face	famous_face	immediate_repeat	6	f121.bmp
156.3989090909	n/a	39099.7273	show_circle	n/a	n/a	0	circle.bmp
158.0989090909	n/a	39524.7273	show_cross	n/a	n/a	n/a	cross.bmp
158.7416363636	n/a	39685.4091	show_face	unfamiliar_face	first_show	13	u018.bmp
159.6480000000	n/a	39912	show_circle	n/a	n/a	0	circle.bmp
159.7498181818	n/a	39937.4545	right_press	n/a	n/a	4096	n/a
161.3480000000	n/a	40337	show_cross	n/a	n/a	n/a	cross.bmp
161.9661818182	n/a	40491.5455	show_face	famous_face	delayed_repeat	7	f141.bmp
162.8325454545	n/a	40708.1364	show_circle	n/a	n/a	0	circle.bmp
162.8370909091	n/a	40709.2727	right_press	n/a	n/a	4096	n/a
164.5325454545	n/a	41133.1364	show_cross	n/a	n/a	n/a	cross.bmp
165.1725454545	n/a	41293.1364	show_face	unfamiliar_face	first_show	13	u014.bmp
166.1261818182	n/a	41531.5455	show_circle	n/a	n/a	0	circle.bmp
167.8261818182	n/a	41956.5455	show_cross	n/a	n/a	n/a	cross.bmp
168.4480000000	n/a	42112	show_face	unfamiliar_face	immediate_repeat	14	u014.bmp
169.3125454545	n/a	42328.1364	show_circle	n/a	n/a	0	circle.bmp
171.0125454545	n/a	42753.1364	show_cross	n/a	n/a	n/a	cross.bmp
171.5216363636	n/a	42880.4091	show_face	scrambled_face	delayed_repeat	19	s137.bmp
172.2180000000	n/a	43054.5	right_press	n/a	n/a	4096	n/a
172.5052727273	n/a	43126.3182	show_circle	n/a	n/a	0	circle.bmp
174.2052727273	n/a	43551.3182	show_cross	n/a	n/a	n/a	cross.bmp
174.7280000000	n/a	43682	show_face	unfamiliar_face	first_show	13	u023.bmp
175.5625454545	n/a	43890.6364	show_circle	n/a	n/a	0	circle.bmp
177.2625454545	n/a	44315.6364	show_cross	n/a	n/a	n/a	cross.bmp
177.8016363636	n/a	44450.4091	show_face	unfamiliar_face	delayed_repeat	15	u120.bmp
178.7734545455	n/a	44693.3636	show_circle	n/a	n/a	0	circle.bmp
180.4734545455	n/a	45118.3636	show_cross	n/a	n/a	n/a	cross.bmp
181.0761818182	n/a	45269.0455	show_face	unfamiliar_face	first_show	13	u041.bmp
181.7389090909	n/a	45434.7273	right_press	n/a	n/a	4096	n/a
182.0270909091	n/a	45506.7727	show_circle	n/a	n/a	0	circle.bmp
183.7270909091	n/a	45931.7727	show_cross	n/a	n/a	n/a	cross.bmp
184.1834545455	n/a	46045.8636	show_face	unfamiliar_face	delayed_repeat	15	u002.bmp
185.1525454545	n/a	46288.1364	show_circle	n/a	n/a	0	circle.bmp
186.8525454545	n/a	46713.1364	show_cross	n/a	n/a	n/a	cross.bmp
187.4580000000	n/a	46864.5	show_face	scrambled_face	first_show	17	s125.bmp
188.3852727273	n/a	47096.3182	show_circle	n/a	n/a	0	circle.bmp
190.0852727273	n/a	47521.3182	show_cross	n/a	n/a	n/a	cross.bmp
190.6652727273	n/a	47666.3182	show_face	scrambled_face	immediate_repeat	18	s125.bmp
191.6407272727	n/a	47910.1818	show_circle	n/a	n/a	0	circle.bmp
193.3407272727	n/a	48335.1818	show_cross	n/a	n/a	n/a	cross.bmp
193.9225454545	n/a	48480.6364	show_face	famous_face	first_show	5	f146.bmp
194.8325454545	n/a	48708.1364	show_circle	n/a	n/a	0	circle.bmp
196.5325454545	n/a	49133.1364	show_cross	n/a	n/a	n/a	cross.bmp
197.0125454545	n/a	49253.1364	show_face	unfamiliar_face	delayed_repeat	15	u018.bmp
197.9580000000	n/a	49489.5	show_circle	n/a	n/a	0	circle.bmp
199.6580000000	n/a	49914.5	show_cross	n/a	n/a	n/a	cross.bmp
200.3034545455	n/a	50075.8636	show_face	famous_face	first_show	5	f058.bmp
201.1316363636	n/a	50282.9091	right_press	n/a	n/a	4096	n/a
201.1870909091	n/a	50296.7727	show_circle	n/a	n/a	0	circle.bmp
202.8870909091	n/a	50721.7727	show_cross	n/a	n/a	n/a	cross.bmp
203.4607272727	n/a	50865.1818	show_face	famous_face	immediate_repeat	6	f058.bmp
204.1461818182	n/a	51036.5455	right_press	n/a	n/a	4096	n/a
204.4789090909	n/a	51119.7273	show_circle	n/a	n/a	0	circle.bmp
206.1789090909	n/a	51544.7273	show_cross	n/a	n/a	n/a	cross.bmp
206.8189090909	n/a	51704.7273	show_face	unfamiliar_face	first_show	13	u146.bmp
207.6316363636	n/a	51907.9091	right_press	n/a	n/a	4096	n/a
207.7343636364	n/a	51933.5909	show_circle	n/a	n/a	0	circle.bmp
209.4343636364	n/a	52358.5909	show_cross	n/a	n/a	n/a	cross.bmp
209.9598181818	n/a	52489.9545	show_face	unfamiliar_face	delayed_repeat	15	u023.bmp
210.9516363636	n/a	52737.9091	show_circle	n/a	n/a	0	circle.bmp
212.6516363636	n/a	53162.9091	show_cross	n/a	n/a	n/a	cross.bmp
213.1670909091	n/a	53291.7727	show_face	scrambled_face	first_show	17	s143.bmp
213.8752727273	n/a	53468.8182	right_press	n/a	n/a	4096	n/a
214.0361818182	n/a	53509.0455	show_circle	n/a	n/a	0	circle.bmp
215.7361818182	n/a	53934.0455	show_cross	n/a	n/a	n/a	cross.bmp
216.3743636364	n/a	54093.5909	show_face	scrambled_face	immediate_repeat	18	s143.bmp
216.9480000000	n/a	54237	right_press	n/a	n/a	4096	n/a
217.2252727273	n/a	54306.3182	show_circle	n/a	n/a	0	circle.bmp
218.9252727273	n/a	54731.3182	show_cross	n/a	n/a	n/a	cross.bmp
219.4816363636	n/a	54870.4091	show_face	unfamiliar_face	delayed_repeat	15	u041.bmp
220.3507272727	n/a	55087.6818	right_press	n/a	n/a	4096	n/a
220.4880000000	n/a	55122	show_circle	n/a	n/a	0	circle.bmp
222.1880000000	n/a	55547	show_cross	n/a	n/a	n/a	cross.bmp
222.7889090909	n/a	55697.2273	show_face	famous_face	first_show	5	f067.bmp
223.7816363636	n/a	55945.4091	show_circle	n/a	n/a	0	circle.bmp
225.4816363636	n/a	56370.4091	show_cross	n/a	n/a	n/a	cross.bmp
226.0298181818	n/a	56507.4545	show_face	famous_face	first_show	5	f073.bmp
227.0207272727	n/a	56755.1818	right_press	n/a	n/a	4096	n/a
227.0243636364	n/a	56756.0909	show_circle	n/a	n/a	0	circle.bmp
228.7243636364	n/a	57181.0909	show_cross	n/a	n/a	n/a	cross.bmp
229.2370909091	n/a	57309.2727	show_face	famous_face	immediate_repeat	6	f073.bmp
230.1698181818	n/a	57542.4545	show_circle	n/a	n/a	0	circle.bmp
231.8698181818	n/a	57967.4545	show_cross	n/a	n/a	n/a	cross.bmp
232.4943636364	n/a	58123.5909	show_face	famous_face	delayed_repeat	7	f146.bmp
233.4525454545	n/a	58363.1364	show_circle	n/a	n/a	0	circle.bmp
235.1525454545	n/a	58788.1364	show_cross	n/a	n/a	n/a	cross.bmp
235.6352727273	n/a	58908.8182	show_face	scrambled_face	first_show	17	s057.bmp
236.4252727273	n/a	59106.3182	right_press	n/a	n/a	4096	n/a
236.4598181818	n/a	59114.9545	show_circle	n/a	n/a	0	circle.bmp
238.1598181818	n/a	59539.9545	show_cross	n/a	n/a	n/a	cross.bmp
238.6752727273	n/a	59668.8182	show_face	scrambled_face	first_show	17	s077.bmp
239.5370909091	n/a	59884.2727	right_press	n/a	n/a	4096	n/a
239.6689090909	n/a	59917.2273	show_circle	n/a	n/a	0	circle.bmp
241.3689090909	n/a	60342.2273	show_cross	n/a	n/a	n/a	cross.bmp
241.9161818182	n/a	60479.0455	show_face	unfamiliar_face	delayed_repeat	15	u146.bmp
242.7816363636	n/a	60695.4091	right_press	n/a	n/a	4096	n/a
242.9280000000	n/a	60732	show_circle	n/a	n/a	0	circle.bmp
244.6280000000	n/a	61157	show_cross	n/a	n/a	n/a	cross.bmp
245.2743636364	n/a	61318.5909	show_face	famous_face	first_show	5	f055.bmp
246.0552727273	n/a	61513.8182	right_press	n/a	n/a	4096	n/a
246.1489090909	n/a	61537.2273	show_circle	n/a	n/a	0	circle.bmp
247.8489090909	n/a	61962.2273	show_cross	n/a	n/a	n/a	cross.bmp
248.4652727273	n/a	62116.3182	show_face	famous_face	immediate_repeat	6	f055.bmp
249.0325454545	n/a	62258.1364	right_press	n/a	n/a	4096	n/a
249.4380000000	n/a	62359.5	show_circle	n/a	n/a	0	circle.bmp
251.1380000000	n/a	62784.5	show_cross	n/a	n/a	n/a	cross.bmp
251.6225454545	n/a	62905.6364	show_face	famous_face	first_show	5	f068.bmp
252.5261818182	n/a	63131.5455	show_circle	n/a	n/a	0	circle.bmp
254.2261818182	n/a	63556.5455	show_cross	n/a	n/a	n/a	cross.bmp
254.6961818182	n/a	63674.0455	show_face	famous_face	delayed_repeat	7	f067.bmp
255.5243636364	n/a	63881.0909	show_circle	n/a	n/a	0	circle.bmp
257.2243636364	n/a	64306.0909	show_cross	n/a	n/a	n/a	cross.bmp
257.7361818182	n/a	64434.0455	show_face	scrambled_face	first_show	17	s009.bmp
258.3698181818	n/a	64592.4545	right_press	n/a	n/a	4096	n/a
258.7316363636	n/a	64682.9091	show_circle	n/a	n/a	0	circle.bmp
260.4316363636	n/a	65107.9091	show_cross	n/a	n/a	n/a	cross.bmp
261.0770909091	n/a	65269.2727	show_face	scrambled_face	immediate_repeat	18	s009.bmp
261.9652727273	n/a	65491.3182	show_circle	n/a	n/a	0	circle.bmp
263.6652727273	n/a	65916.3182	show_cross	n/a	n/a	n/a	cross.bmp
264.3180000000	n/a	66079.5	show_face	scrambled_face	first_show	17	s031.bmp
265.1716363636	n/a	66292.9091	show_circle	n/a	n/a	0	circle.bmp
266.8716363636	n/a	66717.9091	show_cross	n/a	n/a	n/a	cross.bmp
267.4416363636	n/a	66860.4091	show_face	scrambled_face	delayed_repeat	19	s057.bmp
268.2425454545	n/a	67060.6364	right_press	n/a	n/a	4096	n/a
268.3580000000	n/a	67089.5	show_circle	n/a	n/a	0	circle.bmp
270.0580000000	n/a	67514.5	show_cross	n/a	n/a	n/a	cross.bmp
270.5152727273	n/a	67628.8182	show_face	scrambled_face	first_show	17	s021.bmp
271.4134545455	n/a	67853.3636	right_press	n/a	n/a	4096	n/a
271.4834545455	n/a	67870.8636	show_circle	n/a	n/a	0	circle.bmp
273.1834545455	n/a	68295.8636	show_cross	n/a	n/a	n/a	cross.bmp
273.7561818182	n/a	68439.0455	show_face	scrambled_face	delayed_repeat	19	s077.bmp
274.7398181818	n/a	68684.9545	show_circle	n/a	n/a	0	circle.bmp
274.8552727273	n/a	68713.8182	right_press	n/a	n/a	4096	n/a
276.4398181818	n/a	69109.9545	show_cross	n/a	n/a	n/a	cross.bmp
276.9970909091	n/a	69249.2727	show_face	unfamiliar_face	first_show	13	u063.bmp
277.8761818182	n/a	69469.0455	show_circle	n/a	n/a	0	circle.bmp
279.5761818182	n/a	69894.0455	show_cross	n/a	n/a	n/a	cross.bmp
280.2043636364	n/a	70051.0909	show_face	unfamiliar_face	first_show	13	u149.bmp
281.1325454545	n/a	70283.1364	show_circle	n/a	n/a	0	circle.bmp
282.8325454545	n/a	70708.1364	show_cross	n/a	n/a	n/a	cross.bmp
283.3289090909	n/a	70832.2273	show_face	famous_face	delayed_repeat	7	f068.bmp
284.2452727273	n/a	71061.3182	show_circle	n/a	n/a	0	circle.bmp
285.9452727273	n/a	71486.3182	show_cross	n/a	n/a	n/a	cross.bmp
286.5689090909	n/a	71642.2273	show_face	famous_face	first_show	5	f015.bmp
287.2134545455	n/a	71803.3636	right_press	n/a	n/a	4096	n/a
287.5125454545	n/a	71878.1364	show_circle	n/a	n/a	0	circle.bmp
289.2125454545	n/a	72303.1364	show_cross	n/a	n/a	n/a	cross.bmp
289.8434545455	n/a	72460.8636	show_face	famous_face	first_show	5	f031.bmp
290.4725454545	n/a	72618.1364	right_press	n/a	n/a	4096	n/a
290.7770909091	n/a	72694.2727	show_circle	n/a	n/a	0	circle.bmp
292.4770909091	n/a	73119.2727	show_cross	n/a	n/a	n/a	cross.bmp
292.9507272727	n/a	73237.6818	show_face	famous_face	immediate_repeat	6	f031.bmp
293.5480000000	n/a	73387	right_press	n/a	n/a	4096	n/a
293.9425454545	n/a	73485.6364	show_circle	n/a	n/a	0	circle.bmp
295.6425454545	n/a	73910.6364	show_cross	n/a	n/a	n/a	cross.bmp
296.1080000000	n/a	74027	show_face	scrambled_face	delayed_repeat	19	s031.bmp
297.0907272727	n/a	74272.6818	show_circle	n/a	n/a	0	circle.bmp
298.7907272727	n/a	74697.6818	show_cross	n/a	n/a	n/a	cross.bmp
299.3489090909	n/a	74837.2273	show_face	unfamiliar_face	first_show	13	u099.bmp
300.3116363636	n/a	75077.9091	right_press	n/a	n/a	4096	n/a
300.3561818182	n/a	75089.0455	show_circle	n/a	n/a	0	circle.bmp
302.0561818182	n/a	75514.0455	show_cross	n/a	n/a	n/a	cross.bmp
302.5561818182	n/a	75639.0455	show_face	unfamiliar_face	immediate_repeat	14	u099.bmp
303.4189090909	n/a	75854.7273	show_circle	n/a	n/a	0	circle.bmp
303.4652727273	n/a	75866.3182	right_press	n/a	n/a	4096	n/a
305.1189090909	n/a	76279.7273	show_cross	n/a	n/a	n/a	cross.bmp
305.6798181818	n/a	76419.9545	show_face	scrambled_face	delayed_repeat	19	s021.bmp
306.5734545455	n/a	76643.3636	show_circle	n/a	n/a	0	circle.bmp
308.2734545455	n/a	77068.3636	show_cross	n/a	n/a	n/a	cross.bmp
308.8034545455	n/a	77200.8636	show_face	famous_face	first_show	5	f024.bmp
309.6943636364	n/a	77423.5909	show_circle	n/a	n/a	0	circle.bmp
311.3943636364	n/a	77848.5909	show_cross	n/a	n/a	n/a	cross.bmp
311.9107272727	n/a	77977.6818	show_face	famous_face	immediate_repeat	6	f024.bmp
312.7861818182	n/a	78196.5455	show_circle	n/a	n/a	0	circle.bmp
314.4861818182	n/a	78621.5455	show_cross	n/a	n/a	n/a	cross.bmp
315.0180000000	n/a	78754.5	show_face	unfamiliar_face	delayed_repeat	15	u063.bmp
315.8734545455	n/a	78968.3636	show_circle	n/a	n/a	0	circle.bmp
317.5734545455	n/a	79393.3636	show_cross	n/a	n/a	n/a	cross.bmp
318.1089090909	n/a	79527.2273	show_face	unfamiliar_face	first_show	13	u056.bmp
318.6334545455	n/a	79658.3636	left_press	n/a	n/a	256	n/a
318.9925454545	n/a	79748.1364	show_circle	n/a	n/a	0	circle.bmp
320.6925454545	n/a	80173.1364	show_cross	n/a	n/a	n/a	cross.bmp
321.3325454545	n/a	80333.1364	show_face	unfamiliar_face	immediate_repeat	14	u056.bmp
321.9716363636	n/a	80492.9091	left_press	n/a	n/a	256	n/a
322.1970909091	n/a	80549.2727	show_circle	n/a	n/a	0	circle.bmp
323.8970909091	n/a	80974.2727	show_cross	n/a	n/a	n/a	cross.bmp
324.5234545455	n/a	81130.8636	show_face	unfamiliar_face	delayed_repeat	15	u149.bmp
325.1670909091	n/a	81291.7727	right_press	n/a	n/a	4096	n/a
325.4398181818	n/a	81359.9545	show_circle	n/a	n/a	0	circle.bmp
327.1398181818	n/a	81784.9545	show_cross	n/a	n/a	n/a	cross.bmp
327.7643636364	n/a	81941.0909	show_face	scrambled_face	first_show	17	s066.bmp
328.3352727273	n/a	82083.8182	right_press	n/a	n/a	4096	n/a
328.7780000000	n/a	82194.5	show_circle	n/a	n/a	0	circle.bmp
330.4780000000	n/a	82619.5	show_cross	n/a	n/a	n/a	cross.bmp
330.9880000000	n/a	82747	show_face	scrambled_face	immediate_repeat	18	s066.bmp
331.9534545455	n/a	82988.3636	show_circle	n/a	n/a	0	circle.bmp
333.6534545455	n/a	83413.3636	show_cross	n/a	n/a	n/a	cross.bmp
334.1289090909	n/a	83532.2273	show_face	famous_face	delayed_repeat	7	f015.bmp
334.7725454545	n/a	83693.1364	right_press	n/a	n/a	4096	n/a
334.9889090909	n/a	83747.2273	show_circle	n/a	n/a	0	circle.bmp
