onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
45.4770909091	n/a	11369.2727	right_press	n/a	n/a	4096	n/a
45.6080000000	n/a	11402	show_circle	n/a	n/a	0	circle.bmp
47.3080000000	n/a	11827	show_cross	n/a	n/a	n/a	cross.bmp
47.7970909091	n/a	11949.2727	show_face	famous_face	first_show	5	f145.bmp
48.3907272727	n/a	12097.6818	right_press	n/a	n/a	4096	n/a
48.7780000000	n/a	12194.5	show_circle	n/a	n/a	0	circle.bmp
50.4780000000	n/a	12619.5	show_cross	n/a	n/a	n/a	cross.bmp
50.9707272727	n/a	12742.6818	show_face	scrambled_face	delayed_repeat	19	s096.bmp
51.9816363636	n/a	12995.4091	show_circle	n/a	n/a	0	circle.bmp
53.6816363636	n/a	13420.4091	show_cross	n/a	n/a	n/a	cross.bmp
54.2789090909	n/a	13569.7273	show_face	unfamiliar_face	first_show	13	u117.bmp
55.0334545455	n/a	13758.3636	right_press	n/a	n/a	4096	n/a
55.1334545455	n/a	13783.3636	show_circle	n/a	n/a	0	circle.bmp
56.8334545455	n/a	14208.3636	show_cross	n/a	n/a	n/a	cross.bmp
57.4025454545	n/a	14350.6364	show_face	unfamiliar_face	immediate_repeat	14	u117.bmp
58.1198181818	n/a	14529.9545	right_press	n/a	n/a	4096	n/a
58.2443636364	n/a	14561.0909	show_circle	n/a	n/a	0	circle.bmp
59.9443636364	n/a	14986.0909	show_cross	n/a	n/a	n/a	cross.bmp
60.5598181818	n/a	15139.9545	show_face	famous_face	first_show	5	f098.bmp
61.4780000000	n/a	15369.5	show_circle	n/a	n/a	0	circle.bmp
63.1780000000	n/a	15794.5	show_cross	n/a	n/a	n/a	cross.bmp
63.7843636364	n/a	15946.0909	show_face	scrambled_face	first_show	17	s008.bmp
64.4870909091	n/a	16121.7727	right_press	n/a	n/a	4096	n/a
64.7952727273	n/a	16198.8182	show_circle	n/a	n/a	0	circle.bmp
66.4952727273	n/a	16623.8182	show_cross	n/a	n/a	n/a	cross.bmp
67.0416363636	n/a	16760.4091	show_face	scrambled_face	immediate_repeat	18	s008.bmp
67.6807272727	n/a	16920.1818	right_press	n/a	n/a	4096	n/a
67.9061818182	n/a	16976.5455	show_circle	n/a	n/a	0	circle.bmp
69.6061818182	n/a	17401.5455	show_cross	n/a	n/a	n/a	cross.bmp
70.2489090909	n/a	17562.2273	show_face	unfamiliar_face	delayed_repeat	15	u005.bmp
71.1816363636	n/a	17795.4091	right_press	n/a	n/a	4096	n/a
71.1889090909	n/a	17797.2273	show_circle	n/a	n/a	0	circle.bmp
72.8889090909	n/a	18222.2273	show_cross	n/a	n/a	n/a	cross.bmp
73.4398181818	n/a	18359.9545	show_face	famous_face	first_show	5	f139.bmp
74.2616363636	n/a	18565.4091	right_press	n/a	n/a	4096	n/a
74.3189090909	n/a	18579.7273	show_circle	n/a	n/a	0	circle.bmp
76.0189090909	n/a	19004.7273	show_cross	n/a	n/a	n/a	cross.bmp
76.6470909091	n/a	19161.7727	show_face	famous_face	immediate_repeat	6	f139.bmp
77.3025454545	n/a	19325.6364	right_press	n/a	n/a	4096	n/a
77.5889090909	n/a	19397.2273	show_circle	n/a	n/a	0	circle.bmp
79.2889090909	n/a	19822.2273	show_cross	n/a	n/a	n/a	cross.bmp
79.8707272727	n/a	19967.6818	show_face	famous_face	delayed_repeat	7	f119.bmp
80.4789090909	n/a	20119.7273	right_press	n/a	n/a	4096	n/a
80.7261818182	n/a	20181.5455	show_circle	n/a	n/a	0	circle.bmp
82.4261818182	n/a	20606.5455	show_cross	n/a	n/a	n/a	cross.bmp
82.9116363636	n/a	20727.9091	show_face	scrambled_face	first_show	17	s001.bmp
83.4970909091	n/a	20874.2727	right_press	n/a	n/a	4096	n/a
83.7943636364	n/a	20948.5909	show_circle	n/a	n/a	0	circle.bmp
85.4943636364	n/a	21373.5909	show_cross	n/a	n/a	n/a	cross.bmp
86.0852727273	n/a	21521.3182	show_face	scrambled_face	immediate_repeat	18	s001.bmp
86.9752727273	n/a	21743.8182	right_press	n/a	n/a	4096	n/a
87.1025454545	n/a	21775.6364	show_circle	n/a	n/a	0	circle.bmp
88.8025454545	n/a	22200.6364	show_cross	n/a	n/a	n/a	cross.bmp
89.3098181818	n/a	22327.4545	show_face	famous_face	delayed_repeat	7	f145.bmp
89.9880000000	n/a	22497	right_press	n/a	n/a	4096	n/a
90.2452727273	n/a	22561.3182	show_circle	n/a	n/a	0	circle.bmp
91.9452727273	n/a	22986.3182	show_cross	n/a	n/a	n/a	cross.bmp
92.4161818182	n/a	23104.0455	show_face	famous_face	first_show	5	f028.bmp
93.0407272727	n/a	23260.1818	right_press	n/a	n/a	4096	n/a
93.2761818182	n/a	23319.0455	show_circle	n/a	n/a	0	circle.bmp
94.9761818182	n/a	23744.0455	show_cross	n/a	n/a	n/a	cross.bmp
95.5234545455	n/a	23880.8636	show_face	unfamiliar_face	first_show	13	u095.bmp
96.1661818182	n/a	24041.5455	right_press	n/a	n/a	4096	n/a
96.5407272727	n/a	24135.1818	show_circle	n/a	n/a	0	circle.bmp
98.2407272727	n/a	24560.1818	show_cross	n/a	n/a	n/a	cross.bmp
98.6980000000	n/a	24674.5	show_face	famous_face	delayed_repeat	7	f098.bmp
99.5389090909	n/a	24884.7273	show_circle	n/a	n/a	0	circle.bmp
101.2389090909	n/a	25309.7273	show_cross	n/a	n/a	n/a	cross.bmp
101.7216363636	n/a	25430.4091	show_face	scrambled_face	first_show	17	s037.bmp
102.6689090909	n/a	25667.2273	show_circle	n/a	n/a	0	circle.bmp
104.3689090909	n/a	26092.2273	show_cross	n/a	n/a	n/a	cross.bmp
104.9789090909	n/a	26244.7273	show_face	scrambled_face	immediate_repeat	18	s037.bmp
105.9925454545	n/a	26498.1364	show_circle	n/a	n/a	0	circle.bmp
107.6925454545	n/a	26923.1364	show_cross	n/a	n/a	n/a	cross.bmp
108.3198181818	n/a	27079.9545	show_face	famous_face	first_show	5	f089.bmp
109.1943636364	n/a	27298.5909	show_circle	n/a	n/a	0	circle.bmp
110.8943636364	n/a	27723.5909	show_cross	n/a	n/a	n/a	cross.bmp
111.4107272727	n/a	27852.6818	show_face	famous_face	immediate_repeat	6	f089.bmp
112.4234545455	n/a	28105.8636	show_circle	n/a	n/a	0	circle.bmp
114.1234545455	n/a	28530.8636	show_cross	n/a	n/a	n/a	cross.bmp
114.6680000000	n/a	28667	show_face	famous_face	first_show	5	f111.bmp
115.5052727273	n/a	28876.3182	show_circle	n/a	n/a	0	circle.bmp
117.2052727273	n/a	29301.3182	show_cross	n/a	n/a	n/a	cross.bmp
117.6752727273	n/a	29418.8182	show_face	unfamiliar_face	first_show	13	u070.bmp
118.5689090909	n/a	29642.2273	show_circle	n/a	n/a	0	circle.bmp
120.2689090909	n/a	30067.2273	show_cross	n/a	n/a	n/a	cross.bmp
120.8489090909	n/a	30212.2273	show_face	famous_face	delayed_repeat	7	f028.bmp
121.4880000000	n/a	30372	right_press	n/a	n/a	4096	n/a
121.7470909091	n/a	30436.7727	show_circle	n/a	n/a	0	circle.bmp
123.4470909091	n/a	30861.7727	show_cross	n/a	n/a	n/a	cross.bmp
123.9898181818	n/a	30997.4545	show_face	famous_face	first_show	5	f124.bmp
124.9280000000	n/a	31232	show_circle	n/a	n/a	0	circle.bmp
126.6280000000	n/a	31657	show_cross	n/a	n/a	n/a	cross.bmp
127.2634545455	n/a	31815.8636	show_face	unfamiliar_face	delayed_repeat	15	u095.bmp
127.9789090909	n/a	31994.7273	right_press	n/a	n/a	4096	n/a
128.2070909091	n/a	32051.7727	show_circle	n/a	n/a	0	circle.bmp
129.9070909091	n/a	32476.7727	show_cross	n/a	n/a	n/a	cross.bmp
130.5543636364	n/a	32638.5909	show_face	unfamiliar_face	first_show	13	u048.bmp
131.4325454545	n/a	32858.1364	show_circle	n/a	n/a	0	circle.bmp
131.4334545455	n/a	32858.3636	right_press	n/a	n/a	4096	n/a
133.1325454545	n/a	33283.1364	show_cross	n/a	n/a	n/a	cross.bmp
133.6625454545	n/a	33415.6364	show_face	famous_face	first_show	5	f074.bmp
134.5861818182	n/a	33646.5455	show_circle	n/a	n/a	0	circle.bmp
136.2861818182	n/a	34071.5455	show_cross	n/a	n/a	n/a	cross.bmp
136.9189090909	n/a	34229.7273	show_face	unfamiliar_face	first_show	13	u021.bmp
137.7934545455	n/a	34448.3636	show_circle	n/a	n/a	0	circle.bmp
139.4934545455	n/a	34873.3636	show_cross	n/a	n/a	n/a	cross.bmp
140.1261818182	n/a	35031.5455	show_face	famous_face	delayed_repeat	7	f111.bmp
141.0770909091	n/a	35269.2727	show_circle	n/a	n/a	0	circle.bmp
142.7770909091	n/a	35694.2727	show_cross	n/a	n/a	n/a	cross.bmp
143.4170909091	n/a	35854.2727	show_face	unfamiliar_face	first_show	13	u019.bmp
144.2998181818	n/a	36074.9545	show_circle	n/a	n/a	0	circle.bmp
145.9998181818	n/a	36499.9545	show_cross	n/a	n/a	n/a	cross.bmp
146.5416363636	n/a	36635.4091	show_face	unfamiliar_face	immediate_repeat	14	u019.bmp
147.5252727273	n/a	36881.3182	show_circle	n/a	n/a	0	circle.bmp
149.2252727273	n/a	37306.3182	show_cross	n/a	n/a	n/a	cross.bmp
149.8489090909	n/a	37462.2273	show_face	unfamiliar_face	delayed_repeat	15	u070.bmp
150.5007272727	n/a	37625.1818	right_press	n/a	n/a	4096	n/a
150.7134545455	n/a	37678.3636	show_circle	n/a	n/a	0	circle.bmp
152.4134545455	n/a	38103.3636	show_cross	n/a	n/a	n/a	cross.bmp
152.8889090909	n/a	38222.2273	show_face	scrambled_face	first_show	17	s026.bmp
153.8552727273	n/a	38463.8182	show_circle	n/a	n/a	0	circle.bmp
155.5552727273	n/a	38888.8182	show_cross	n/a	n/a	n/a	cross.bmp
156.1798181818	n/a	39044.9545	show_face	scrambled_face	immediate_repeat	18	s026.bmp
157.0334545455	n/a	39258.3636	show_circle	n/a	n/a	0	circle.bmp
158.7334545455	n/a	39683.3636	show_cross	n/a	n/a	n/a	cross.bmp
159.2543636364	n/a	39813.5909	show_face	famous_face	delayed_repeat	7	f124.bmp
160.1107272727	n/a	40027.6818	show_circle	n/a	n/a	0	circle.bmp
161.8107272727	n/a	40452.6818	show_cross	n/a	n/a	n/a	cross.bmp
162.4616363636	n/a	40615.4091	show_face	scrambled_face	first_show	17	s086.bmp
163.1352727273	n/a	40783.8182	right_press	n/a	n/a	4096	n/a
163.4280000000	n/a	40857	show_circle	n/a	n/a	0	circle.bmp
165.1280000000	n/a	41282	show_cross	n/a	n/a	n/a	cross.bmp
165.6189090909	n/a	41404.7273	show_face	scrambled_face	immediate_repeat	18	s086.bmp
166.3507272727	n/a	41587.6818	right_press	n/a	n/a	4096	n/a
166.4552727273	n/a	41613.8182	show_circle	n/a	n/a	0	circle.bmp
168.1552727273	n/a	42038.8182	show_cross	n/a	n/a	n/a	cross.bmp
168.6589090909	n/a	42164.7273	show_face	unfamiliar_face	delayed_repeat	15	u048.bmp
169.6407272727	n/a	42410.1818	show_circle	n/a	n/a	0	circle.bmp
171.3407272727	n/a	42835.1818	show_cross	n/a	n/a	n/a	cross.bmp
171.9661818182	n/a	42991.5455	show_face	famous_face	first_show	5	f132.bmp
172.9125454545	n/a	43228.1364	show_circle	n/a	n/a	0	circle.bmp
174.6125454545	n/a	43653.1364	show_cross	n/a	n/a	n/a	cross.bmp
175.0734545455	n/a	43768.3636	show_face	famous_face	immediate_repeat	6	f132.bmp
176.0470909091	n/a	44011.7727	show_circle	n/a	n/a	0	circle.bmp
177.7470909091	n/a	44436.7727	show_cross	n/a	n/a	n/a	cross.bmp
178.2307272727	n/a	44557.6818	show_face	famous_face	delayed_repeat	7	f074.bmp
179.0580000000	n/a	44764.5	show_circle	n/a	n/a	0	circle.bmp
180.7580000000	n/a	45189.5	show_cross	n/a	n/a	n/a	cross.bmp
181.4216363636	n/a	45355.4091	show_face	famous_face	first_show	5	f010.bmp
182.0661818182	n/a	45516.5455	right_press	n/a	n/a	4096	n/a
182.3780000000	n/a	45594.5	show_circle	n/a	n/a	0	circle.bmp
184.0780000000	n/a	46019.5	show_cross	n/a	n/a	n/a	cross.bmp
184.7125454545	n/a	46178.1364	show_face	unfamiliar_face	delayed_repeat	15	u021.bmp
185.7234545455	n/a	46430.8636	show_circle	n/a	n/a	0	circle.bmp
187.4234545455	n/a	46855.8636	show_cross	n/a	n/a	n/a	cross.bmp
188.0370909091	n/a	47009.2727	show_face	scrambled_face	first_show	17	s056.bmp
188.8434545455	n/a	47210.8636	right_press	n/a	n/a	4096	n/a
189.0534545455	n/a	47263.3636	show_circle	n/a	n/a	0	circle.bmp
190.7534545455	n/a	47688.3636	show_cross	n/a	n/a	n/a	cross.bmp
191.3780000000	n/a	47844.5	show_face	scrambled_face	immediate_repeat	18	s056.bmp
192.1116363636	n/a	48027.9091	right_press	n/a	n/a	4096	n/a
192.2780000000	n/a	48069.5	show_circle	n/a	n/a	0	circle.bmp
193.9780000000	n/a	48494.5	show_cross	n/a	n/a	n/a	cross.bmp
194.6025454545	n/a	48650.6364	show_face	famous_face	first_show	5	f104.bmp
195.2843636364	n/a	48821.0909	right_press	n/a	n/a	4096	n/a
195.6134545455	n/a	48903.3636	show_circle	n/a	n/a	0	circle.bmp
197.3134545455	n/a	49328.3636	show_cross	n/a	n/a	n/a	cross.bmp
197.7761818182	n/a	49444.0455	show_face	scrambled_face	first_show	17	s068.bmp
198.7707272727	n/a	49692.6818	show_circle	n/a	n/a	0	circle.bmp
200.4707272727	n/a	50117.6818	show_cross	n/a	n/a	n/a	cross.bmp
200.9998181818	n/a	50249.9545	show_face	famous_face	first_show	5	f036.bmp
201.9352727273	n/a	50483.8182	show_circle	n/a	n/a	0	circle.bmp
203.6352727273	n/a	50908.8182	show_cross	n/a	n/a	n/a	cross.bmp
204.1743636364	n/a	51043.5909	show_face	famous_face	immediate_repeat	6	f036.bmp
205.0898181818	n/a	51272.4545	show_circle	n/a	n/a	0	circle.bmp
206.7898181818	n/a	51697.4545	show_cross	n/a	n/a	n/a	cross.bmp
207.2816363636	n/a	51820.4091	show_face	famous_face	first_show	5	f066.bmp
208.2261818182	n/a	52056.5455	show_circle	n/a	n/a	0	circle.bmp
209.9261818182	n/a	52481.5455	show_cross	n/a	n/a	n/a	cross.bmp
210.4889090909	n/a	52622.2273	show_face	famous_face	delayed_repeat	7	f010.bmp
211.1280000000	n/a	52782	right_press	n/a	n/a	4096	n/a
211.4080000000	n/a	52852	show_circle	n/a	n/a	0	circle.bmp
213.1080000000	n/a	53277	show_cross	n/a	n/a	n/a	cross.bmp
213.7461818182	n/a	53436.5455	show_face	unfamiliar_face	first_show	13	u042.bmp
214.6307272727	n/a	53657.6818	show_circle	n/a	n/a	0	circle.bmp
216.3307272727	n/a	54082.6818	show_cross	n/a	n/a	n/a	cross.bmp
216.7861818182	n/a	54196.5455	show_face	unfamiliar_face	immediate_repeat	14	u042.bmp
217.7198181818	n/a	54429.9545	show_circle	n/a	n/a	0	circle.bmp
219.4198181818	n/a	54854.9545	show_cross	n/a	n/a	n/a	cross.bmp
219.9943636364	n/a	54998.5909	show_face	unfamiliar_face	first_show	13	u068.bmp
220.9161818182	n/a	55229.0455	right_press	n/a	n/a	4096	n/a
220.9916363636	n/a	55247.9091	show_circle	n/a	n/a	0	circle.bmp
222.6916363636	n/a	55672.9091	show_cross	n/a	n/a	n/a	cross.bmp
223.1343636364	n/a	55783.5909	show_face	famous_face	delayed_repeat	7	f104.bmp
223.8034545455	n/a	55950.8636	right_press	n/a	n/a	4096	n/a
224.0243636364	n/a	56006.0909	show_circle	n/a	n/a	0	circle.bmp
225.7243636364	n/a	56431.0909	show_cross	n/a	n/a	n/a	cross.bmp
226.2580000000	n/a	56564.5	show_face	scrambled_face	first_show	17	s109.bmp
227.1907272727	n/a	56797.6818	show_circle	n/a	n/a	0	circle.bmp
228.8907272727	n/a	57222.6818	show_cross	n/a	n/a	n/a	cross.bmp
229.4152727273	n/a	57353.8182	show_face	scrambled_face	immediate_repeat	18	s109.bmp
230.3670909091	n/a	57591.7727	show_circle	n/a	n/a	0	circle.bmp
232.0670909091	n/a	58016.7727	show_cross	n/a	n/a	n/a	cross.bmp
232.6734545455	n/a	58168.3636	show_face	scrambled_face	delayed_repeat	19	s068.bmp
233.3098181818	n/a	58327.4545	right_press	n/a	n/a	4096	n/a
233.5825454545	n/a	58395.6364	show_circle	n/a	n/a	0	circle.bmp
235.2825454545	n/a	58820.6364	show_cross	n/a	n/a	n/a	cross.bmp
235.7807272727	n/a	58945.1818	show_face	unfamiliar_face	first_show	13	u027.bmp
236.6607272727	n/a	59165.1818	show_circle	n/a	n/a	0	circle.bmp
236.6707272727	n/a	59167.6818	right_press	n/a	n/a	4096	n/a
238.3607272727	n/a	59590.1818	show_cross	n/a	n/a	n/a	cross.bmp
238.8370909091	n/a	59709.2727	show_face	unfamiliar_face	first_show	13	u116.bmp
239.5016363636	n/a	59875.4091	right_press	n/a	n/a	4096	n/a
239.7089090909	n/a	59927.2273	show_circle	n/a	n/a	0	circle.bmp
241.4089090909	n/a	60352.2273	show_cross	n/a	n/a	n/a	cross.bmp
242.0443636364	n/a	60511.0909	show_face	famous_face	delayed_repeat	7	f066.bmp
242.9398181818	n/a	60734.9545	show_circle	n/a	n/a	0	circle.bmp
244.6398181818	n/a	61159.9545	show_cross	n/a	n/a	n/a	cross.bmp
245.1516363636	n/a	61287.9091	show_face	scrambled_face	first_show	17	s122.bmp
245.7207272727	n/a	61430.1818	right_press	n/a	n/a	4096	n/a
246.0043636364	n/a	61501.0909	show_circle	n/a	n/a	0	circle.bmp
247.7043636364	n/a	61926.0909	show_cross	n/a	n/a	n/a	cross.bmp
248.3425454545	n/a	62085.6364	show_face	scrambled_face	immediate_repeat	18	s122.bmp
249.1943636364	n/a	62298.5909	right_press	n/a	n/a	4096	n/a
249.2298181818	n/a	62307.4545	show_circle	n/a	n/a	0	circle.bmp
250.9298181818	n/a	62732.4545	show_cross	n/a	n/a	n/a	cross.bmp
251.4161818182	n/a	62854.0455	show_face	famous_face	first_show	5	f054.bmp
252.3761818182	n/a	63094.0455	show_circle	n/a	n/a	0	circle.bmp
254.0761818182	n/a	63519.0455	show_cross	n/a	n/a	n/a	cross.bmp
254.6734545455	n/a	63668.3636	show_face	unfamiliar_face	delayed_repeat	15	u068.bmp
255.3370909091	n/a	63834.2727	right_press	n/a	n/a	4096	n/a
255.5452727273	n/a	63886.3182	show_circle	n/a	n/a	0	circle.bmp
257.2452727273	n/a	64311.3182	show_cross	n/a	n/a	n/a	cross.bmp
257.8480000000	n/a	64462	show_face	unfamiliar_face	first_show	13	u003.bmp
258.6716363636	n/a	64667.9091	show_circle	n/a	n/a	0	circle.bmp
260.3716363636	n/a	65092.9091	show_cross	n/a	n/a	n/a	cross.bmp
260.8380000000	n/a	65209.5	show_face	unfamiliar_face	first_show	13	u138.bmp
261.6534545455	n/a	65413.3636	right_press	n/a	n/a	4096	n/a
261.8189090909	n/a	65454.7273	show_circle	n/a	n/a	0	circle.bmp
263.5189090909	n/a	65879.7273	show_cross	n/a	n/a	n/a	cross.bmp
263.9789090909	n/a	65994.7273	show_face	unfamiliar_face	delayed_repeat	15	u027.bmp
264.6616363636	n/a	66165.4091	right_press	n/a	n/a	4096	n/a
264.9225454545	n/a	66230.6364	show_circle	n/a	n/a	0	circle.bmp
266.6225454545	n/a	66655.6364	show_cross	n/a	n/a	n/a	cross.bmp
267.1861818182	n/a	66796.5455	show_face	famous_face	first_show	5	f100.bmp
267.8752727273	n/a	66968.8182	right_press	n/a	n/a	4096	n/a
268.0980000000	n/a	67024.5	show_circle	n/a	n/a	0	circle.bmp
269.7980000000	n/a	67449.5	show_cross	n/a	n/a	n/a	cross.bmp
270.4270909091	n/a	67606.7727	show_face	famous_face	immediate_repeat	6	f100.bmp
271.0016363636	n/a	67750.4091	right_press	n/a	n/a	4096	n/a
271.3861818182	n/a	67846.5455	show_circle	n/a	n/a	0	circle.bmp
273.0861818182	n/a	68271.5455	show_cross	n/a	n/a	n/a	cross.bmp
273.7343636364	n/a	68433.5909	show_face	unfamiliar_face	delayed_repeat	15	u116.bmp
274.4216363636	n/a	68605.4091	right_press	n/a	n/a	4096	n/a
274.6461818182	n/a	68661.5455	show_circle	n/a	n/a	0	circle.bmp
276.3461818182	n/a	69086.5455	show_cross	n/a	n/a	n/a	cross.bmp
276.9916363636	n/a	69247.9091	show_face	famous_face	first_show	5	f023.bmp
277.9943636364	n/a	69498.5909	show_circle	n/a	n/a	0	circle.bmp
279.6943636364	n/a	69923.5909	show_cross	n/a	n/a	n/a	cross.bmp
280.2161818182	n/a	70054.0455	show_face	scrambled_face	first_show	17	s119.bmp
281.0789090909	n/a	70269.7273	show_circle	n/a	n/a	0	circle.bmp
282.7789090909	n/a	70694.7273	show_cross	n/a	n/a	n/a	cross.bmp
283.3061818182	n/a	70826.5455	show_face	scrambled_face	immediate_repeat	18	s119.bmp
284.1325454545	n/a	71033.1364	show_circle	n/a	n/a	0	circle.bmp
285.8325454545	n/a	71458.1364	show_cross	n/a	n/a	n/a	cross.bmp
286.2970909091	n/a	71574.2727	show_face	famous_face	delayed_repeat	7	f054.bmp
287.2252727273	n/a	71806.3182	show_circle	n/a	n/a	0	circle.bmp
288.9252727273	n/a	72231.3182	show_cross	n/a	n/a	n/a	cross.bmp
289.4207272727	n/a	72355.1818	show_face	scrambled_face	first_show	17	s036.bmp
290.3170909091	n/a	72579.2727	show_circle	n/a	n/a	0	circle.bmp
292.0170909091	n/a	73004.2727	show_cross	n/a	n/a	n/a	cross.bmp
292.4943636364	n/a	73123.5909	show_face	scrambled_face	immediate_repeat	18	s036.bmp
293.3498181818	n/a	73337.4545	show_circle	n/a	n/a	0	circle.bmp
295.0498181818	n/a	73762.4545	show_cross	n/a	n/a	n/a	cross.bmp
295.5852727273	n/a	73896.3182	show_face	unfamiliar_face	delayed_repeat	15	u003.bmp
296.4807272727	n/a	74120.1818	show_circle	n/a	n/a	0	circle.bmp
298.1807272727	n/a	74545.1818	show_cross	n/a	n/a	n/a	cross.bmp
298.7425454545	n/a	74685.6364	show_face	unfamiliar_face	first_show	13	u012.bmp
299.6770909091	n/a	74919.2727	show_circle	n/a	n/a	0	circle.bmp
301.3770909091	n/a	75344.2727	show_cross	n/a	n/a	n/a	cross.bmp
302.0161818182	n/a	75504.0455	show_face	unfamiliar_face	immediate_repeat	14	u012.bmp
302.9061818182	n/a	75726.5455	show_circle	n/a	n/a	0	circle.bmp
304.6061818182	n/a	76151.5455	show_cross	n/a	n/a	n/a	cross.bmp
305.2070909091	n/a	76301.7727	show_face	unfamiliar_face	delayed_repeat	15	u138.bmp
305.9070909091	n/a	76476.7727	right_press	n/a	n/a	4096	n/a
306.0734545455	n/a	76518.3636	show_circle	n/a	n/a	0	circle.bmp
307.7734545455	n/a	76943.3636	show_cross	n/a	n/a	n/a	cross.bmp
308.3307272727	n/a	77082.6818	show_face	scrambled_face	first_show	17	s027.bmp
309.1898181818	n/a	77297.4545	show_circle	n/a	n/a	0	circle.bmp
310.8898181818	n/a	77722.4545	show_cross	n/a	n/a	n/a	cross.bmp
311.5052727273	n/a	77876.3182	show_face	scrambled_face	first_show	17	s092.bmp
312.3861818182	n/a	78096.5455	show_circle	n/a	n/a	0	circle.bmp
314.0861818182	n/a	78521.5455	show_cross	n/a	n/a	n/a	cross.bmp
314.6452727273	n/a	78661.3182	show_face	scrambled_face	immediate_repeat	18	s092.bmp
315.6370909091	n/a	78909.2727	show_circle	n/a	n/a	0	circle.bmp
317.3370909091	n/a	79334.2727	show_cross	n/a	n/a	n/a	cross.bmp
317.8361818182	n/a	79459.0455	show_face	famous_face	delayed_repeat	7	f023.bmp
318.5325454545	n/a	79633.1364	right_press	n/a	n/a	4096	n/a
318.8052727273	n/a	79701.3182	show_circle	n/a	n/a	0	circle.bmp
320.5052727273	n/a	80126.3182	show_cross	n/a	n/a	n/a	cross.bmp
321.1107272727	n/a	80277.6818	show_face	unfamiliar_face	first_show	13	u013.bmp
322.1252727273	n/a	80531.3182	show_circle	n/a	n/a	0	circle.bmp
323.8252727273	n/a	80956.3182	show_cross	n/a	n/a	n/a	cross.bmp
324.4016363636	n/a	81100.4091	show_face	unfamiliar_face	immediate_repeat	14	u013.bmp
325.3943636364	n/a	81348.5909	show_circle	n/a	n/a	0	circle.bmp
327.0943636364	n/a	81773.5909	show_cross	n/a	n/a	n/a	cross.bmp
327.5916363636	n/a	81897.9091	show_face	unfamiliar_face	first_show	13	u129.bmp
328.4270909091	n/a	82106.7727	show_circle	n/a	n/a	0	circle.bmp
330.1270909091	n/a	82531.7727	show_cross	n/a	n/a	n/a	cross.bmp
330.7661818182	n/a	82691.5455	show_face	unfamiliar_face	immediate_repeat	14	u129.bmp
331.7661818182	n/a	82941.5455	show_circle	n/a	n/a	0	circle.bmp
333.4661818182	n/a	83366.5455	show_cross	n/a	n/a	n/a	cross.bmp
333.9398181818	n/a	83484.9545	show_face	scrambled_face	first_show	17	s046.bmp
334.8607272727	n/a	83715.1818	show_circle	n/a	n/a	0	circle.bmp
336.5607272727	n/a	84140.1818	show_cross	n/a	n/a	n/a	cross.bmp
337.0307272727	n/a	84257.6818	show_face	unfamiliar_face	first_show	13	u137.bmp
338.0089090909	n/a	84502.2273	show_circle	n/a	n/a	0	circle.bmp
339.7089090909	n/a	84927.2273	show_cross	n/a	n/a	n/a	cross.bmp
340.3380000000	n/a	85084.5	show_face	scrambled_face	delayed_repeat	19	s027.bmp
341.0961818182	n/a	85274.0455	right_press	n/a	n/a	4096	n/a
341.3270909091	n/a	85331.7727	show_circle	n/a	n/a	0	circle.bmp
