filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"74.0017	78.0017	OBJ	V	1	0.61795	LC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"80.0009	82.0009	OBJ	NV	1	0.79077	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"84.0012	86.0012	OBJ	V	1	0.70605	HC-MISS	0.71487	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"88.0009	90.0009	OBJ	V	1	0.51837	LC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"92.0014	96.0014	OBJ	NV	1	0.65609	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"98.001	104.001	OBJ	V	1	0.52717	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"106.0019	110.0019	OBJ	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"112.001	114.001	OBJ	V	1	0.53297	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"116.0013	122.0013	GRE	V	1	0.91597	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"126.0008	132.0008	OBJ	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"134.0018	140.0018	GRE	V	1	0.69006	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"142.0015	144.0015	OBJ	V	1	0.71655	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"146.0017	148.0017	GRE	NV	1	0.61713	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"150.0008	156.0008	OBJ	V	1	0.71191	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"160.0019	166.0019	OBJ	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"168.0014	170.0014	OBJ	NV	1	0.96992	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"174.0013	180.0013	GRE	V	1	0.70327	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"182.001	188.001	OBJ	V	1	0.63889	HC-MISS	0.67197	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"190.0014	196.0014	OBJ	V	1	0.57365	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"198.0017	200.0017	OBJ	V	1	0.70504	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"202.0028	206.0028	OBJ	V	1	0.55602	HC-MISS	0.85888	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"208.0007	212.0007	OBJ	V	1	0.58173	LC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"218.002	224.002	OBJ	NV	NR	NR	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"226.003	232.003	GRE	V	0	0.50562	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"234.0016	236.0016	OBJ	V	1	0.86792	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"238.0016	242.0016	OBJ	V	1	0.69389	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"246.0013	248.0013	OBJ	V	1	0.75199	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"252.0018	254.0018	GRE	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"256.001	260.001	OBJ	V	1	0.65981	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"262.0017	266.0017	OBJ	V	1	0.60519	LC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"268.0013	272.0013	GRE	V	1	0.71154	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"274.0014	280.0014	OBJ	NV	1	0.87795	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"284.001	286.001	GRE	NV	1	0.65528	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"288.0009	290.0009	GRE	V	1	0.63542	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"292.001	294.001	OBJ	V	1	0.79908	HC-MISS	0.77804	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"296.0016	298.0016	OBJ	V	1	0.65165	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"302.0011	306.0011	OBJ	V	1	0.73856	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"308.0014	314.0014	OBJ	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"316.0019	318.0019	OBJ	NV	1	0.68648	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"324.0019	328.0019	OBJ	V	1	0.86825	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"330.0037	334.0037	OBJ	V	1	0.78204	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"336.0015	340.0015	GRE	V	1	0.74295	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"342.0011	346.0011	OBJ	NV	1	0.77599	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"348.0008	350.0008	OBJ	V	1	0.87724	HC-MISS	0.96573	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"352.0007	356.0007	OBJ	V	1	0.78195	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"360.0008	364.0008	GRE	V	1	0.64633	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"4.0008	10.0008	GRE	V	1	0.63341	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"12.0017	14.0017	OBJ	V	1	0.58183	LC-HIT	 2.8519	1	0.17799"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"16.0012	20.0012	OBJ	V	1	0.71103	HC-HIT	0.95456	1	0.017656"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"22.0014	28.0014	GRE	V	1	0.54196	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"30.0014	34.0014	OBJ	NV	1	0.55238	HC-HIT	0.25339	0	3.4444"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"36.0019	42.0019	OBJ	V	1	0.54394	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"46.0018	48.0018	OBJ	V	1	0.53793	LC-HIT	 1.9057	0	0.27337"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"50.0031	54.0031	OBJ	V	1	0.53176	LC-HIT	 1.7586	1	0.3312"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"56.0016	58.0016	OBJ	NV	1	0.63156	LC-MISS	 3.5723	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"60.0008	66.0008	OBJ	V	1	0.81434	HC-MISS	0.77514	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"68.0015	70.0015	GRE	V	1	0.66607	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"72.001	76.001	OBJ	V	1	 0.6053	HC-HIT	 1.6512	1	0.21782"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"78.0015	84.0015	OBJ	V	1	0.48116	HC-HIT	 1.9125	0	0.12642"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"86.0013	90.0013	OBJ	V	1	0.60568	HC-MISS	 2.6943	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"94.0014	98.0014	GRE	V	1	0.65358	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"100.0017	102.0017	OBJ	NV	1	0.74538	LC-MISS	 2.7793	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"106.0019	110.0019	OBJ	V	1	0.73721	HC-MISS	 0.9467	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"114.0015	118.0015	OBJ	V	1	0.82359	HC-HIT	 1.0229	1	0.18246"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"120.001	122.001	OBJ	V	1	0.70773	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"124.0009	126.0009	OBJ	V	1	 0.6319	HC-MISS	0.73285	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"128.0008	134.0008	OBJ	V	1	0.59886	LC-MISS	 1.5603	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"136.0014	140.0014	GRE	V	1	0.61705	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"142.001	144.001	OBJ	V	1	0.73282	HC-HIT	 1.0639	1	0.060357"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"146.0003	148.0003	OBJ	V	1	0.65697	HC-MISS	0.80717	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"152.0015	154.0015	OBJ	V	1	0.54684	LC-MISS	 1.3455	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"156.0013	160.0013	OBJ	NV	1	0.62854	HC-MISS	 1.2461	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"164.0012	168.0012	OBJ	V	1	0.70723	LC-MISS	 1.1394	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"170.0018	176.0018	OBJ	V	1	0.57932	HC-MISS	 1.1385	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"178.0015	184.0015	GRE	V	1	0.85234	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"186.0007	188.0007	GRE	V	1	0.61508	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"190.0014	196.0014	GRE	V	1	0.52531	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"200.0017	202.0017	OBJ	NV	1	0.73608	HC-MISS	 1.2837	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"208.0019	212.0019	OBJ	V	1	0.79759	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"214.0017	220.0017	OBJ	V	1	0.61412	HC-HIT	 1.7738	0	0.3191"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"222.0018	228.0018	OBJ	V	1	0.54884	LC-MISS	 1.2838	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"232.001	234.001	OBJ	V	1	0.63878	HC-MISS	 2.3974	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"236.0014	240.0014	GRE	V	1	0.68819	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"242.0016	248.0016	GRE	V	1	0.59206	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"250.0013	256.0013	OBJ	NV	1	0.62389	HC-MISS	 2.9307	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"260.0016	266.0016	OBJ	V	1	0.64606	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"268.001	272.001	OBJ	V	1	0.78299	HC-HIT	 2.8006	1	0.086177"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"278.0008	280.0008	GRE	V	1	0.70262	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"282.0013	286.0013	OBJ	NV	1	0.74411	LC-MISS	0.91697	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"288.0011	294.0011	OBJ	V	1	0.61523	HC-HIT	 2.0606	1	0.077448"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"296.0016	302.0016	GRE	V	1	0.70373	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"304.0009	306.0009	OBJ	V	1	0.77078	LC-HIT	 2.6098	0	0.76721"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"310.0019	314.0019	GRE	V	1	0.63431	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"316.0008	322.0008	OBJ	NV	1	0.73002	LC-MISS	 2.2778	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"324.0017	328.0017	OBJ	V	1	0.65911	HC-MISS	 1.5806	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"330.0014	332.0014	OBJ	V	1	0.64752	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"334.0015	336.0015	GRE	V	1	0.57934	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"338.0015	342.0015	OBJ	V	1	0.84513	HC-HIT	 2.9823	0	0.4"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"344.0009	346.0009	GRE	NV	1	0.95351	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"348.0015	352.0015	OBJ	V	1	0.69915	HC-MISS	 2.8133	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"354.001	356.001	OBJ	V	1	0.64669	LC-HIT	 2.5349	0	0.5107"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"358.0015	364.0015	GRE	NV	1	  0.629	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"4.0003	6.0003	OBJ	V	1	0.60633	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"8.0019	10.0019	OBJ	V	1	0.54513	HC-MISS	0.67263	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"12.0011	14.0011	GRE	V	1	0.70134	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"16.0011	20.0011	OBJ	NV	1	0.77614	LC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"22.0008	24.0008	OBJ	V	1	0.51475	HC-MISS	0.72268	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"26.0013	30.0013	OBJ	V	1	0.59619	HC-MISS	0.68273	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"32.0018	36.0018	GRE	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"38.0018	42.0018	OBJ	V	1	0.67239	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"44.0018	46.0018	OBJ	V	1	0.58686	HC-HIT	0.99408	1	0.27743"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"50.0018	56.0018	OBJ	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"58.0012	62.0012	GRE	V	1	0.63494	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"64.0019	68.0019	OBJ	NV	1	0.60491	HC-MISS	0.94956	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"70.0013	74.0013	OBJ	V	1	0.89408	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"76.0015	82.0015	GRE	V	1	0.73396	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"84.0011	88.0011	OBJ	V	1	0.57595	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"90.0015	96.0015	OBJ	V	1	0.76779	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"100.0015	106.0015	GRE	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"108.001	110.001	OBJ	V	1	0.74506	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"112.0008	118.0008	OBJ	V	1	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"120.0012	124.0012	OBJ	V	1	0.63446	LC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"126.0011	132.0011	OBJ	NV	1	0.60172	LC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"136.0009	142.0009	OBJ	V	1	0.63884	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"144.0011	150.0011	OBJ	NV	1	0.97458	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"152.0008	156.0008	OBJ	V	1	0.75258	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"160.0015	166.0015	GRE	V	1	0.70879	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"168.0008	174.0008	GRE	NV	1	0.66984	UT	UT	UT	UT"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"176.0012	178.0012	OBJ	V	1	0.76182	LC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"180.0014	184.0014	OBJ	V	1	0.59498	HC-MISS	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"186.0018	188.0018	OBJ	NV	1	0.62373	HC-HIT	"
func/sub-15task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"190.0008	194.0008	OBJ	V	1	0.63995	HC-MISS	"
