index	name	hemisphere
87	7Networks_LH_DorsAttn_FEF_2	left
88	7Networks_LH_DorsAttn_FEF_3	left
89	7Networks_LH_DorsAttn_FEF_4	left
90	7Networks_LH_DorsAttn_PrCv_1	left
91	7Networks_LH_DorsAttn_PrCv_2	left
92	7Networks_LH_SalVentAttn_ParOper_1	left
93	7Networks_LH_SalVentAttn_ParOper_2	left
94	7Networks_LH_SalVentAttn_ParOper_3	left
95	7Networks_LH_SalVentAttn_ParOper_4	left
96	7Networks_LH_SalVentAttn_TempOcc_1	left
97	7Networks_LH_SalVentAttn_FrOperIns_1	left
98	7Networks_LH_SalVentAttn_FrOperIns_2	left
99	7Networks_LH_SalVentAttn_FrOperIns_3	left
100	7Networks_LH_SalVentAttn_FrOperIns_4	left
101	7Networks_LH_SalVentAttn_FrOperIns_5	left
102	7Networks_LH_SalVentAttn_FrOperIns_6	left
103	7Networks_LH_SalVentAttn_FrOperIns_7	left
104	7Networks_LH_SalVentAttn_FrOperIns_8	left
105	7Networks_LH_SalVentAttn_FrOperIns_9	left
106	7Networks_LH_SalVentAttn_PFCl_1	left
107	7Networks_LH_SalVentAttn_Med_1	left
108	7Networks_LH_SalVentAttn_Med_2	left
109	7Networks_LH_SalVentAttn_Med_3	left
110	7Networks_LH_SalVentAttn_Med_4	left
111	7Networks_LH_SalVentAttn_Med_5	left
112	7Networks_LH_SalVentAttn_Med_6	left
113	7Networks_LH_SalVentAttn_Med_7	left
114	7Networks_LH_Limbic_OFC_1	left
115	7Networks_LH_Limbic_OFC_2	left
116	7Networks_LH_Limbic_OFC_3	left
117	7Networks_LH_Limbic_OFC_4	left
118	7Networks_LH_Limbic_OFC_5	left
119	7Networks_LH_Limbic_TempPole_1	left
120	7Networks_LH_Limbic_TempPole_2	left
121	7Networks_LH_Limbic_TempPole_3	left
122	7Networks_LH_Limbic_TempPole_4	left
123	7Networks_LH_Limbic_TempPole_5	left
124	7Networks_LH_Limbic_TempPole_6	left
125	7Networks_LH_Limbic_TempPole_7	left
126	7Networks_LH_Limbic_TempPole_8	left
127	7Networks_LH_Cont_Par_1	left
128	7Networks_LH_Cont_Par_2	left
129	7Networks_LH_Cont_Par_3	left
130	7Networks_LH_Cont_Par_4	left
131	7Networks_LH_Cont_Par_5	left
132	7Networks_LH_Cont_Par_6	left
133	7Networks_LH_Cont_Temp_1	left
134	7Networks_LH_Cont_OFC_1	left
135	7Networks_LH_Cont_PFCl_1	left
136	7Networks_LH_Cont_PFCl_2	left
137	7Networks_LH_Cont_PFCl_3	left
138	7Networks_LH_Cont_PFCl_4	left
139	7Networks_LH_Cont_PFCl_5	left
140	7Networks_LH_Cont_PFCl_6	left
141	7Networks_LH_Cont_PFCl_7	left
142	7Networks_LH_Cont_PFCl_8	left
143	7Networks_LH_Cont_PFCv_1	left
144	7Networks_LH_Cont_pCun_1	left
145	7Networks_LH_Cont_pCun_2	left
146	7Networks_LH_Cont_Cing_1	left
147	7Networks_LH_Cont_Cing_2	left
148	7Networks_LH_Cont_PFCmp_1	left
149	7Networks_LH_Default_Temp_1	left
150	7Networks_LH_Default_Temp_2	left
151	7Networks_LH_Default_Temp_3	left
152	7Networks_LH_Default_Temp_4	left
153	7Networks_LH_Default_Temp_5	left
154	7Networks_LH_Default_Temp_6	left
155	7Networks_LH_Default_Temp_7	left
156	7Networks_LH_Default_Temp_8	left
157	7Networks_LH_Default_Temp_9	left
158	7Networks_LH_Default_Temp_10	left
159	7Networks_LH_Default_Par_1	left
160	7Networks_LH_Default_Par_2	left
161	7Networks_LH_Default_Par_3	left
162	7Networks_LH_Default_Par_4	left
163	7Networks_LH_Default_Par_5	left
164	7Networks_LH_Default_Par_6	left
165	7Networks_LH_Default_Par_7	left
166	7Networks_LH_Default_PFC_1	left
167	7Networks_LH_Default_PFC_2	left
168	7Networks_LH_Default_PFC_3	left
169	7Networks_LH_Default_PFC_4	left
170	7Networks_LH_Default_PFC_5	left
171	7Networks_LH_Default_PFC_6	left
172	7Networks_LH_Default_PFC_7	left
173	7Networks_LH_Default_PFC_8	left
174	7Networks_LH_Default_PFC_9	left
175	7Networks_LH_Default_PFC_10	left
176	7Networks_LH_Default_PFC_11	left
177	7Networks_LH_Default_PFC_12	left
178	7Networks_LH_Default_PFC_13	left
179	7Networks_LH_Default_PFC_14	left
180	7Networks_LH_Default_PFC_15	left
181	7Networks_LH_Default_PFC_16	left
182	7Networks_LH_Default_PFC_17	left
183	7Networks_LH_Default_PFC_18	left
184	7Networks_LH_Default_PFC_19	left
185	7Networks_LH_Default_PFC_20	left
186	7Networks_LH_Default_PFC_21	left
187	7Networks_LH_Default_PFC_22	left
188	7Networks_LH_Default_PFC_23	left
189	7Networks_LH_Default_PFC_24	left
190	7Networks_LH_Default_pCunPCC_1	left
191	7Networks_LH_Default_pCunPCC_2	left
192	7Networks_LH_Default_pCunPCC_3	left
193	7Networks_LH_Default_pCunPCC_4	left
194	7Networks_LH_Default_pCunPCC_5	left
195	7Networks_LH_Default_pCunPCC_6	left
196	7Networks_LH_Default_pCunPCC_7	left
197	7Networks_LH_Default_pCunPCC_8	left
198	7Networks_LH_Default_pCunPCC_9	left
199	7Networks_LH_Default_pCunPCC_10	left
200	7Networks_LH_Default_pCunPCC_11	left
201	7Networks_RH_Vis_1	right
202	7Networks_RH_Vis_2	right
203	7Networks_RH_Vis_3	right
204	7Networks_RH_Vis_4	right
205	7Networks_RH_Vis_5	right
206	7Networks_RH_Vis_6	right
207	7Networks_RH_Vis_7	right
208	7Networks_RH_Vis_8	right
209	7Networks_RH_Vis_9	right
210	7Networks_RH_Vis_10	right
211	7Networks_RH_Vis_11	right
212	7Networks_RH_Vis_12	right
213	7Networks_RH_Vis_13	right
214	7Networks_RH_Vis_14	right
215	7Networks_RH_Vis_15	right
216	7Networks_RH_Vis_16	right
217	7Networks_RH_Vis_17	right
218	7Networks_RH_Vis_18	right
219	7Networks_RH_Vis_19	right
220	7Networks_RH_Vis_20	right
221	7Networks_RH_Vis_21	right
222	7Networks_RH_Vis_22	right
223	7Networks_RH_Vis_23	right
224	7Networks_RH_Vis_24	right
225	7Networks_RH_Vis_25	right
226	7Networks_RH_Vis_26	right
227	7Networks_RH_Vis_27	right
228	7Networks_RH_Vis_28	right
229	7Networks_RH_Vis_29	right
230	7Networks_RH_Vis_30	right
231	7Networks_RH_SomMot_1	right
232	7Networks_RH_SomMot_2	right
233	7Networks_RH_SomMot_3	right
234	7Networks_RH_SomMot_4	right
235	7Networks_RH_SomMot_5	right
236	7Networks_RH_SomMot_6	right
237	7Networks_RH_SomMot_7	right
238	7Networks_RH_SomMot_8	right
239	7Networks_RH_SomMot_9	right
240	7Networks_RH_SomMot_10	right
241	7Networks_RH_SomMot_11	right
242	7Networks_RH_SomMot_12	right
243	7Networks_RH_SomMot_13	right
244	7Networks_RH_SomMot_14	right
245	7Networks_RH_SomMot_15	right
246	7Networks_RH_SomMot_16	right
247	7Networks_RH_SomMot_17	right
248	7Networks_RH_SomMot_18	right
249	7Networks_RH_SomMot_19	right
250	7Networks_RH_SomMot_20	right
251	7Networks_RH_SomMot_21	right
252	7Networks_RH_SomMot_22	right
253	7Networks_RH_SomMot_23	right
254	7Networks_RH_SomMot_24	right
255	7Networks_RH_SomMot_25	right
256	7Networks_RH_SomMot_26	right
257	7Networks_RH_SomMot_27	right
258	7Networks_RH_SomMot_28	right
259	7Networks_RH_SomMot_29	right
260	7Networks_RH_SomMot_30	right
261	7Networks_RH_SomMot_31	right
262	7Networks_RH_SomMot_32	right
263	7Networks_RH_SomMot_33	right
264	7Networks_RH_SomMot_34	right
265	7Networks_RH_SomMot_35	right
266	7Networks_RH_SomMot_36	right
267	7Networks_RH_SomMot_37	right
268	7Networks_RH_SomMot_38	right
269	7Networks_RH_SomMot_39	right
270	7Networks_RH_SomMot_40	right
271	7Networks_RH_DorsAttn_Post_1	right
272	7Networks_RH_DorsAttn_Post_2	right
273	7Networks_RH_DorsAttn_Post_3	right
274	7Networks_RH_DorsAttn_Post_4	right
275	7Networks_RH_DorsAttn_Post_5	right
276	7Networks_RH_DorsAttn_Post_6	right
277	7Networks_RH_DorsAttn_Post_7	right
278	7Networks_RH_DorsAttn_Post_8	right
279	7Networks_RH_DorsAttn_Post_9	right
280	7Networks_RH_DorsAttn_Post_10	right
281	7Networks_RH_DorsAttn_Post_11	right
282	7Networks_RH_DorsAttn_Post_12	right
283	7Networks_RH_DorsAttn_Post_13	right
284	7Networks_RH_DorsAttn_Post_14	right
285	7Networks_RH_DorsAttn_Post_15	right
286	7Networks_RH_DorsAttn_Post_16	right
287	7Networks_RH_DorsAttn_Post_17	right
288	7Networks_RH_DorsAttn_Post_18	right
289	7Networks_RH_DorsAttn_Post_19	right
290	7Networks_RH_DorsAttn_FEF_1	right
291	7Networks_RH_DorsAttn_FEF_2	right
292	7Networks_RH_DorsAttn_FEF_3	right
293	7Networks_RH_DorsAttn_PrCv_1	right
294	7Networks_RH_SalVentAttn_TempOccPar_1	right
295	7Networks_RH_SalVentAttn_TempOccPar_2	right
296	7Networks_RH_SalVentAttn_TempOccPar_3	right
297	7Networks_RH_SalVentAttn_TempOccPar_4	right
298	7Networks_RH_SalVentAttn_TempOccPar_5	right
299	7Networks_RH_SalVentAttn_TempOccPar_6	right
300	7Networks_RH_SalVentAttn_TempOccPar_7	right
301	7Networks_RH_SalVentAttn_PrC_1	right
302	7Networks_RH_SalVentAttn_FrOperIns_1	right
303	7Networks_RH_SalVentAttn_FrOperIns_2	right
304	7Networks_RH_SalVentAttn_FrOperIns_3	right
305	7Networks_RH_SalVentAttn_FrOperIns_4	right
306	7Networks_RH_SalVentAttn_FrOperIns_5	right
307	7Networks_RH_SalVentAttn_FrOperIns_6	right
308	7Networks_RH_SalVentAttn_FrOperIns_7	right
309	7Networks_RH_SalVentAttn_FrOperIns_8	right
310	7Networks_RH_SalVentAttn_PFCl_1	right
311	7Networks_RH_SalVentAttn_Med_1	right
312	7Networks_RH_SalVentAttn_Med_2	right
313	7Networks_RH_SalVentAttn_Med_3	right
314	7Networks_RH_SalVentAttn_Med_4	right
315	7Networks_RH_SalVentAttn_Med_5	right
316	7Networks_RH_SalVentAttn_Med_6	right
317	7Networks_RH_SalVentAttn_Med_7	right
318	7Networks_RH_SalVentAttn_Med_8	right
319	7Networks_RH_Limbic_OFC_1	right
320	7Networks_RH_Limbic_OFC_2	right
321	7Networks_RH_Limbic_OFC_3	right
322	7Networks_RH_Limbic_OFC_4	right
323	7Networks_RH_Limbic_OFC_5	right
324	7Networks_RH_Limbic_OFC_6	right
325	7Networks_RH_Limbic_TempPole_1	right
326	7Networks_RH_Limbic_TempPole_2	right
327	7Networks_RH_Limbic_TempPole_3	right
328	7Networks_RH_Limbic_TempPole_4	right
329	7Networks_RH_Limbic_TempPole_5	right
330	7Networks_RH_Limbic_TempPole_6	right
331	7Networks_RH_Limbic_TempPole_7	right
332	7Networks_RH_Cont_Par_1	right
333	7Networks_RH_Cont_Par_2	right
334	7Networks_RH_Cont_Par_3	right
335	7Networks_RH_Cont_Par_4	right
336	7Networks_RH_Cont_Par_5	right
337	7Networks_RH_Cont_Par_6	right
338	7Networks_RH_Cont_Temp_1	right
339	7Networks_RH_Cont_Temp_2	right
340	7Networks_RH_Cont_PFCv_1	right
341	7Networks_RH_Cont_PFCl_1	right
342	7Networks_RH_Cont_PFCl_2	right
343	7Networks_RH_Cont_PFCl_3	right
344	7Networks_RH_Cont_PFCl_4	right
345	7Networks_RH_Cont_PFCl_5	right
346	7Networks_RH_Cont_PFCl_6	right
347	7Networks_RH_Cont_PFCl_7	right
348	7Networks_RH_Cont_PFCl_8	right
349	7Networks_RH_Cont_PFCl_9	right
350	7Networks_RH_Cont_PFCl_10	right
351	7Networks_RH_Cont_PFCl_11	right
352	7Networks_RH_Cont_PFCl_12	right
353	7Networks_RH_Cont_PFCl_13	right
354	7Networks_RH_Cont_PFCl_14	right
355	7Networks_RH_Cont_PFCl_15	right
356	7Networks_RH_Cont_pCun_1	right
357	7Networks_RH_Cont_pCun_2	right
358	7Networks_RH_Cont_Cing_1	right
359	7Networks_RH_Cont_Cing_2	right
360	7Networks_RH_Cont_PFCmp_1	right
361	7Networks_RH_Cont_PFCmp_2	right
362	7Networks_RH_Default_Par_1	right
363	7Networks_RH_Default_Par_2	right
364	7Networks_RH_Default_Par_3	right
365	7Networks_RH_Default_Par_4	right
366	7Networks_RH_Default_Par_5	right
367	7Networks_RH_Default_Temp_1	right
368	7Networks_RH_Default_Temp_2	right
369	7Networks_RH_Default_Temp_3	right
370	7Networks_RH_Default_Temp_4	right
371	7Networks_RH_Default_Temp_5	right
372	7Networks_RH_Default_Temp_6	right
373	7Networks_RH_Default_Temp_7	right
374	7Networks_RH_Default_Temp_8	right
375	7Networks_RH_Default_PFCv_1	right
376	7Networks_RH_Default_PFCv_2	right
377	7Networks_RH_Default_PFCv_3	right
378	7Networks_RH_Default_PFCv_4	right
379	7Networks_RH_Default_PFCdPFCm_1	right
380	7Networks_RH_Default_PFCdPFCm_2	right
381	7Networks_RH_Default_PFCdPFCm_3	right
382	7Networks_RH_Default_PFCdPFCm_4	right
383	7Networks_RH_Default_PFCdPFCm_5	right
384	7Networks_RH_Default_PFCdPFCm_6	right
385	7Networks_RH_Default_PFCdPFCm_7	right
386	7Networks_RH_Default_PFCdPFCm_8	right
387	7Networks_RH_Default_PFCdPFCm_9	right
388	7Networks_RH_Default_PFCdPFCm_10	right
389	7Networks_RH_Default_PFCdPFCm_11	right
390	7Networks_RH_Default_PFCdPFCm_12	right
391	7Networks_RH_Default_PFCdPFCm_13	right
392	7Networks_RH_Default_pCunPCC_1	right
393	7Networks_RH_Default_pCunPCC_2	right
394	7Networks_RH_Default_pCunPCC_3	right
395	7Networks_RH_Default_pCunPCC_4	right
396	7Networks_RH_Default_pCunPCC_5	right
397	7Networks_RH_Default_pCunPCC_6	right
398	7Networks_RH_Default_pCunPCC_7	right
399	7Networks_RH_Default_pCunPCC_8	right
400	7Networks_RH_Default_pCunPCC_9	right
