index	name	hemisphere
94	7Networks_LH_Default_PFC_12	L
95	7Networks_LH_Default_PFC_13	L
96	7Networks_LH_Default_pCunPCC_1	L
97	7Networks_LH_Default_pCunPCC_2	L
98	7Networks_LH_Default_pCunPCC_3	L
99	7Networks_LH_Default_pCunPCC_4	L
100	7Networks_LH_Default_PHC_1	L
101	7Networks_RH_Vis_1	R
102	7Networks_RH_Vis_2	R
103	7Networks_RH_Vis_3	R
104	7Networks_RH_Vis_4	R
105	7Networks_RH_Vis_5	R
106	7Networks_RH_Vis_6	R
107	7Networks_RH_Vis_7	R
108	7Networks_RH_Vis_8	R
109	7Networks_RH_Vis_9	R
110	7Networks_RH_Vis_10	R
111	7Networks_RH_Vis_11	R
112	7Networks_RH_Vis_12	R
113	7Networks_RH_Vis_13	R
114	7Networks_RH_Vis_14	R
115	7Networks_RH_Vis_15	R
116	7Networks_RH_SomMot_1	R
117	7Networks_RH_SomMot_2	R
118	7Networks_RH_SomMot_3	R
119	7Networks_RH_SomMot_4	R
120	7Networks_RH_SomMot_5	R
121	7Networks_RH_SomMot_6	R
122	7Networks_RH_SomMot_7	R
123	7Networks_RH_SomMot_8	R
124	7Networks_RH_SomMot_9	R
125	7Networks_RH_SomMot_10	R
126	7Networks_RH_SomMot_11	R
127	7Networks_RH_SomMot_12	R
128	7Networks_RH_SomMot_13	R
129	7Networks_RH_SomMot_14	R
130	7Networks_RH_SomMot_15	R
131	7Networks_RH_SomMot_16	R
132	7Networks_RH_SomMot_17	R
133	7Networks_RH_SomMot_18	R
134	7Networks_RH_SomMot_19	R
135	7Networks_RH_DorsAttn_Post_1	R
136	7Networks_RH_DorsAttn_Post_2	R
137	7Networks_RH_DorsAttn_Post_3	R
138	7Networks_RH_DorsAttn_Post_4	R
139	7Networks_RH_DorsAttn_Post_5	R
140	7Networks_RH_DorsAttn_Post_6	R
141	7Networks_RH_DorsAttn_Post_7	R
142	7Networks_RH_DorsAttn_Post_8	R
143	7Networks_RH_DorsAttn_Post_9	R
144	7Networks_RH_DorsAttn_Post_10	R
145	7Networks_RH_DorsAttn_FEF_1	R
146	7Networks_RH_DorsAttn_FEF_2	R
147	7Networks_RH_DorsAttn_PrCv_1	R
148	7Networks_RH_SalVentAttn_TempOccPar_1	R
149	7Networks_RH_SalVentAttn_TempOccPar_2	R
150	7Networks_RH_SalVentAttn_TempOccPar_3	R
151	7Networks_RH_SalVentAttn_PrC_1	R
152	7Networks_RH_SalVentAttn_FrOperIns_1	R
153	7Networks_RH_SalVentAttn_FrOperIns_2	R
154	7Networks_RH_SalVentAttn_FrOperIns_3	R
155	7Networks_RH_SalVentAttn_FrOperIns_4	R
156	7Networks_RH_SalVentAttn_Med_1	R
157	7Networks_RH_SalVentAttn_Med_2	R
158	7Networks_RH_SalVentAttn_Med_3	R
159	7Networks_RH_Limbic_OFC_1	R
160	7Networks_RH_Limbic_OFC_2	R
161	7Networks_RH_Limbic_OFC_3	R
162	7Networks_RH_Limbic_TempPole_1	R
163	7Networks_RH_Limbic_TempPole_2	R
164	7Networks_RH_Limbic_TempPole_3	R
165	7Networks_RH_Cont_Par_1	R
166	7Networks_RH_Cont_Par_2	R
167	7Networks_RH_Cont_Par_3	R
168	7Networks_RH_Cont_Temp_1	R
169	7Networks_RH_Cont_PFCv_1	R
170	7Networks_RH_Cont_PFCl_1	R
171	7Networks_RH_Cont_PFCl_2	R
172	7Networks_RH_Cont_PFCl_3	R
173	7Networks_RH_Cont_PFCl_4	R
174	7Networks_RH_Cont_PFCl_5	R
175	7Networks_RH_Cont_PFCl_6	R
176	7Networks_RH_Cont_PFCl_7	R
177	7Networks_RH_Cont_pCun_1	R
178	7Networks_RH_Cont_Cing_1	R
179	7Networks_RH_Cont_Cing_2	R
180	7Networks_RH_Cont_PFCmp_1	R
181	7Networks_RH_Cont_PFCmp_2	R
182	7Networks_RH_Default_Par_1	R
183	7Networks_RH_Default_Par_2	R
184	7Networks_RH_Default_Par_3	R
185	7Networks_RH_Default_Temp_1	R
186	7Networks_RH_Default_Temp_2	R
187	7Networks_RH_Default_Temp_3	R
188	7Networks_RH_Default_Temp_4	R
189	7Networks_RH_Default_Temp_5	R
190	7Networks_RH_Default_PFCv_1	R
191	7Networks_RH_Default_PFCdPFCm_1	R
192	7Networks_RH_Default_PFCdPFCm_2	R
193	7Networks_RH_Default_PFCdPFCm_3	R
194	7Networks_RH_Default_PFCdPFCm_4	R
195	7Networks_RH_Default_PFCdPFCm_5	R
196	7Networks_RH_Default_PFCdPFCm_6	R
197	7Networks_RH_Default_PFCdPFCm_7	R
198	7Networks_RH_Default_pCunPCC_1	R
199	7Networks_RH_Default_pCunPCC_2	R
200	7Networks_RH_Default_pCunPCC_3	R
