filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"198.0017	200.0017	OBJ	V	1	0.93082	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"202.0007	206.0007	OBJ	V	1	0.67578	LC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"208.0017	212.0017	OBJ	V	1	0.63817	NR	NR	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"218.0009	224.0009	OBJ	NV	1	0.81776	HC-MISS	0.99454	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"226.0015	232.0015	GRE	V	1	0.84872	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"234.0018	236.0018	OBJ	V	1	0.71676	LC-HIT	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"238.0017	242.0017	OBJ	V	1	0.83092	HC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"246.001	248.001	OBJ	V	1	0.80734	HC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"252.0008	254.0008	GRE	V	1	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"256.0017	260.0017	OBJ	V	1	0.60355	LC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"262.0023	266.0023	OBJ	V	1	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"268.0014	272.0014	GRE	V	1	0.75943	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"274.0016	280.0016	OBJ	NV	1	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"284.001	286.001	GRE	NV	1	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"288.0009	290.0009	GRE	V	1	0.94798	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"292.0015	294.0015	OBJ	V	1	0.78322	HC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"296.0016	298.0016	OBJ	V	1	0.78755	LC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"302.0015	306.0015	OBJ	V	1	0.76379	LC-MISS	0.78585	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"308.001	314.001	OBJ	V	1	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"316.0015	318.0015	OBJ	NV	1	0.71075	LC-HIT	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"324.0013	328.0013	OBJ	V	1	0.64428	LC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"330.0018	334.0018	OBJ	V	1	0.65362	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"336.0009	340.0009	GRE	V	1	0.89574	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"342.0013	346.0013	OBJ	NV	1	0.71298	LC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"348.0007	350.0007	OBJ	V	1	0.74901	LC-MISS	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"352.0017	356.0017	OBJ	V	1	"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"360.0015	364.0015	GRE	V	1	0.80647	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"4.001	10.001	GRE	V	1	0.86283	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"12.0015	14.0015	OBJ	V	1	0.91473	LC-MISS	 3.1268	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"16.0008	20.0008	OBJ	V	1	0.57252	LC-MISS	 1.3203	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"22.0012	28.0012	GRE	V	1	0.65985	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"30.0015	34.0015	OBJ	NV	1	0.89343	HC-HIT	 1.7692	1	1.9327"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"36.0019	42.0019	OBJ	V	0	0.54997	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"46.0019	48.0019	OBJ	V	1	0.69452	HC-MISS	 1.2968	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"50.001	54.001	OBJ	V	1	0.46931	LC-MISS	 2.1015	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"56.0015	58.0015	OBJ	NV	1	 1.2042	HC-HIT	 1.4823	1	1.7861"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"60.0007	66.0007	OBJ	V	1	0.62064	LC-MISS	 1.3458	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"68.0013	70.0013	GRE	V	1	0.80064	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"72.0018	76.0018	OBJ	V	1	0.61011	HC-MISS	 1.1621	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"78.001	84.001	OBJ	V	1	0.84922	HC-HIT	 1.8527	1	1.0121"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"86.0018	90.0018	OBJ	V	1	0.73106	LC-MISS	 1.2293	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"94.0018	98.0018	GRE	V	1	0.71396	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"100.0014	102.0014	OBJ	NV	1	0.83917	LC-MISS	 1.1611	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"106.0014	110.0014	OBJ	V	1	0.60549	LC-HIT	 1.7537	1	1.8798"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"114.0012	118.0012	OBJ	V	1	0.78132	LC-MISS	 1.4358	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"120.0007	122.0007	OBJ	V	1	0.84982	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"124.0016	126.0016	OBJ	V	1	0.66892	LC-MISS	 2.1389	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"128.0011	134.0011	OBJ	V	1	0.62858	HC-HIT	 1.1297	1	1.784"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"136.0017	140.0017	GRE	V	1	0.71844	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"142.0011	144.0011	OBJ	V	1	0.65852	LC-MISS	 1.5375	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"146.001	148.001	OBJ	V	1	0.59075	LC-MISS	 1.3683	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"152.0017	154.0017	OBJ	V	1	0.67931	HC-HIT	 1.1743	1	1.0913"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"156.0008	160.0008	OBJ	NV	1	0.68959	LC-MISS	 1.6223	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"164.0014	168.0014	OBJ	V	1	0.70514	LC-MISS	 2.0537	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"170.0009	176.0009	OBJ	V	1	0.53656	LC-MISS	 0.9532	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"178.0007	184.0007	GRE	V	1	0.78454	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"186.001	188.001	GRE	V	1	 1.1317	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"190.0014	196.0014	GRE	V	1	0.58849	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"200.0013	202.0013	OBJ	NV	1	0.90916	LC-HIT	 2.3777	0	0.92957"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"208.001	212.001	OBJ	V	1	0.79432	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"214.0013	220.0013	OBJ	V	1	0.69804	LC-MISS	 3.0591	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"222.0014	228.0014	OBJ	V	1	0.64273	LC-HIT	  1.704	1	1.247"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"232.001	234.001	OBJ	V	1	 1.0836	HC-MISS	  1.087	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"236.0015	240.0015	GRE	V	1	0.87706	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"242.0015	248.0015	GRE	V	1	0.90883	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"250.0013	256.0013	OBJ	NV	1	 1.3086	LC-HIT	 2.5162	0	0.93597"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"260.0013	266.0013	OBJ	V	1	0.61814	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"268.0016	272.0016	OBJ	V	1	0.72428	NR	NR	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"278.0008	280.0008	GRE	V	1	0.68333	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"282.0013	286.0013	OBJ	NV	1	0.94941	LC-MISS	 1.4954	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"288.0011	294.0011	OBJ	V	1	0.58836	LC-MISS	  1.736	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"296.001	302.001	GRE	V	1	0.63601	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"304.0014	306.0014	OBJ	V	1	 0.8246	LC-HIT	  3.696	0	1.3359"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"310.0019	314.0019	GRE	V	1	 0.7595	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"316.0016	322.0016	OBJ	NV	1	 0.7187	LC-MISS	 3.2659	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"324.001	328.001	OBJ	V	1	0.44602	LC-HIT	 2.5701	0	1.3596"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"330.0008	332.0008	OBJ	V	1	 1.8853	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"334.0011	336.0011	GRE	V	1	0.80891	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"338.0018	342.0018	OBJ	V	1	 0.6496	LC-MISS	 1.8994	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"344.0013	346.0013	GRE	NV	1	0.78191	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"348.0019	352.0019	OBJ	V	1	 1.3204	HC-MISS	 1.3575	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"354.0011	356.0011	OBJ	V	1	 0.8521	LC-MISS	 0.9514	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"358.0014	364.0014	GRE	NV	1	 1.0034	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"4.001	6.001	OBJ	V	1	0.85337	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"8.0019	10.0019	OBJ	V	1	0.66504	HC-HIT	 1.3919	1	0.77129"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"12.001	14.001	GRE	V	1	0.82856	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"16.001	20.001	OBJ	NV	1	 1.1749	LC-MISS	 1.1341	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"22.0017	24.0017	OBJ	V	1	 0.7218	HC-HIT	 1.1824	1	0.67739"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"26.0012	30.0012	OBJ	V	1	0.66821	LC-HIT	 1.1548	0	0.59266"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"32.0015	36.0015	GRE	V	1	0.74196	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"38.001	42.001	OBJ	V	1	0.80779	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"44.0016	46.0016	OBJ	V	1	0.66015	LC-MISS	 3.1652	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"50.0014	56.0014	OBJ	V	1	0.70507	LC-MISS	 1.1055	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"58.001	62.001	GRE	V	1	 0.6661	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"64.0013	68.0013	OBJ	NV	1	0.67578	LC-MISS	 1.6529	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"70.0015	74.0015	OBJ	V	1	 1.1258	LC-MISS	 2.5307	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"76.0011	82.0011	GRE	V	1	0.89385	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"84.0017	88.0017	OBJ	V	1	0.82336	HC-HIT	0.95294	1	0.96731"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"90.0017	96.0017	OBJ	V	1	0.62307	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"100.0009	106.0009	GRE	V	1	 1.0286	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"108.0009	110.0009	OBJ	V	1	0.75947	LC-HIT	 2.3104	1	0.54496"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"112.0008	118.0008	OBJ	V	1	0.89573	LC-MISS	 1.2611	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"120.0018	124.0018	OBJ	V	1	0.87277	LC-MISS	 1.0056	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"126.0008	132.0008	OBJ	NV	1	 1.2333	LC-MISS	 1.0687	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"136.0018	142.0018	OBJ	V	1	 1.1499	LC-HIT	 2.2793	1	1.1145"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"144.0009	150.0009	OBJ	NV	1	  1.118	LC-MISS	 1.6866	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"152.0007	156.0007	OBJ	V	1	0.68687	LC-MISS	 1.3088	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"160.0015	166.0015	GRE	V	1	 1.0531	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"168.0012	174.0012	GRE	NV	1	0.77228	UT	UT	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"176.0008	178.0008	OBJ	V	1	 1.1766	LC-MISS	 1.1452	UT	UT"
func/sub-17task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"180.0015	184.0015	OBJ	V	1	0.66636	HC-HIT	 1.3694	1	0.4279"
