onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
155.0	1.0	congruent_correct	n/a	1	1	congruent	389	n/a
157.5	1.0	incongruent_correct	n/a	1	2	incongruent	459	n/a
160.0	1.0	incongruent_correct	n/a	1	2	incongruent	520	n/a
162.5	1.0	congruent_correct	n/a	1	1	congruent	355	n/a
170.0	1.0	incongruent_correct	n/a	1	2	incongruent	586	n/a
172.5	1.0	congruent_correct	n/a	1	1	congruent	381	n/a
175.0	1.0	congruent_correct	n/a	1	1	congruent	379	n/a
177.5	1.0	incongruent_correct	n/a	1	2	incongruent	496	n/a
185.0	1.0	incongruent_correct	n/a	1	2	incongruent	590	n/a
187.5	1.0	incongruent_correct	n/a	1	2	incongruent	442	n/a
190.0	1.0	incongruent_correct	n/a	1	2	incongruent	583	n/a
192.5	1.0	incongruent_correct	n/a	1	2	incongruent	468	n/a
195.0	1.0	congruent_correct	n/a	1	1	congruent	608	n/a
197.5	1.0	congruent_correct	n/a	1	1	congruent	536	n/a
200.0	1.0	congruent_correct	n/a	1	1	congruent	465	n/a
202.5	1.0	incongruent_correct	n/a	1	2	incongruent	558	n/a
205.0	1.0	incongruent_correct	n/a	1	2	incongruent	466	n/a
207.5	1.0	incongruent_correct	n/a	1	2	incongruent	464	n/a
215.0	1.0	incongruent_correct	n/a	1	2	incongruent	702	n/a
217.5	1.0	incongruent_correct	n/a	1	2	incongruent	443	n/a
220.0	1.0	congruent_correct	n/a	1	1	congruent	495	n/a
222.5	1.0	incongruent_correct	n/a	1	2	incongruent	499	n/a
225.0	1.0	incongruent_correct	n/a	1	2	incongruent	432	n/a
227.5	1.0	congruent_correct	n/a	1	1	congruent	536	n/a
230.0	1.0	congruent_correct	n/a	1	1	congruent	407	n/a
232.5	1.0	congruent_correct	n/a	1	1	congruent	398	n/a
235.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	362	n/a
237.5	1.0	congruent_correct	n/a	1	1	congruent	502	n/a
240.0	1.0	incongruent_correct	n/a	1	2	incongruent	563	n/a
242.5	1.0	congruent_correct	n/a	1	1	congruent	463	n/a
245.0	1.0	congruent_correct	n/a	1	1	congruent	461	n/a
247.5	1.0	incongruent_correct	n/a	1	2	incongruent	490	n/a
250.0	1.0	congruent_correct	n/a	1	1	congruent	495	n/a
252.5	1.0	congruent_correct	n/a	1	1	congruent	468	n/a
255.0	1.0	incongruent_correct	n/a	1	2	incongruent	496	n/a
257.5	1.0	congruent_correct	n/a	1	1	congruent	527	n/a
270.0	1.0	incongruent_correct	n/a	1	2	incongruent	531	n/a
272.5	1.0	congruent_correct	n/a	1	1	congruent	385	n/a
275.0	1.0	congruent_correct	n/a	1	1	congruent	413	n/a
277.5	1.0	incongruent_correct	n/a	1	2	incongruent	507	n/a
280.0	1.0	incongruent_correct	n/a	1	2	incongruent	464	n/a
282.5	1.0	congruent_correct	n/a	1	1	congruent	396	n/a
290.0	1.0	congruent_correct	n/a	1	1	congruent	433	n/a
292.5	1.0	incongruent_correct	n/a	1	2	incongruent	462	n/a
295.0	1.0	incongruent_correct	n/a	1	2	incongruent	483	n/a
297.5	1.0	congruent_correct	n/a	1	1	congruent	376	n/a
