filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"74.0012	78.0012	GRE	V	1	0.52022	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"80.0015	82.0015	OBJ	V	1	0.73973	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"84.0014	88.0014	OBJ	V	1	0.54931	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"90.0014	92.0014	OBJ	V	1	0.59328	LC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"96.0017	102.0017	OBJ	NV	1	0.72673	HC-MISS	0.83791	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"104.0017	108.0017	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"112.001	118.001	OBJ	V	1	0.58175	HC-MISS	0.75583	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"120.0009	124.0009	OBJ	V	1	0.43639	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"130.0016	134.0016	GRE	V	1	0.58898	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"136.0009	142.0009	OBJ	V	1	0.58916	HC-MISS	0.59538	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"146.0018	148.0018	GRE	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"150.0011	152.0011	OBJ	V	1	0.64268	HC-HIT	0.75129	1	0.13563"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"156.0015	162.0015	GRE	NV	1	0.95927	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"166.001	170.001	OBJ	V	1	0.93425	LC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"172.0011	174.0011	OBJ	V	1	0.67479	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"176.0011	178.0011	OBJ	NV	1	0.87894	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"184.0012	186.0012	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"188.0015	192.0015	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"194.0015	196.0015	OBJ	V	1	0.70007	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"198.0008	204.0008	OBJ	V	1	0.65915	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"206.0011	210.0011	OBJ	V	1	0.52574	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"212.0013	214.0013	OBJ	V	1	0.50655	LC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"216.0012	220.0012	OBJ	NV	1	0.67483	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"224.0008	226.0008	GRE	V	1	0.55722	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"228.0017	232.0017	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"234.0015	240.0015	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"242.0009	248.0009	OBJ	V	1	0.62895	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"250.0007	252.0007	GRE	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"254.0014	258.0014	OBJ	V	1	0.52264	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"260.0011	266.0011	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"268.0014	270.0014	GRE	V	1	0.59042	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"272.0013	274.0013	OBJ	NV	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"276.0012	278.0012	GRE	NV	1	0.86183	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"280.0008	286.0008	GRE	V	1	0.57332	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"288.0016	290.0016	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"292.0014	294.0014	OBJ	V	1	0.69338	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"296.0018	298.0018	OBJ	V	1	0.65012	HC-MISS	0.98105	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"300.0016	302.0016	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"304.0018	306.0018	OBJ	NV	1	0.79226	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"310.0009	314.0009	OBJ	V	1	0.62402	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"316.0011	322.0011	OBJ	V	1	0.54308	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"324.0014	330.0014	GRE	V	1	0.60728	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"332.0008	338.0008	OBJ	NV	1	0.75165	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"342.0013	346.0013	OBJ	V	1	0.86199	HC-MISS	0.77367	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"350.0009	356.0009	OBJ	V	1	0.55536	HC-MISS	0.88533	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"358.0015	364.0015	GRE	V	1	0.53128	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"4.001	10.001	GRE	V	1	0.63167	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"12.0022	14.0022	OBJ	V	1	0.58737	HC-MISS	 0.8332	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"16.0016	20.0016	OBJ	V	1	 0.5482	HC-MISS	 1.1744	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"22.0019	28.0019	GRE	V	1	0.59645	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"30.0008	34.0008	OBJ	NV	1	 1.2376	HC-HIT	 1.0173	0	0.66981"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"36.0011	42.0011	OBJ	V	1	0.65441	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"46.0015	48.0015	OBJ	V	1	0.59893	HC-MISS	0.90175	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"50.0008	54.0008	OBJ	V	1	 0.5529	LC-HIT	 1.2735	1	0.54978"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"56.0019	58.0019	OBJ	NV	1	0.77353	HC-MISS	0.56956	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"60.0015	66.0015	OBJ	V	1	0.60447	HC-MISS	 2.0017	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"68.0018	70.0018	GRE	V	1	0.65594	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"72.0009	76.0009	OBJ	V	1	0.72155	HC-MISS	 1.2485	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"78.0018	84.0018	OBJ	V	1	0.59344	HC-MISS	0.73832	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"86.0013	90.0013	OBJ	V	1	0.50756	HC-HIT	 1.6901	1	0.40177"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"94.001	98.001	GRE	V	1	0.67487	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"100.0017	102.0017	OBJ	NV	1	 1.5502	HC-MISS	0.52669	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"106.0016	110.0016	OBJ	V	1	0.46675	LC-HIT	 1.4518	1	0.38691"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"114.0019	118.0019	OBJ	V	1	0.55059	HC-MISS	0.86616	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"120.0018	122.0018	OBJ	V	1	 1.0661	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"124.001	126.001	OBJ	V	1	0.78927	HC-MISS	0.77271	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"128.001	134.001	OBJ	V	1	0.61381	HC-HIT	  2.256	0	0.59759"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"136.001	140.001	GRE	V	1	0.55116	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"142.0016	144.0016	OBJ	V	1	0.56323	HC-MISS	 1.0291	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"146.0014	148.0014	OBJ	V	1	 0.5195	HC-MISS	  3.991	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"152.0019	154.0019	OBJ	V	1	0.58544	HC-MISS	0.76367	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"156.0015	160.0015	OBJ	NV	1	0.72206	HC-MISS	 1.0902	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"164.0013	168.0013	OBJ	V	1	0.41367	HC-HIT	 1.0592	1	0.2821"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"170.0017	176.0017	OBJ	V	1	0.46197	HC-MISS	0.64952	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"178.0017	184.0017	GRE	V	1	0.71203	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"186.0007	188.0007	GRE	V	1	0.55577	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"190.0014	196.0014	GRE	V	1	0.55552	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"200.0018	202.0018	OBJ	NV	1	0.70912	HC-HIT	 1.0456	0	0.37299"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"208.0018	212.0018	OBJ	V	1	0.58679	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"214.001	220.001	OBJ	V	1	0.63406	HC-HIT	0.78824	1	0.16356"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"222.0016	228.0016	OBJ	V	1	0.31014	LC-HIT	 2.2818	1	0.40288"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"232.0014	234.0014	OBJ	V	1	0.51603	HC-MISS	0.81065	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"236.0017	240.0017	GRE	V	1	0.84649	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"242.0014	248.0014	GRE	V	1	0.54925	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"250.0007	256.0007	OBJ	NV	1	0.86116	LC-MISS	  1.517	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"260.0012	266.0012	OBJ	V	NR	NR	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"268.0014	272.0014	OBJ	V	1	0.47225	HC-MISS	0.76306	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"278.0011	280.0011	GRE	V	1	0.65899	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"282.0017	286.0017	OBJ	NV	1	0.88514	HC-HIT	 1.2374	1	0.45093"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"288.001	294.001	OBJ	V	1	0.89349	HC-MISS	0.46492	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"296.0012	302.0012	GRE	V	1	0.70808	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"304.0013	306.0013	OBJ	V	1	0.59185	HC-MISS	0.52285	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"310.0009	314.0009	GRE	V	1	0.55165	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"316.0013	322.0013	OBJ	NV	1	0.84783	HC-MISS	0.97961	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"324.0018	328.0018	OBJ	V	1	0.58429	HC-HIT	 1.2606	0	0.18116"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"330.0013	332.0013	OBJ	V	1	 0.5565	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"334.0014	336.0014	GRE	V	1	0.68172	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"338.0015	342.0015	OBJ	V	NR	NR	HC-HIT	 1.2457	1	0.99975"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"344.0016	346.0016	GRE	NV	1	0.80653	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"348.0013	352.0013	OBJ	V	1	0.54507	HC-MISS	0.63169	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"354.0013	356.0013	OBJ	V	1	0.59613	HC-HIT	 1.0062	1	0.34572"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"358.0007	364.0007	GRE	NV	1	 1.0603	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"4.0007	6.0007	OBJ	V	1	0.70235	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"8.001	10.001	OBJ	V	1	0.60282	HC-HIT	0.93578	1	0.2426"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"12.0018	14.0018	GRE	V	1	0.71041	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"16.001	20.001	OBJ	NV	1	0.85456	LC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"22.0018	24.0018	OBJ	V	1	0.70642	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"26.0018	30.0018	OBJ	V	1	0.77265	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"32.0015	36.0015	GRE	V	1	0.54189	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"38.0015	42.0015	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"44.0011	46.0011	OBJ	V	1	0.84385	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"50.0034	56.0034	OBJ	V	1	0.55471	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"58.0012	62.0012	GRE	V	1	0.65877	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"64.0015	68.0015	OBJ	NV	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"70.001	74.001	OBJ	V	1	0.58191	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"76.0011	82.0011	GRE	V	1	0.67063	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"84.0011	88.0011	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"90.0011	96.0011	OBJ	V	1	0.65631	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"100.0019	106.0019	GRE	V	1	0.62873	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"108.0015	110.0015	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"112.0012	118.0012	OBJ	V	1	0.61571	HC-MISS	0.55091	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"120.0019	124.0019	OBJ	V	1	0.65816	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"126.0017	132.0017	OBJ	NV	0	0.80149	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"136.0015	142.0015	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"144.0016	150.0016	OBJ	NV	1	0.88577	HC-MISS	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"152.0017	156.0017	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"160.0008	166.0008	GRE	V	1	0.88663	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"168.0017	174.0017	GRE	NV	1	0.79784	UT	UT	UT	UT"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"176.001	178.001	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"180.0014	184.0014	OBJ	V	1	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"186.0011	188.0011	OBJ	NV	1	0.65441	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"190.0011	194.0011	OBJ	V	1	0.73601	HC-HIT	"
func/sub-11task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"196.0007	198.0007	GRE	V	1	0.66119	UT	UT	UT	UT"
