onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
43.4589090909	n/a	10864.7273	show_cross	n/a	n/a	n/a	cross.bmp
44.0743636364	n/a	11018.5909	show_face	scrambled_face	immediate_repeat	18	s033.bmp
44.5670909091	n/a	11141.7727	right_press	n/a	n/a	4096	n/a
45.0161818182	n/a	11254.0455	show_circle	n/a	n/a	0	circle.bmp
46.7161818182	n/a	11679.0455	show_cross	n/a	n/a	n/a	cross.bmp
47.2489090909	n/a	11812.2273	show_face	scrambled_face	first_show	17	s062.bmp
47.8234545455	n/a	11955.8636	left_press	n/a	n/a	256	n/a
48.2470909091	n/a	12061.7727	show_circle	n/a	n/a	0	circle.bmp
49.9470909091	n/a	12486.7727	show_cross	n/a	n/a	n/a	cross.bmp
50.4389090909	n/a	12609.7273	show_face	famous_face	first_show	5	f102.bmp
51.1325454545	n/a	12783.1364	right_press	n/a	n/a	4096	n/a
51.2798181818	n/a	12819.9545	show_circle	n/a	n/a	0	circle.bmp
52.9798181818	n/a	13244.9545	show_cross	n/a	n/a	n/a	cross.bmp
53.5298181818	n/a	13382.4545	show_face	famous_face	immediate_repeat	6	f102.bmp
54.0234545455	n/a	13505.8636	right_press	n/a	n/a	4096	n/a
54.3998181818	n/a	13599.9545	show_circle	n/a	n/a	0	circle.bmp
56.0998181818	n/a	14024.9545	show_cross	n/a	n/a	n/a	cross.bmp
56.6034545455	n/a	14150.8636	show_face	famous_face	delayed_repeat	7	f108.bmp
57.2434545455	n/a	14310.8636	right_press	n/a	n/a	4096	n/a
57.4443636364	n/a	14361.0909	show_circle	n/a	n/a	0	circle.bmp
59.1443636364	n/a	14786.0909	show_cross	n/a	n/a	n/a	cross.bmp
59.7789090909	n/a	14944.7273	show_face	unfamiliar_face	first_show	13	u106.bmp
60.4034545455	n/a	15100.8636	right_press	n/a	n/a	4096	n/a
60.7607272727	n/a	15190.1818	show_circle	n/a	n/a	0	circle.bmp
62.4607272727	n/a	15615.1818	show_cross	n/a	n/a	n/a	cross.bmp
63.1189090909	n/a	15779.7273	show_face	scrambled_face	first_show	17	s017.bmp
63.9698181818	n/a	15992.4545	left_press	n/a	n/a	256	n/a
64.0725454545	n/a	16018.1364	show_circle	n/a	n/a	0	circle.bmp
65.7725454545	n/a	16443.1364	show_cross	n/a	n/a	n/a	cross.bmp
66.3589090909	n/a	16589.7273	show_face	unfamiliar_face	first_show	13	u024.bmp
67.2180000000	n/a	16804.5	left_press	n/a	n/a	256	n/a
67.2261818182	n/a	16806.5455	show_circle	n/a	n/a	0	circle.bmp
68.9261818182	n/a	17231.5455	show_cross	n/a	n/a	n/a	cross.bmp
69.5670909091	n/a	17391.7727	show_face	famous_face	first_show	5	f051.bmp
70.1725454545	n/a	17543.1364	right_press	n/a	n/a	4096	n/a
70.5616363636	n/a	17640.4091	show_circle	n/a	n/a	0	circle.bmp
72.2616363636	n/a	18065.4091	show_cross	n/a	n/a	n/a	cross.bmp
72.9080000000	n/a	18227	show_face	scrambled_face	delayed_repeat	19	s062.bmp
73.7225454545	n/a	18430.6364	left_press	n/a	n/a	256	n/a
73.8216363636	n/a	18455.4091	show_circle	n/a	n/a	0	circle.bmp
75.5216363636	n/a	18880.4091	show_cross	n/a	n/a	n/a	cross.bmp
76.0652727273	n/a	19016.3182	show_face	scrambled_face	first_show	17	s025.bmp
76.8516363636	n/a	19212.9091	left_press	n/a	n/a	256	n/a
77.0380000000	n/a	19259.5	show_circle	n/a	n/a	0	circle.bmp
78.7380000000	n/a	19684.5	show_cross	n/a	n/a	n/a	cross.bmp
79.2561818182	n/a	19814.0455	show_face	unfamiliar_face	first_show	13	u097.bmp
79.8752727273	n/a	19968.8182	right_press	n/a	n/a	4096	n/a
80.1680000000	n/a	20042	show_circle	n/a	n/a	0	circle.bmp
81.8680000000	n/a	20467	show_cross	n/a	n/a	n/a	cross.bmp
82.5134545455	n/a	20628.3636	show_face	unfamiliar_face	delayed_repeat	15	u106.bmp
83.2434545455	n/a	20810.8636	right_press	n/a	n/a	4096	n/a
83.4852727273	n/a	20871.3182	show_circle	n/a	n/a	0	circle.bmp
85.1852727273	n/a	21296.3182	show_cross	n/a	n/a	n/a	cross.bmp
85.7870909091	n/a	21446.7727	show_face	famous_face	first_show	5	f147.bmp
86.5116363636	n/a	21627.9091	right_press	n/a	n/a	4096	n/a
86.7452727273	n/a	21686.3182	show_circle	n/a	n/a	0	circle.bmp
88.4452727273	n/a	22111.3182	show_cross	n/a	n/a	n/a	cross.bmp
89.0452727273	n/a	22261.3182	show_face	scrambled_face	delayed_repeat	19	s017.bmp
89.6243636364	n/a	22406.0909	left_press	n/a	n/a	256	n/a
89.9643636364	n/a	22491.0909	show_circle	n/a	n/a	0	circle.bmp
91.6643636364	n/a	22916.0909	show_cross	n/a	n/a	n/a	cross.bmp
92.1852727273	n/a	23046.3182	show_face	scrambled_face	first_show	17	s080.bmp
92.9625454545	n/a	23240.6364	left_press	n/a	n/a	256	n/a
93.1170909091	n/a	23279.2727	show_circle	n/a	n/a	0	circle.bmp
94.8170909091	n/a	23704.2727	show_cross	n/a	n/a	n/a	cross.bmp
95.3261818182	n/a	23831.5455	show_face	scrambled_face	immediate_repeat	18	s080.bmp
95.9489090909	n/a	23987.2273	left_press	n/a	n/a	256	n/a
96.2061818182	n/a	24051.5455	show_circle	n/a	n/a	0	circle.bmp
97.9061818182	n/a	24476.5455	show_cross	n/a	n/a	n/a	cross.bmp
98.4161818182	n/a	24604.0455	show_face	unfamiliar_face	delayed_repeat	15	u024.bmp
99.1952727273	n/a	24798.8182	left_press	n/a	n/a	256	n/a
99.2743636364	n/a	24818.5909	show_circle	n/a	n/a	0	circle.bmp
100.9743636364	n/a	25243.5909	show_cross	n/a	n/a	n/a	cross.bmp
101.5570909091	n/a	25389.2727	show_face	unfamiliar_face	first_show	13	u098.bmp
102.1661818182	n/a	25541.5455	right_press	n/a	n/a	4096	n/a
102.5016363636	n/a	25625.4091	show_circle	n/a	n/a	0	circle.bmp
104.2016363636	n/a	26050.4091	show_cross	n/a	n/a	n/a	cross.bmp
104.8316363636	n/a	26207.9091	show_face	unfamiliar_face	immediate_repeat	14	u098.bmp
105.3980000000	n/a	26349.5	right_press	n/a	n/a	4096	n/a
105.8080000000	n/a	26452	show_circle	n/a	n/a	0	circle.bmp
107.5080000000	n/a	26877	show_cross	n/a	n/a	n/a	cross.bmp
107.9889090909	n/a	26997.2273	show_face	famous_face	delayed_repeat	7	f051.bmp
108.6689090909	n/a	27167.2273	right_press	n/a	n/a	4096	n/a
108.9852727273	n/a	27246.3182	show_circle	n/a	n/a	0	circle.bmp
110.6852727273	n/a	27671.3182	show_cross	n/a	n/a	n/a	cross.bmp
111.3298181818	n/a	27832.4545	show_face	unfamiliar_face	first_show	13	u100.bmp
111.9307272727	n/a	27982.6818	left_press	n/a	n/a	256	n/a
112.2098181818	n/a	28052.4545	show_circle	n/a	n/a	0	circle.bmp
113.9098181818	n/a	28477.4545	show_cross	n/a	n/a	n/a	cross.bmp
114.4870909091	n/a	28621.7727	show_face	scrambled_face	delayed_repeat	19	s025.bmp
115.1225454545	n/a	28780.6364	left_press	n/a	n/a	256	n/a
115.3643636364	n/a	28841.0909	show_circle	n/a	n/a	0	circle.bmp
117.0643636364	n/a	29266.0909	show_cross	n/a	n/a	n/a	cross.bmp
117.6107272727	n/a	29402.6818	show_face	famous_face	first_show	5	f099.bmp
118.3225454545	n/a	29580.6364	right_press	n/a	n/a	4096	n/a
118.4961818182	n/a	29624.0455	show_circle	n/a	n/a	0	circle.bmp
120.1961818182	n/a	30049.0455	show_cross	n/a	n/a	n/a	cross.bmp
120.7016363636	n/a	30175.4091	show_face	famous_face	immediate_repeat	6	f099.bmp
121.2916363636	n/a	30322.9091	right_press	n/a	n/a	4096	n/a
121.5316363636	n/a	30382.9091	show_circle	n/a	n/a	0	circle.bmp
123.2316363636	n/a	30807.9091	show_cross	n/a	n/a	n/a	cross.bmp
123.7080000000	n/a	30927	show_face	unfamiliar_face	delayed_repeat	15	u097.bmp
124.3725454545	n/a	31093.1364	right_press	n/a	n/a	4096	n/a
124.7080000000	n/a	31177	show_circle	n/a	n/a	0	circle.bmp
126.4080000000	n/a	31602	show_cross	n/a	n/a	n/a	cross.bmp
127.0161818182	n/a	31754.0455	show_face	scrambled_face	first_show	17	s071.bmp
127.7516363636	n/a	31937.9091	right_press	n/a	n/a	4096	n/a
127.8416363636	n/a	31960.4091	show_circle	n/a	n/a	0	circle.bmp
129.5416363636	n/a	32385.4091	show_cross	n/a	n/a	n/a	cross.bmp
130.1734545455	n/a	32543.3636	show_face	scrambled_face	immediate_repeat	18	s071.bmp
131.0525454545	n/a	32763.1364	right_press	n/a	n/a	4096	n/a
131.1007272727	n/a	32775.1818	show_circle	n/a	n/a	0	circle.bmp
132.8007272727	n/a	33200.1818	show_cross	n/a	n/a	n/a	cross.bmp
133.4307272727	n/a	33357.6818	show_face	famous_face	delayed_repeat	7	f147.bmp
134.0570909091	n/a	33514.2727	right_press	n/a	n/a	4096	n/a
134.3970909091	n/a	33599.2727	show_circle	n/a	n/a	0	circle.bmp
136.0970909091	n/a	34024.2727	show_cross	n/a	n/a	n/a	cross.bmp
136.7216363636	n/a	34180.4091	show_face	unfamiliar_face	first_show	13	u091.bmp
137.4443636364	n/a	34361.0909	right_press	n/a	n/a	4096	n/a
137.6298181818	n/a	34407.4545	show_circle	n/a	n/a	0	circle.bmp
139.3298181818	n/a	34832.4545	show_cross	n/a	n/a	n/a	cross.bmp
139.8452727273	n/a	34961.3182	show_face	unfamiliar_face	immediate_repeat	14	u091.bmp
140.3534545455	n/a	35088.3636	right_press	n/a	n/a	4096	n/a
140.7798181818	n/a	35194.9545	show_circle	n/a	n/a	0	circle.bmp
142.4798181818	n/a	35619.9545	show_cross	n/a	n/a	n/a	cross.bmp
143.0861818182	n/a	35771.5455	show_face	scrambled_face	first_show	17	s106.bmp
143.7398181818	n/a	35934.9545	left_press	n/a	n/a	256	n/a
144.0098181818	n/a	36002.4545	show_circle	n/a	n/a	0	circle.bmp
145.7098181818	n/a	36427.4545	show_cross	n/a	n/a	n/a	cross.bmp
146.3107272727	n/a	36577.6818	show_face	scrambled_face	immediate_repeat	18	s106.bmp
146.8798181818	n/a	36719.9545	left_press	n/a	n/a	256	n/a
147.2116363636	n/a	36802.9091	show_circle	n/a	n/a	0	circle.bmp
148.9116363636	n/a	37227.9091	show_cross	n/a	n/a	n/a	cross.bmp
149.4170909091	n/a	37354.2727	show_face	famous_face	first_show	5	f034.bmp
150.0307272727	n/a	37507.6818	right_press	n/a	n/a	4096	n/a
150.3380000000	n/a	37584.5	show_circle	n/a	n/a	0	circle.bmp
152.0380000000	n/a	38009.5	show_cross	n/a	n/a	n/a	cross.bmp
152.6416363636	n/a	38160.4091	show_face	unfamiliar_face	delayed_repeat	15	u100.bmp
153.3152727273	n/a	38328.8182	left_press	n/a	n/a	256	n/a
153.6043636364	n/a	38401.0909	show_circle	n/a	n/a	0	circle.bmp
155.3043636364	n/a	38826.0909	show_cross	n/a	n/a	n/a	cross.bmp
155.8152727273	n/a	38953.8182	show_face	scrambled_face	first_show	17	s006.bmp
156.6525454545	n/a	39163.1364	show_circle	n/a	n/a	0	circle.bmp
156.8070909091	n/a	39201.7727	right_press	n/a	n/a	4096	n/a
158.3525454545	n/a	39588.1364	show_cross	n/a	n/a	n/a	cross.bmp
158.9561818182	n/a	39739.0455	show_face	scrambled_face	immediate_repeat	18	s006.bmp
159.7261818182	n/a	39931.5455	right_press	n/a	n/a	4096	n/a
159.7970909091	n/a	39949.2727	show_circle	n/a	n/a	0	circle.bmp
161.4970909091	n/a	40374.2727	show_cross	n/a	n/a	n/a	cross.bmp
162.1298181818	n/a	40532.4545	show_face	unfamiliar_face	first_show	13	u083.bmp
162.7570909091	n/a	40689.2727	right_press	n/a	n/a	4096	n/a
163.1070909091	n/a	40776.7727	show_circle	n/a	n/a	0	circle.bmp
164.8070909091	n/a	41201.7727	show_cross	n/a	n/a	n/a	cross.bmp
165.3380000000	n/a	41334.5	show_face	scrambled_face	first_show	17	s015.bmp
165.9843636364	n/a	41496.0909	left_press	n/a	n/a	256	n/a
166.3016363636	n/a	41575.4091	show_circle	n/a	n/a	0	circle.bmp
168.0016363636	n/a	42000.4091	show_cross	n/a	n/a	n/a	cross.bmp
168.6289090909	n/a	42157.2273	show_face	scrambled_face	first_show	17	s142.bmp
169.3461818182	n/a	42336.5455	right_press	n/a	n/a	4096	n/a
169.5016363636	n/a	42375.4091	show_circle	n/a	n/a	0	circle.bmp
171.2016363636	n/a	42800.4091	show_cross	n/a	n/a	n/a	cross.bmp
171.8525454545	n/a	42963.1364	show_face	scrambled_face	immediate_repeat	18	s142.bmp
172.3698181818	n/a	43092.4545	right_press	n/a	n/a	4096	n/a
172.8543636364	n/a	43213.5909	show_circle	n/a	n/a	0	circle.bmp
174.5543636364	n/a	43638.5909	show_cross	n/a	n/a	n/a	cross.bmp
175.1270909091	n/a	43781.7727	show_face	famous_face	first_show	5	f075.bmp
175.7525454545	n/a	43938.1364	right_press	n/a	n/a	4096	n/a
176.0925454545	n/a	44023.1364	show_circle	n/a	n/a	0	circle.bmp
177.7925454545	n/a	44448.1364	show_cross	n/a	n/a	n/a	cross.bmp
178.2670909091	n/a	44566.7727	show_face	famous_face	delayed_repeat	7	f034.bmp
179.0834545455	n/a	44770.8636	right_press	n/a	n/a	4096	n/a
179.1725454545	n/a	44793.1364	show_circle	n/a	n/a	0	circle.bmp
180.8725454545	n/a	45218.1364	show_cross	n/a	n/a	n/a	cross.bmp
181.4916363636	n/a	45372.9091	show_face	unfamiliar_face	first_show	13	u103.bmp
182.2689090909	n/a	45567.2273	right_press	n/a	n/a	4096	n/a
182.3580000000	n/a	45589.5	show_circle	n/a	n/a	0	circle.bmp
184.0580000000	n/a	46014.5	show_cross	n/a	n/a	n/a	cross.bmp
184.5652727273	n/a	46141.3182	show_face	unfamiliar_face	first_show	13	u071.bmp
185.2070909091	n/a	46301.7727	right_press	n/a	n/a	4096	n/a
185.5316363636	n/a	46382.9091	show_circle	n/a	n/a	0	circle.bmp
187.2316363636	n/a	46807.9091	show_cross	n/a	n/a	n/a	cross.bmp
187.7061818182	n/a	46926.5455	show_face	unfamiliar_face	immediate_repeat	14	u071.bmp
188.2307272727	n/a	47057.6818	right_press	n/a	n/a	4096	n/a
188.5952727273	n/a	47148.8182	show_circle	n/a	n/a	0	circle.bmp
190.2952727273	n/a	47573.8182	show_cross	n/a	n/a	n/a	cross.bmp
190.8461818182	n/a	47711.5455	show_face	unfamiliar_face	delayed_repeat	15	u083.bmp
191.7616363636	n/a	47940.4091	left_press	n/a	n/a	256	n/a
191.8298181818	n/a	47957.4545	show_circle	n/a	n/a	0	circle.bmp
193.5298181818	n/a	48382.4545	show_cross	n/a	n/a	n/a	cross.bmp
194.0534545455	n/a	48513.3636	show_face	scrambled_face	first_show	17	s043.bmp
194.7634545455	n/a	48690.8636	left_press	n/a	n/a	256	n/a
195.0325454545	n/a	48758.1364	show_circle	n/a	n/a	0	circle.bmp
196.7325454545	n/a	49183.1364	show_cross	n/a	n/a	n/a	cross.bmp
197.1943636364	n/a	49298.5909	show_face	scrambled_face	delayed_repeat	19	s015.bmp
197.8189090909	n/a	49454.7273	left_press	n/a	n/a	256	n/a
198.0816363636	n/a	49520.4091	show_circle	n/a	n/a	0	circle.bmp
199.7816363636	n/a	49945.4091	show_cross	n/a	n/a	n/a	cross.bmp
200.2680000000	n/a	50067	show_face	unfamiliar_face	first_show	13	u122.bmp
201.2507272727	n/a	50312.6818	show_circle	n/a	n/a	0	circle.bmp
201.2552727273	n/a	50313.8182	left_press	n/a	n/a	256	n/a
202.9507272727	n/a	50737.6818	show_cross	n/a	n/a	n/a	cross.bmp
203.5752727273	n/a	50893.8182	show_face	unfamiliar_face	first_show	13	u028.bmp
204.5943636364	n/a	51148.5909	show_circle	n/a	n/a	0	circle.bmp
204.5961818182	n/a	51149.0455	left_press	n/a	n/a	256	n/a
206.2943636364	n/a	51573.5909	show_cross	n/a	n/a	n/a	cross.bmp
206.8998181818	n/a	51724.9545	show_face	unfamiliar_face	immediate_repeat	14	u028.bmp
207.5416363636	n/a	51885.4091	left_press	n/a	n/a	256	n/a
207.8461818182	n/a	51961.5455	show_circle	n/a	n/a	0	circle.bmp
209.5461818182	n/a	52386.5455	show_cross	n/a	n/a	n/a	cross.bmp
210.0070909091	n/a	52501.7727	show_face	famous_face	delayed_repeat	7	f075.bmp
210.6498181818	n/a	52662.4545	right_press	n/a	n/a	4096	n/a
210.8280000000	n/a	52707	show_circle	n/a	n/a	0	circle.bmp
212.5280000000	n/a	53132	show_cross	n/a	n/a	n/a	cross.bmp
213.0470909091	n/a	53261.7727	show_face	unfamiliar_face	first_show	13	u105.bmp
213.7798181818	n/a	53444.9545	right_press	n/a	n/a	4096	n/a
214.0334545455	n/a	53508.3636	show_circle	n/a	n/a	0	circle.bmp
215.7334545455	n/a	53933.3636	show_cross	n/a	n/a	n/a	cross.bmp
216.2380000000	n/a	54059.5	show_face	unfamiliar_face	delayed_repeat	15	u103.bmp
216.9998181818	n/a	54249.9545	right_press	n/a	n/a	4096	n/a
217.0825454545	n/a	54270.6364	show_circle	n/a	n/a	0	circle.bmp
218.7825454545	n/a	54695.6364	show_cross	n/a	n/a	n/a	cross.bmp
219.3452727273	n/a	54836.3182	show_face	famous_face	first_show	5	f041.bmp
220.2470909091	n/a	55061.7727	right_press	n/a	n/a	4096	n/a
220.3452727273	n/a	55086.3182	show_circle	n/a	n/a	0	circle.bmp
222.0452727273	n/a	55511.3182	show_cross	n/a	n/a	n/a	cross.bmp
222.7034545455	n/a	55675.8636	show_face	unfamiliar_face	first_show	13	u022.bmp
223.5443636364	n/a	55886.0909	show_circle	n/a	n/a	0	circle.bmp
223.6607272727	n/a	55915.1818	right_press	n/a	n/a	4096	n/a
225.2443636364	n/a	56311.0909	show_cross	n/a	n/a	n/a	cross.bmp
225.7934545455	n/a	56448.3636	show_face	unfamiliar_face	immediate_repeat	14	u022.bmp
226.4525454545	n/a	56613.1364	right_press	n/a	n/a	4096	n/a
226.6125454545	n/a	56653.1364	show_circle	n/a	n/a	0	circle.bmp
228.3125454545	n/a	57078.1364	show_cross	n/a	n/a	n/a	cross.bmp
228.9343636364	n/a	57233.5909	show_face	scrambled_face	delayed_repeat	19	s043.bmp
229.7789090909	n/a	57444.7273	left_press	n/a	n/a	256	n/a
229.8970909091	n/a	57474.2727	show_circle	n/a	n/a	0	circle.bmp
231.5970909091	n/a	57899.2727	show_cross	n/a	n/a	n/a	cross.bmp
232.1252727273	n/a	58031.3182	show_face	unfamiliar_face	first_show	13	u023.bmp
232.9507272727	n/a	58237.6818	show_circle	n/a	n/a	0	circle.bmp
233.0643636364	n/a	58266.0909	left_press	n/a	n/a	256	n/a
234.6507272727	n/a	58662.6818	show_cross	n/a	n/a	n/a	cross.bmp
235.1989090909	n/a	58799.7273	show_face	unfamiliar_face	delayed_repeat	15	u122.bmp
236.0189090909	n/a	59004.7273	left_press	n/a	n/a	256	n/a
236.1980000000	n/a	59049.5	show_circle	n/a	n/a	0	circle.bmp
237.8980000000	n/a	59474.5	show_cross	n/a	n/a	n/a	cross.bmp
238.4070909091	n/a	59601.7727	show_face	famous_face	first_show	5	f028.bmp
239.0198181818	n/a	59754.9545	right_press	n/a	n/a	4096	n/a
239.2852727273	n/a	59821.3182	show_circle	n/a	n/a	0	circle.bmp
240.9852727273	n/a	60246.3182	show_cross	n/a	n/a	n/a	cross.bmp
241.5798181818	n/a	60394.9545	show_face	famous_face	immediate_repeat	6	f028.bmp
242.1334545455	n/a	60533.3636	right_press	n/a	n/a	4096	n/a
242.5652727273	n/a	60641.3182	show_circle	n/a	n/a	0	circle.bmp
244.2652727273	n/a	61066.3182	show_cross	n/a	n/a	n/a	cross.bmp
244.7543636364	n/a	61188.5909	show_face	unfamiliar_face	first_show	13	u052.bmp
245.3725454545	n/a	61343.1364	right_press	n/a	n/a	4096	n/a
245.6470909091	n/a	61411.7727	show_circle	n/a	n/a	0	circle.bmp
247.3470909091	n/a	61836.7727	show_cross	n/a	n/a	n/a	cross.bmp
247.9443636364	n/a	61986.0909	show_face	unfamiliar_face	immediate_repeat	14	u052.bmp
248.4589090909	n/a	62114.7273	right_press	n/a	n/a	4096	n/a
248.9234545455	n/a	62230.8636	show_circle	n/a	n/a	0	circle.bmp
250.6234545455	n/a	62655.8636	show_cross	n/a	n/a	n/a	cross.bmp
251.1689090909	n/a	62792.2273	show_face	unfamiliar_face	delayed_repeat	15	u105.bmp
251.8752727273	n/a	62968.8182	right_press	n/a	n/a	4096	n/a
252.0998181818	n/a	63024.9545	show_circle	n/a	n/a	0	circle.bmp
253.7998181818	n/a	63449.9545	show_cross	n/a	n/a	n/a	cross.bmp
254.2761818182	n/a	63569.0455	show_face	unfamiliar_face	first_show	13	u017.bmp
255.0225454545	n/a	63755.6364	right_press	n/a	n/a	4096	n/a
255.1725454545	n/a	63793.1364	show_circle	n/a	n/a	0	circle.bmp
256.8725454545	n/a	64218.1364	show_cross	n/a	n/a	n/a	cross.bmp
257.4670909091	n/a	64366.7727	show_face	famous_face	delayed_repeat	7	f041.bmp
258.1770909091	n/a	64544.2727	left_press	n/a	n/a	256	n/a
258.3934545455	n/a	64598.3636	show_circle	n/a	n/a	0	circle.bmp
260.0934545455	n/a	65023.3636	show_cross	n/a	n/a	n/a	cross.bmp
260.7070909091	n/a	65176.7727	show_face	famous_face	first_show	5	f089.bmp
261.3870909091	n/a	65346.7727	left_press	n/a	n/a	256	n/a
261.5452727273	n/a	65386.3182	show_circle	n/a	n/a	0	circle.bmp
263.2452727273	n/a	65811.3182	show_cross	n/a	n/a	n/a	cross.bmp
263.8316363636	n/a	65957.9091	show_face	famous_face	immediate_repeat	6	f089.bmp
264.4334545455	n/a	66108.3636	left_press	n/a	n/a	256	n/a
264.7616363636	n/a	66190.4091	show_circle	n/a	n/a	0	circle.bmp
266.4616363636	n/a	66615.4091	show_cross	n/a	n/a	n/a	cross.bmp
266.9889090909	n/a	66747.2273	show_face	unfamiliar_face	first_show	13	u104.bmp
267.8707272727	n/a	66967.6818	show_circle	n/a	n/a	0	circle.bmp
267.9125454545	n/a	66978.1364	right_press	n/a	n/a	4096	n/a
269.5707272727	n/a	67392.6818	show_cross	n/a	n/a	n/a	cross.bmp
270.0452727273	n/a	67511.3182	show_face	unfamiliar_face	delayed_repeat	15	u023.bmp
270.6407272727	n/a	67660.1818	left_press	n/a	n/a	256	n/a
270.9998181818	n/a	67749.9545	show_circle	n/a	n/a	0	circle.bmp
272.6998181818	n/a	68174.9545	show_cross	n/a	n/a	n/a	cross.bmp
273.3361818182	n/a	68334.0455	show_face	famous_face	first_show	5	f149.bmp
274.1061818182	n/a	68526.5455	right_press	n/a	n/a	4096	n/a
274.2016363636	n/a	68550.4091	show_circle	n/a	n/a	0	circle.bmp
275.9016363636	n/a	68975.4091	show_cross	n/a	n/a	n/a	cross.bmp
276.4934545455	n/a	69123.3636	show_face	famous_face	first_show	5	f120.bmp
277.3361818182	n/a	69334.0455	right_press	n/a	n/a	4096	n/a
277.3598181818	n/a	69339.9545	show_circle	n/a	n/a	0	circle.bmp
279.0598181818	n/a	69764.9545	show_cross	n/a	n/a	n/a	cross.bmp
279.5670909091	n/a	69891.7727	show_face	famous_face	immediate_repeat	6	f120.bmp
280.2098181818	n/a	70052.4545	right_press	n/a	n/a	4096	n/a
280.4807272727	n/a	70120.1818	show_circle	n/a	n/a	0	circle.bmp
282.1807272727	n/a	70545.1818	show_cross	n/a	n/a	n/a	cross.bmp
282.6916363636	n/a	70672.9091	show_face	scrambled_face	first_show	17	s072.bmp
283.5243636364	n/a	70881.0909	show_circle	n/a	n/a	0	circle.bmp
284.0170909091	n/a	71004.2727	right_press	n/a	n/a	4096	n/a
285.2243636364	n/a	71306.0909	show_cross	n/a	n/a	n/a	cross.bmp
285.8316363636	n/a	71457.9091	show_face	scrambled_face	immediate_repeat	18	s072.bmp
286.4134545455	n/a	71603.3636	left_press	n/a	n/a	256	n/a
286.7761818182	n/a	71694.0455	show_circle	n/a	n/a	0	circle.bmp
288.4761818182	n/a	72119.0455	show_cross	n/a	n/a	n/a	cross.bmp
289.0225454545	n/a	72255.6364	show_face	unfamiliar_face	delayed_repeat	15	u017.bmp
289.6461818182	n/a	72411.5455	right_press	n/a	n/a	4096	n/a
290.0107272727	n/a	72502.6818	show_circle	n/a	n/a	0	circle.bmp
291.7107272727	n/a	72927.6818	show_cross	n/a	n/a	n/a	cross.bmp
292.3470909091	n/a	73086.7727	show_face	famous_face	first_show	5	f013.bmp
292.9707272727	n/a	73242.6818	right_press	n/a	n/a	4096	n/a
293.2452727273	n/a	73311.3182	show_circle	n/a	n/a	0	circle.bmp
294.9452727273	n/a	73736.3182	show_cross	n/a	n/a	n/a	cross.bmp
295.4880000000	n/a	73872	show_face	famous_face	immediate_repeat	6	f013.bmp
295.9961818182	n/a	73999.0455	right_press	n/a	n/a	4096	n/a
296.4670909091	n/a	74116.7727	show_circle	n/a	n/a	0	circle.bmp
298.1670909091	n/a	74541.7727	show_cross	n/a	n/a	n/a	cross.bmp
298.6616363636	n/a	74665.4091	show_face	famous_face	first_show	5	f004.bmp
299.3370909091	n/a	74834.2727	left_press	n/a	n/a	256	n/a
299.4870909091	n/a	74871.7727	show_circle	n/a	n/a	0	circle.bmp
301.1870909091	n/a	75296.7727	show_cross	n/a	n/a	n/a	cross.bmp
301.7852727273	n/a	75446.3182	show_face	famous_face	immediate_repeat	6	f004.bmp
302.2634545455	n/a	75565.8636	left_press	n/a	n/a	256	n/a
