onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
42.4552727273	n/a	10613.8182	show_cross	n/a	n/a	n/a	cross.bmp
43.0325454545	n/a	10758.1364	show_face	unfamiliar_face	first_show	13	u041.bmp
43.6798181818	n/a	10919.9545	right_press	n/a	n/a	4096	n/a
43.8752727273	n/a	10968.8182	show_circle	n/a	n/a	0	circle.bmp
45.5752727273	n/a	11393.8182	show_cross	n/a	n/a	n/a	cross.bmp
46.1898181818	n/a	11547.4545	show_face	unfamiliar_face	immediate_repeat	14	u041.bmp
46.6507272727	n/a	11662.6818	right_press	n/a	n/a	4096	n/a
47.1034545455	n/a	11775.8636	show_circle	n/a	n/a	0	circle.bmp
48.8034545455	n/a	12200.8636	show_cross	n/a	n/a	n/a	cross.bmp
49.4307272727	n/a	12357.6818	show_face	unfamiliar_face	first_show	13	u099.bmp
50.0125454545	n/a	12503.1364	right_press	n/a	n/a	4096	n/a
50.4080000000	n/a	12602	show_circle	n/a	n/a	0	circle.bmp
52.1080000000	n/a	13027	show_cross	n/a	n/a	n/a	cross.bmp
52.7052727273	n/a	13176.3182	show_face	unfamiliar_face	first_show	13	u031.bmp
53.2843636364	n/a	13321.0909	right_press	n/a	n/a	4096	n/a
53.6443636364	n/a	13411.0909	show_circle	n/a	n/a	0	circle.bmp
55.3443636364	n/a	13836.0909	show_cross	n/a	n/a	n/a	cross.bmp
55.8789090909	n/a	13969.7273	show_face	famous_face	first_show	5	f071.bmp
56.4361818182	n/a	14109.0455	right_press	n/a	n/a	4096	n/a
56.7307272727	n/a	14182.6818	show_circle	n/a	n/a	0	circle.bmp
58.4307272727	n/a	14607.6818	show_cross	n/a	n/a	n/a	cross.bmp
58.9025454545	n/a	14725.6364	show_face	famous_face	first_show	5	f018.bmp
59.4089090909	n/a	14852.2273	right_press	n/a	n/a	4096	n/a
59.9198181818	n/a	14979.9545	show_circle	n/a	n/a	0	circle.bmp
61.6198181818	n/a	15404.9545	show_cross	n/a	n/a	n/a	cross.bmp
62.1598181818	n/a	15539.9545	show_face	famous_face	immediate_repeat	6	f018.bmp
62.6743636364	n/a	15668.5909	right_press	n/a	n/a	4096	n/a
63.1170909091	n/a	15779.2727	show_circle	n/a	n/a	0	circle.bmp
64.8170909091	n/a	16204.2727	show_cross	n/a	n/a	n/a	cross.bmp
65.4680000000	n/a	16367	show_face	unfamiliar_face	first_show	13	u035.bmp
66.1689090909	n/a	16542.2273	left_press	n/a	n/a	256	n/a
66.4534545455	n/a	16613.3636	show_circle	n/a	n/a	0	circle.bmp
68.1534545455	n/a	17038.3636	show_cross	n/a	n/a	n/a	cross.bmp
68.7589090909	n/a	17189.7273	show_face	unfamiliar_face	immediate_repeat	14	u035.bmp
69.1625454545	n/a	17290.6364	left_press	n/a	n/a	256	n/a
69.6552727273	n/a	17413.8182	show_circle	n/a	n/a	0	circle.bmp
71.3552727273	n/a	17838.8182	show_cross	n/a	n/a	n/a	cross.bmp
71.9825454545	n/a	17995.6364	show_face	unfamiliar_face	first_show	13	u039.bmp
72.5725454545	n/a	18143.1364	right_press	n/a	n/a	4096	n/a
72.9234545455	n/a	18230.8636	show_circle	n/a	n/a	0	circle.bmp
74.6234545455	n/a	18655.8636	show_cross	n/a	n/a	n/a	cross.bmp
75.2734545455	n/a	18818.3636	show_face	unfamiliar_face	delayed_repeat	15	u099.bmp
75.8198181818	n/a	18954.9545	right_press	n/a	n/a	4096	n/a
76.2352727273	n/a	19058.8182	show_circle	n/a	n/a	0	circle.bmp
77.9352727273	n/a	19483.8182	show_cross	n/a	n/a	n/a	cross.bmp
78.5643636364	n/a	19641.0909	show_face	scrambled_face	first_show	17	s013.bmp
79.3861818182	n/a	19846.5455	left_press	n/a	n/a	256	n/a
79.4452727273	n/a	19861.3182	show_circle	n/a	n/a	0	circle.bmp
81.1452727273	n/a	20286.3182	show_cross	n/a	n/a	n/a	cross.bmp
81.7716363636	n/a	20442.9091	show_face	scrambled_face	immediate_repeat	18	s013.bmp
82.3643636364	n/a	20591.0909	right_press	n/a	n/a	4096	n/a
82.7161818182	n/a	20679.0455	show_circle	n/a	n/a	0	circle.bmp
84.4161818182	n/a	21104.0455	show_cross	n/a	n/a	n/a	cross.bmp
85.0625454545	n/a	21265.6364	show_face	unfamiliar_face	delayed_repeat	15	u031.bmp
85.9389090909	n/a	21484.7273	show_circle	n/a	n/a	0	circle.bmp
86.0243636364	n/a	21506.0909	right_press	n/a	n/a	4096	n/a
87.6389090909	n/a	21909.7273	show_cross	n/a	n/a	n/a	cross.bmp
88.1198181818	n/a	22029.9545	show_face	famous_face	first_show	5	f079.bmp
88.8952727273	n/a	22223.8182	right_press	n/a	n/a	4096	n/a
89.0534545455	n/a	22263.3636	show_circle	n/a	n/a	0	circle.bmp
90.7534545455	n/a	22688.3636	show_cross	n/a	n/a	n/a	cross.bmp
91.3107272727	n/a	22827.6818	show_face	famous_face	delayed_repeat	7	f071.bmp
91.9261818182	n/a	22981.5455	right_press	n/a	n/a	4096	n/a
92.3198181818	n/a	23079.9545	show_circle	n/a	n/a	0	circle.bmp
94.0198181818	n/a	23504.9545	show_cross	n/a	n/a	n/a	cross.bmp
94.5180000000	n/a	23629.5	show_face	unfamiliar_face	first_show	13	u045.bmp
95.0661818182	n/a	23766.5455	right_press	n/a	n/a	4096	n/a
95.3898181818	n/a	23847.4545	show_circle	n/a	n/a	0	circle.bmp
97.0898181818	n/a	24272.4545	show_cross	n/a	n/a	n/a	cross.bmp
97.6416363636	n/a	24410.4091	show_face	scrambled_face	first_show	17	s112.bmp
98.2443636364	n/a	24561.0909	left_press	n/a	n/a	256	n/a
98.5852727273	n/a	24646.3182	show_circle	n/a	n/a	0	circle.bmp
100.2852727273	n/a	25071.3182	show_cross	n/a	n/a	n/a	cross.bmp
100.8325454545	n/a	25208.1364	show_face	unfamiliar_face	first_show	13	u087.bmp
101.4989090909	n/a	25374.7273	right_press	n/a	n/a	4096	n/a
101.7725454545	n/a	25443.1364	show_circle	n/a	n/a	0	circle.bmp
103.4725454545	n/a	25868.1364	show_cross	n/a	n/a	n/a	cross.bmp
104.0061818182	n/a	26001.5455	show_face	unfamiliar_face	delayed_repeat	15	u039.bmp
104.6216363636	n/a	26155.4091	right_press	n/a	n/a	4096	n/a
104.8952727273	n/a	26223.8182	show_circle	n/a	n/a	0	circle.bmp
106.5952727273	n/a	26648.8182	show_cross	n/a	n/a	n/a	cross.bmp
107.1307272727	n/a	26782.6818	show_face	famous_face	first_show	5	f008.bmp
107.8898181818	n/a	26972.4545	right_press	n/a	n/a	4096	n/a
108.1407272727	n/a	27035.1818	show_circle	n/a	n/a	0	circle.bmp
109.8407272727	n/a	27460.1818	show_cross	n/a	n/a	n/a	cross.bmp
110.3716363636	n/a	27592.9091	show_face	famous_face	immediate_repeat	6	f008.bmp
110.8080000000	n/a	27702	right_press	n/a	n/a	4096	n/a
111.2007272727	n/a	27800.1818	show_circle	n/a	n/a	0	circle.bmp
112.9007272727	n/a	28225.1818	show_cross	n/a	n/a	n/a	cross.bmp
113.4952727273	n/a	28373.8182	show_face	famous_face	first_show	5	f129.bmp
114.0834545455	n/a	28520.8636	right_press	n/a	n/a	4096	n/a
114.4361818182	n/a	28609.0455	show_circle	n/a	n/a	0	circle.bmp
116.1361818182	n/a	29034.0455	show_cross	n/a	n/a	n/a	cross.bmp
116.7189090909	n/a	29179.7273	show_face	famous_face	immediate_repeat	6	f129.bmp
117.1625454545	n/a	29290.6364	right_press	n/a	n/a	4096	n/a
117.5370909091	n/a	29384.2727	show_circle	n/a	n/a	0	circle.bmp
119.2370909091	n/a	29809.2727	show_cross	n/a	n/a	n/a	cross.bmp
119.7925454545	n/a	29948.1364	show_face	famous_face	delayed_repeat	7	f079.bmp
120.4880000000	n/a	30122	right_press	n/a	n/a	4096	n/a
120.7534545455	n/a	30188.3636	show_circle	n/a	n/a	0	circle.bmp
122.4534545455	n/a	30613.3636	show_cross	n/a	n/a	n/a	cross.bmp
122.9507272727	n/a	30737.6818	show_face	famous_face	first_show	5	f088.bmp
123.6907272727	n/a	30922.6818	right_press	n/a	n/a	4096	n/a
123.8452727273	n/a	30961.3182	show_circle	n/a	n/a	0	circle.bmp
125.5452727273	n/a	31386.3182	show_cross	n/a	n/a	n/a	cross.bmp
126.0407272727	n/a	31510.1818	show_face	unfamiliar_face	delayed_repeat	15	u045.bmp
126.6834545455	n/a	31670.8636	right_press	n/a	n/a	4096	n/a
126.9389090909	n/a	31734.7273	show_circle	n/a	n/a	0	circle.bmp
128.6389090909	n/a	32159.7273	show_cross	n/a	n/a	n/a	cross.bmp
129.1816363636	n/a	32295.4091	show_face	unfamiliar_face	first_show	13	u085.bmp
129.6898181818	n/a	32422.4545	left_press	n/a	n/a	256	n/a
130.0880000000	n/a	32522	show_circle	n/a	n/a	0	circle.bmp
131.7880000000	n/a	32947	show_cross	n/a	n/a	n/a	cross.bmp
132.3389090909	n/a	33084.7273	show_face	scrambled_face	delayed_repeat	19	s112.bmp
132.8152727273	n/a	33203.8182	left_press	n/a	n/a	256	n/a
133.1807272727	n/a	33295.1818	show_circle	n/a	n/a	0	circle.bmp
134.8807272727	n/a	33720.1818	show_cross	n/a	n/a	n/a	cross.bmp
135.5125454545	n/a	33878.1364	show_face	unfamiliar_face	first_show	13	u027.bmp
136.1243636364	n/a	34031.0909	left_press	n/a	n/a	256	n/a
136.4352727273	n/a	34108.8182	show_circle	n/a	n/a	0	circle.bmp
138.1352727273	n/a	34533.8182	show_cross	n/a	n/a	n/a	cross.bmp
138.7361818182	n/a	34684.0455	show_face	unfamiliar_face	delayed_repeat	15	u087.bmp
139.3298181818	n/a	34832.4545	right_press	n/a	n/a	4096	n/a
139.6961818182	n/a	34924.0455	show_circle	n/a	n/a	0	circle.bmp
141.3961818182	n/a	35349.0455	show_cross	n/a	n/a	n/a	cross.bmp
141.9943636364	n/a	35498.5909	show_face	famous_face	first_show	5	f050.bmp
142.6025454545	n/a	35650.6364	right_press	n/a	n/a	4096	n/a
142.9480000000	n/a	35737	show_circle	n/a	n/a	0	circle.bmp
144.6480000000	n/a	36162	show_cross	n/a	n/a	n/a	cross.bmp
145.1180000000	n/a	36279.5	show_face	famous_face	immediate_repeat	6	f050.bmp
145.5661818182	n/a	36391.5455	right_press	n/a	n/a	4096	n/a
146.0261818182	n/a	36506.5455	show_circle	n/a	n/a	0	circle.bmp
147.7261818182	n/a	36931.5455	show_cross	n/a	n/a	n/a	cross.bmp
148.2416363636	n/a	37060.4091	show_face	unfamiliar_face	first_show	13	u129.bmp
148.8216363636	n/a	37205.4091	left_press	n/a	n/a	256	n/a
149.1616363636	n/a	37290.4091	show_circle	n/a	n/a	0	circle.bmp
150.8616363636	n/a	37715.4091	show_cross	n/a	n/a	n/a	cross.bmp
151.5161818182	n/a	37879.0455	show_face	scrambled_face	first_show	17	s117.bmp
152.0552727273	n/a	38013.8182	left_press	n/a	n/a	256	n/a
152.3916363636	n/a	38097.9091	show_circle	n/a	n/a	0	circle.bmp
154.0916363636	n/a	38522.9091	show_cross	n/a	n/a	n/a	cross.bmp
154.6061818182	n/a	38651.5455	show_face	famous_face	delayed_repeat	7	f088.bmp
155.3170909091	n/a	38829.2727	right_press	n/a	n/a	4096	n/a
155.5852727273	n/a	38896.3182	show_circle	n/a	n/a	0	circle.bmp
157.2852727273	n/a	39321.3182	show_cross	n/a	n/a	n/a	cross.bmp
157.7807272727	n/a	39445.1818	show_face	famous_face	first_show	5	f021.bmp
158.4861818182	n/a	39621.5455	left_press	n/a	n/a	256	n/a
158.6907272727	n/a	39672.6818	show_circle	n/a	n/a	0	circle.bmp
160.3907272727	n/a	40097.6818	show_cross	n/a	n/a	n/a	cross.bmp
160.9207272727	n/a	40230.1818	show_face	famous_face	immediate_repeat	6	f021.bmp
161.3316363636	n/a	40332.9091	left_press	n/a	n/a	256	n/a
161.9380000000	n/a	40484.5	show_circle	n/a	n/a	0	circle.bmp
163.6380000000	n/a	40909.5	show_cross	n/a	n/a	n/a	cross.bmp
164.2625454545	n/a	41065.6364	show_face	unfamiliar_face	delayed_repeat	15	u085.bmp
164.8534545455	n/a	41213.3636	left_press	n/a	n/a	256	n/a
165.2598181818	n/a	41314.9545	show_circle	n/a	n/a	0	circle.bmp
166.9598181818	n/a	41739.9545	show_cross	n/a	n/a	n/a	cross.bmp
167.6034545455	n/a	41900.8636	show_face	unfamiliar_face	first_show	13	u088.bmp
168.1989090909	n/a	42049.7273	left_press	n/a	n/a	256	n/a
168.4452727273	n/a	42111.3182	show_circle	n/a	n/a	0	circle.bmp
170.1452727273	n/a	42536.3182	show_cross	n/a	n/a	n/a	cross.bmp
170.6770909091	n/a	42669.2727	show_face	unfamiliar_face	immediate_repeat	14	u088.bmp
171.1061818182	n/a	42776.5455	left_press	n/a	n/a	256	n/a
171.5152727273	n/a	42878.8182	show_circle	n/a	n/a	0	circle.bmp
173.2152727273	n/a	43303.8182	show_cross	n/a	n/a	n/a	cross.bmp
173.8343636364	n/a	43458.5909	show_face	unfamiliar_face	delayed_repeat	15	u027.bmp
174.4361818182	n/a	43609.0455	left_press	n/a	n/a	256	n/a
174.6825454545	n/a	43670.6364	show_circle	n/a	n/a	0	circle.bmp
176.3825454545	n/a	44095.6364	show_cross	n/a	n/a	n/a	cross.bmp
177.0416363636	n/a	44260.4091	show_face	scrambled_face	first_show	17	s037.bmp
177.6034545455	n/a	44400.8636	left_press	n/a	n/a	256	n/a
178.0098181818	n/a	44502.4545	show_circle	n/a	n/a	0	circle.bmp
179.7098181818	n/a	44927.4545	show_cross	n/a	n/a	n/a	cross.bmp
180.2825454545	n/a	45070.6364	show_face	famous_face	first_show	5	f060.bmp
180.8661818182	n/a	45216.5455	left_press	n/a	n/a	256	n/a
181.1452727273	n/a	45286.3182	show_circle	n/a	n/a	0	circle.bmp
182.8452727273	n/a	45711.3182	show_cross	n/a	n/a	n/a	cross.bmp
183.3725454545	n/a	45843.1364	show_face	unfamiliar_face	delayed_repeat	15	u129.bmp
183.9316363636	n/a	45982.9091	left_press	n/a	n/a	256	n/a
184.3834545455	n/a	46095.8636	show_circle	n/a	n/a	0	circle.bmp
186.0834545455	n/a	46520.8636	show_cross	n/a	n/a	n/a	cross.bmp
186.6470909091	n/a	46661.7727	show_face	famous_face	first_show	5	f019.bmp
187.3216363636	n/a	46830.4091	right_press	n/a	n/a	4096	n/a
187.4934545455	n/a	46873.3636	show_circle	n/a	n/a	0	circle.bmp
189.1934545455	n/a	47298.3636	show_cross	n/a	n/a	n/a	cross.bmp
189.7707272727	n/a	47442.6818	show_face	famous_face	immediate_repeat	6	f019.bmp
190.2380000000	n/a	47559.5	right_press	n/a	n/a	4096	n/a
190.6534545455	n/a	47663.3636	show_circle	n/a	n/a	0	circle.bmp
192.3534545455	n/a	48088.3636	show_cross	n/a	n/a	n/a	cross.bmp
192.9952727273	n/a	48248.8182	show_face	scrambled_face	delayed_repeat	19	s117.bmp
193.5261818182	n/a	48381.5455	left_press	n/a	n/a	256	n/a
193.8461818182	n/a	48461.5455	show_circle	n/a	n/a	0	circle.bmp
195.5461818182	n/a	48886.5455	show_cross	n/a	n/a	n/a	cross.bmp
196.0852727273	n/a	49021.3182	show_face	unfamiliar_face	first_show	13	u060.bmp
196.6780000000	n/a	49169.5	right_press	n/a	n/a	4096	n/a
196.9580000000	n/a	49239.5	show_circle	n/a	n/a	0	circle.bmp
198.6580000000	n/a	49664.5	show_cross	n/a	n/a	n/a	cross.bmp
199.2598181818	n/a	49814.9545	show_face	scrambled_face	first_show	17	s065.bmp
199.7489090909	n/a	49937.2273	left_press	n/a	n/a	256	n/a
200.1480000000	n/a	50037	show_circle	n/a	n/a	0	circle.bmp
201.8480000000	n/a	50462	show_cross	n/a	n/a	n/a	cross.bmp
202.4498181818	n/a	50612.4545	show_face	scrambled_face	immediate_repeat	18	s065.bmp
202.9889090909	n/a	50747.2273	left_press	n/a	n/a	256	n/a
203.3589090909	n/a	50839.7273	show_circle	n/a	n/a	0	circle.bmp
205.0589090909	n/a	51264.7273	show_cross	n/a	n/a	n/a	cross.bmp
205.7080000000	n/a	51427	show_face	scrambled_face	first_show	17	s136.bmp
206.1689090909	n/a	51542.2273	left_press	n/a	n/a	256	n/a
206.6543636364	n/a	51663.5909	show_circle	n/a	n/a	0	circle.bmp
208.3543636364	n/a	52088.5909	show_cross	n/a	n/a	n/a	cross.bmp
208.9489090909	n/a	52237.2273	show_face	scrambled_face	delayed_repeat	19	s037.bmp
209.6625454545	n/a	52415.6364	left_press	n/a	n/a	256	n/a
209.7689090909	n/a	52442.2273	show_circle	n/a	n/a	0	circle.bmp
211.4689090909	n/a	52867.2273	show_cross	n/a	n/a	n/a	cross.bmp
212.1061818182	n/a	53026.5455	show_face	famous_face	first_show	5	f094.bmp
212.6298181818	n/a	53157.4545	right_press	n/a	n/a	4096	n/a
212.9416363636	n/a	53235.4091	show_circle	n/a	n/a	0	circle.bmp
214.6416363636	n/a	53660.4091	show_cross	n/a	n/a	n/a	cross.bmp
215.0961818182	n/a	53774.0455	show_face	famous_face	immediate_repeat	6	f094.bmp
215.5607272727	n/a	53890.1818	right_press	n/a	n/a	4096	n/a
215.9416363636	n/a	53985.4091	show_circle	n/a	n/a	0	circle.bmp
217.6416363636	n/a	54410.4091	show_cross	n/a	n/a	n/a	cross.bmp
218.1025454545	n/a	54525.6364	show_face	famous_face	delayed_repeat	7	f060.bmp
218.6370909091	n/a	54659.2727	left_press	n/a	n/a	256	n/a
219.0243636364	n/a	54756.0909	show_circle	n/a	n/a	0	circle.bmp
220.7243636364	n/a	55181.0909	show_cross	n/a	n/a	n/a	cross.bmp
221.2270909091	n/a	55306.7727	show_face	unfamiliar_face	first_show	13	u018.bmp
222.0016363636	n/a	55500.4091	left_press	n/a	n/a	256	n/a
222.2034545455	n/a	55550.8636	show_circle	n/a	n/a	0	circle.bmp
223.9034545455	n/a	55975.8636	show_cross	n/a	n/a	n/a	cross.bmp
224.5180000000	n/a	56129.5	show_face	unfamiliar_face	immediate_repeat	14	u018.bmp
224.9843636364	n/a	56246.0909	left_press	n/a	n/a	256	n/a
225.4725454545	n/a	56368.1364	show_circle	n/a	n/a	0	circle.bmp
227.1725454545	n/a	56793.1364	show_cross	n/a	n/a	n/a	cross.bmp
227.7589090909	n/a	56939.7273	show_face	scrambled_face	first_show	17	s034.bmp
228.3207272727	n/a	57080.1818	left_press	n/a	n/a	256	n/a
228.5934545455	n/a	57148.3636	show_circle	n/a	n/a	0	circle.bmp
230.2934545455	n/a	57573.3636	show_cross	n/a	n/a	n/a	cross.bmp
230.7825454545	n/a	57695.6364	show_face	unfamiliar_face	delayed_repeat	15	u060.bmp
231.2843636364	n/a	57821.0909	right_press	n/a	n/a	4096	n/a
231.6634545455	n/a	57915.8636	show_circle	n/a	n/a	0	circle.bmp
233.3634545455	n/a	58340.8636	show_cross	n/a	n/a	n/a	cross.bmp
233.8725454545	n/a	58468.1364	show_face	scrambled_face	first_show	17	s110.bmp
234.4280000000	n/a	58607	left_press	n/a	n/a	256	n/a
234.8343636364	n/a	58708.5909	show_circle	n/a	n/a	0	circle.bmp
236.5343636364	n/a	59133.5909	show_cross	n/a	n/a	n/a	cross.bmp
237.1298181818	n/a	59282.4545	show_face	famous_face	first_show	5	f122.bmp
237.9398181818	n/a	59484.9545	right_press	n/a	n/a	4096	n/a
237.9589090909	n/a	59489.7273	show_circle	n/a	n/a	0	circle.bmp
239.6589090909	n/a	59914.7273	show_cross	n/a	n/a	n/a	cross.bmp
240.3043636364	n/a	60076.0909	show_face	scrambled_face	delayed_repeat	19	s136.bmp
241.1280000000	n/a	60282	show_circle	n/a	n/a	0	circle.bmp
241.1343636364	n/a	60283.5909	left_press	n/a	n/a	256	n/a
242.8280000000	n/a	60707	show_cross	n/a	n/a	n/a	cross.bmp
243.2943636364	n/a	60823.5909	show_face	famous_face	first_show	5	f007.bmp
244.0898181818	n/a	61022.4545	right_press	n/a	n/a	4096	n/a
244.3070909091	n/a	61076.7727	show_circle	n/a	n/a	0	circle.bmp
246.0070909091	n/a	61501.7727	show_cross	n/a	n/a	n/a	cross.bmp
246.6352727273	n/a	61658.8182	show_face	famous_face	immediate_repeat	6	f007.bmp
247.4216363636	n/a	61855.4091	right_press	n/a	n/a	4096	n/a
247.6470909091	n/a	61911.7727	show_circle	n/a	n/a	0	circle.bmp
249.3470909091	n/a	62336.7727	show_cross	n/a	n/a	n/a	cross.bmp
249.8261818182	n/a	62456.5455	show_face	scrambled_face	first_show	17	s107.bmp
250.4334545455	n/a	62608.3636	left_press	n/a	n/a	256	n/a
250.6925454545	n/a	62673.1364	show_circle	n/a	n/a	0	circle.bmp
252.3925454545	n/a	63098.1364	show_cross	n/a	n/a	n/a	cross.bmp
252.9834545455	n/a	63245.8636	show_face	scrambled_face	first_show	17	s133.bmp
253.8570909091	n/a	63464.2727	show_circle	n/a	n/a	0	circle.bmp
253.9525454545	n/a	63488.1364	right_press	n/a	n/a	4096	n/a
255.5570909091	n/a	63889.2727	show_cross	n/a	n/a	n/a	cross.bmp
256.0234545455	n/a	64005.8636	show_face	scrambled_face	immediate_repeat	18	s133.bmp
256.6725454545	n/a	64168.1364	right_press	n/a	n/a	4096	n/a
256.8452727273	n/a	64211.3182	show_circle	n/a	n/a	0	circle.bmp
258.5452727273	n/a	64636.3182	show_cross	n/a	n/a	n/a	cross.bmp
259.0470909091	n/a	64761.7727	show_face	scrambled_face	delayed_repeat	19	s034.bmp
259.5898181818	n/a	64897.4545	left_press	n/a	n/a	256	n/a
259.8743636364	n/a	64968.5909	show_circle	n/a	n/a	0	circle.bmp
261.5743636364	n/a	65393.5909	show_cross	n/a	n/a	n/a	cross.bmp
262.0380000000	n/a	65509.5	show_face	famous_face	first_show	5	f069.bmp
262.6925454545	n/a	65673.1364	left_press	n/a	n/a	256	n/a
262.8616363636	n/a	65715.4091	show_circle	n/a	n/a	0	circle.bmp
264.5616363636	n/a	66140.4091	show_cross	n/a	n/a	n/a	cross.bmp
265.1616363636	n/a	66290.4091	show_face	scrambled_face	delayed_repeat	19	s110.bmp
265.7370909091	n/a	66434.2727	left_press	n/a	n/a	256	n/a
266.0207272727	n/a	66505.1818	show_circle	n/a	n/a	0	circle.bmp
267.7207272727	n/a	66930.1818	show_cross	n/a	n/a	n/a	cross.bmp
268.2180000000	n/a	67054.5	show_face	famous_face	first_show	5	f142.bmp
268.8325454545	n/a	67208.1364	right_press	n/a	n/a	4096	n/a
269.2334545455	n/a	67308.3636	show_circle	n/a	n/a	0	circle.bmp
270.9334545455	n/a	67733.3636	show_cross	n/a	n/a	n/a	cross.bmp
271.4425454545	n/a	67860.6364	show_face	famous_face	delayed_repeat	7	f122.bmp
272.0361818182	n/a	68009.0455	right_press	n/a	n/a	4096	n/a
272.3889090909	n/a	68097.2273	show_circle	n/a	n/a	0	circle.bmp
274.0889090909	n/a	68522.2273	show_cross	n/a	n/a	n/a	cross.bmp
274.6498181818	n/a	68662.4545	show_face	famous_face	first_show	5	f058.bmp
275.2498181818	n/a	68812.4545	right_press	n/a	n/a	4096	n/a
275.6170909091	n/a	68904.2727	show_circle	n/a	n/a	0	circle.bmp
277.3170909091	n/a	69329.2727	show_cross	n/a	n/a	n/a	cross.bmp
277.8407272727	n/a	69460.1818	show_face	famous_face	immediate_repeat	6	f058.bmp
278.7034545455	n/a	69675.8636	show_circle	n/a	n/a	0	circle.bmp
278.8825454545	n/a	69720.6364	right_press	n/a	n/a	4096	n/a
280.4034545455	n/a	70100.8636	show_cross	n/a	n/a	n/a	cross.bmp
280.8980000000	n/a	70224.5	show_face	famous_face	first_show	5	f144.bmp
281.7298181818	n/a	70432.4545	right_press	n/a	n/a	4096	n/a
281.8889090909	n/a	70472.2273	show_circle	n/a	n/a	0	circle.bmp
283.5889090909	n/a	70897.2273	show_cross	n/a	n/a	n/a	cross.bmp
284.1552727273	n/a	71038.8182	show_face	famous_face	immediate_repeat	6	f144.bmp
284.6007272727	n/a	71150.1818	right_press	n/a	n/a	4096	n/a
285.0689090909	n/a	71267.2273	show_circle	n/a	n/a	0	circle.bmp
286.7689090909	n/a	71692.2273	show_cross	n/a	n/a	n/a	cross.bmp
287.2961818182	n/a	71824.0455	show_face	scrambled_face	delayed_repeat	19	s107.bmp
287.9316363636	n/a	71982.9091	left_press	n/a	n/a	256	n/a
288.1216363636	n/a	72030.4091	show_circle	n/a	n/a	0	circle.bmp
289.8216363636	n/a	72455.4091	show_cross	n/a	n/a	n/a	cross.bmp
290.3861818182	n/a	72596.5455	show_face	famous_face	first_show	5	f056.bmp
291.2161818182	n/a	72804.0455	right_press	n/a	n/a	4096	n/a
291.3189090909	n/a	72829.7273	show_circle	n/a	n/a	0	circle.bmp
293.0189090909	n/a	73254.7273	show_cross	n/a	n/a	n/a	cross.bmp
293.5434545455	n/a	73385.8636	show_face	famous_face	immediate_repeat	6	f056.bmp
294.0098181818	n/a	73502.4545	right_press	n/a	n/a	4096	n/a
294.4080000000	n/a	73602	show_circle	n/a	n/a	0	circle.bmp
296.1080000000	n/a	74027	show_cross	n/a	n/a	n/a	cross.bmp
296.6343636364	n/a	74158.5909	show_face	unfamiliar_face	first_show	13	u123.bmp
297.1689090909	n/a	74292.2273	left_press	n/a	n/a	256	n/a
297.5080000000	n/a	74377	show_circle	n/a	n/a	0	circle.bmp
299.2080000000	n/a	74802	show_cross	n/a	n/a	n/a	cross.bmp
299.8416363636	n/a	74960.4091	show_face	famous_face	delayed_repeat	7	f069.bmp
300.4052727273	n/a	75101.3182	right_press	n/a	n/a	4096	n/a
300.7289090909	n/a	75182.2273	show_circle	n/a	n/a	0	circle.bmp
302.4289090909	n/a	75607.2273	show_cross	n/a	n/a	n/a	cross.bmp
