onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
45.9707272727	n/a	11492.6818	show_cross	n/a	n/a	n/a	cross.bmp
46.4689090909	n/a	11617.2273	show_face	famous_face	first_show	5	f033.bmp
47.2470909091	n/a	11811.7727	left_press	n/a	n/a	256	n/a
47.4616363636	n/a	11865.4091	show_circle	n/a	n/a	0	circle.bmp
49.1616363636	n/a	12290.4091	show_cross	n/a	n/a	n/a	cross.bmp
49.7598181818	n/a	12439.9545	show_face	famous_face	immediate_repeat	6	f033.bmp
50.2089090909	n/a	12552.2273	left_press	n/a	n/a	256	n/a
50.7361818182	n/a	12684.0455	show_circle	n/a	n/a	0	circle.bmp
52.4361818182	n/a	13109.0455	show_cross	n/a	n/a	n/a	cross.bmp
53.0670909091	n/a	13266.7727	show_face	scrambled_face	first_show	17	s028.bmp
53.8870909091	n/a	13471.7727	right_press	n/a	n/a	4096	n/a
53.8916363636	n/a	13472.9091	show_circle	n/a	n/a	0	circle.bmp
55.5916363636	n/a	13897.9091	show_cross	n/a	n/a	n/a	cross.bmp
56.2080000000	n/a	14052	show_face	scrambled_face	first_show	17	s135.bmp
56.8361818182	n/a	14209.0455	left_press	n/a	n/a	256	n/a
57.1770909091	n/a	14294.2727	show_circle	n/a	n/a	0	circle.bmp
58.8770909091	n/a	14719.2727	show_cross	n/a	n/a	n/a	cross.bmp
59.4152727273	n/a	14853.8182	show_face	scrambled_face	immediate_repeat	18	s135.bmp
59.8952727273	n/a	14973.8182	left_press	n/a	n/a	256	n/a
60.3707272727	n/a	15092.6818	show_circle	n/a	n/a	0	circle.bmp
62.0707272727	n/a	15517.6818	show_cross	n/a	n/a	n/a	cross.bmp
62.6725454545	n/a	15668.1364	show_face	unfamiliar_face	delayed_repeat	15	u055.bmp
63.5234545455	n/a	15880.8636	right_press	n/a	n/a	4096	n/a
63.5716363636	n/a	15892.9091	show_circle	n/a	n/a	0	circle.bmp
65.2716363636	n/a	16317.9091	show_cross	n/a	n/a	n/a	cross.bmp
65.7634545455	n/a	16440.8636	show_face	famous_face	first_show	5	f072.bmp
66.2652727273	n/a	16566.3182	left_press	n/a	n/a	256	n/a
66.7370909091	n/a	16684.2727	show_circle	n/a	n/a	0	circle.bmp
68.4370909091	n/a	17109.2727	show_cross	n/a	n/a	n/a	cross.bmp
68.9370909091	n/a	17234.2727	show_face	scrambled_face	first_show	17	s066.bmp
69.5961818182	n/a	17399.0455	left_press	n/a	n/a	256	n/a
69.9207272727	n/a	17480.1818	show_circle	n/a	n/a	0	circle.bmp
71.6207272727	n/a	17905.1818	show_cross	n/a	n/a	n/a	cross.bmp
72.1443636364	n/a	18036.0909	show_face	scrambled_face	immediate_repeat	18	s066.bmp
72.6952727273	n/a	18173.8182	left_press	n/a	n/a	256	n/a
73.1443636364	n/a	18286.0909	show_circle	n/a	n/a	0	circle.bmp
74.8443636364	n/a	18711.0909	show_cross	n/a	n/a	n/a	cross.bmp
75.3525454545	n/a	18838.1364	show_face	famous_face	delayed_repeat	7	f121.bmp
76.2289090909	n/a	19057.2273	show_circle	n/a	n/a	0	circle.bmp
76.2334545455	n/a	19058.3636	right_press	n/a	n/a	4096	n/a
77.9289090909	n/a	19482.2273	show_cross	n/a	n/a	n/a	cross.bmp
78.6098181818	n/a	19652.4545	show_face	famous_face	first_show	5	f063.bmp
79.2552727273	n/a	19813.8182	right_press	n/a	n/a	4096	n/a
79.5625454545	n/a	19890.6364	show_circle	n/a	n/a	0	circle.bmp
81.2625454545	n/a	20315.6364	show_cross	n/a	n/a	n/a	cross.bmp
81.7170909091	n/a	20429.2727	show_face	unfamiliar_face	first_show	13	u139.bmp
82.3361818182	n/a	20584.0455	right_press	n/a	n/a	4096	n/a
82.5570909091	n/a	20639.2727	show_circle	n/a	n/a	0	circle.bmp
84.2570909091	n/a	21064.2727	show_cross	n/a	n/a	n/a	cross.bmp
84.8570909091	n/a	21214.2727	show_face	scrambled_face	delayed_repeat	19	s028.bmp
85.5416363636	n/a	21385.4091	left_press	n/a	n/a	256	n/a
85.7370909091	n/a	21434.2727	show_circle	n/a	n/a	0	circle.bmp
87.4370909091	n/a	21859.2727	show_cross	n/a	n/a	n/a	cross.bmp
88.0480000000	n/a	22012	show_face	scrambled_face	first_show	17	s018.bmp
88.9025454545	n/a	22225.6364	left_press	n/a	n/a	256	n/a
89.0361818182	n/a	22259.0455	show_circle	n/a	n/a	0	circle.bmp
90.7361818182	n/a	22684.0455	show_cross	n/a	n/a	n/a	cross.bmp
91.3389090909	n/a	22834.7273	show_face	famous_face	first_show	5	f076.bmp
91.9316363636	n/a	22982.9091	right_press	n/a	n/a	4096	n/a
92.2161818182	n/a	23054.0455	show_circle	n/a	n/a	0	circle.bmp
93.9161818182	n/a	23479.0455	show_cross	n/a	n/a	n/a	cross.bmp
94.4798181818	n/a	23619.9545	show_face	famous_face	immediate_repeat	6	f076.bmp
94.9570909091	n/a	23739.2727	right_press	n/a	n/a	4096	n/a
95.3343636364	n/a	23833.5909	show_circle	n/a	n/a	0	circle.bmp
97.0343636364	n/a	24258.5909	show_cross	n/a	n/a	n/a	cross.bmp
97.5361818182	n/a	24384.0455	show_face	famous_face	delayed_repeat	7	f072.bmp
98.3889090909	n/a	24597.2273	show_circle	n/a	n/a	0	circle.bmp
98.3916363636	n/a	24597.9091	right_press	n/a	n/a	4096	n/a
100.0889090909	n/a	25022.2273	show_cross	n/a	n/a	n/a	cross.bmp
100.5770909091	n/a	25144.2727	show_face	scrambled_face	first_show	17	s121.bmp
101.4770909091	n/a	25369.2727	left_press	n/a	n/a	256	n/a
101.5325454545	n/a	25383.1364	show_circle	n/a	n/a	0	circle.bmp
103.2325454545	n/a	25808.1364	show_cross	n/a	n/a	n/a	cross.bmp
103.7843636364	n/a	25946.0909	show_face	scrambled_face	first_show	17	s051.bmp
104.2780000000	n/a	26069.5	left_press	n/a	n/a	256	n/a
104.7534545455	n/a	26188.3636	show_circle	n/a	n/a	0	circle.bmp
106.4534545455	n/a	26613.3636	show_cross	n/a	n/a	n/a	cross.bmp
106.9416363636	n/a	26735.4091	show_face	famous_face	delayed_repeat	7	f063.bmp
107.5680000000	n/a	26892	right_press	n/a	n/a	4096	n/a
107.8307272727	n/a	26957.6818	show_circle	n/a	n/a	0	circle.bmp
109.5307272727	n/a	27382.6818	show_cross	n/a	n/a	n/a	cross.bmp
110.0652727273	n/a	27516.3182	show_face	unfamiliar_face	first_show	13	u140.bmp
110.8180000000	n/a	27704.5	right_press	n/a	n/a	4096	n/a
110.8852727273	n/a	27721.3182	show_circle	n/a	n/a	0	circle.bmp
112.5852727273	n/a	28146.3182	show_cross	n/a	n/a	n/a	cross.bmp
113.1725454545	n/a	28293.1364	show_face	unfamiliar_face	delayed_repeat	15	u139.bmp
113.8161818182	n/a	28454.0455	right_press	n/a	n/a	4096	n/a
114.1098181818	n/a	28527.4545	show_circle	n/a	n/a	0	circle.bmp
115.8098181818	n/a	28952.4545	show_cross	n/a	n/a	n/a	cross.bmp
116.4634545455	n/a	29115.8636	show_face	unfamiliar_face	first_show	13	u124.bmp
117.3498181818	n/a	29337.4545	show_circle	n/a	n/a	0	circle.bmp
117.3570909091	n/a	29339.2727	right_press	n/a	n/a	4096	n/a
119.0498181818	n/a	29762.4545	show_cross	n/a	n/a	n/a	cross.bmp
119.5707272727	n/a	29892.6818	show_face	unfamiliar_face	immediate_repeat	14	u124.bmp
120.0643636364	n/a	30016.0909	right_press	n/a	n/a	4096	n/a
120.4670909091	n/a	30116.7727	show_circle	n/a	n/a	0	circle.bmp
122.1670909091	n/a	30541.7727	show_cross	n/a	n/a	n/a	cross.bmp
122.6780000000	n/a	30669.5	show_face	scrambled_face	delayed_repeat	19	s018.bmp
123.5234545455	n/a	30880.8636	right_press	n/a	n/a	4096	n/a
123.5352727273	n/a	30883.8182	show_circle	n/a	n/a	0	circle.bmp
125.2352727273	n/a	31308.8182	show_cross	n/a	n/a	n/a	cross.bmp
125.8180000000	n/a	31454.5	show_face	famous_face	first_show	5	f150.bmp
126.4752727273	n/a	31618.8182	right_press	n/a	n/a	4096	n/a
126.7643636364	n/a	31691.0909	show_circle	n/a	n/a	0	circle.bmp
128.4643636364	n/a	32116.0909	show_cross	n/a	n/a	n/a	cross.bmp
129.0598181818	n/a	32264.9545	show_face	famous_face	immediate_repeat	6	f150.bmp
129.6489090909	n/a	32412.2273	right_press	n/a	n/a	4096	n/a
129.9980000000	n/a	32499.5	show_circle	n/a	n/a	0	circle.bmp
131.6980000000	n/a	32924.5	show_cross	n/a	n/a	n/a	cross.bmp
132.2998181818	n/a	33074.9545	show_face	scrambled_face	first_show	17	s053.bmp
133.1852727273	n/a	33296.3182	show_circle	n/a	n/a	0	circle.bmp
133.2098181818	n/a	33302.4545	left_press	n/a	n/a	256	n/a
134.8852727273	n/a	33721.3182	show_cross	n/a	n/a	n/a	cross.bmp
135.4570909091	n/a	33864.2727	show_face	scrambled_face	immediate_repeat	18	s053.bmp
136.0698181818	n/a	34017.4545	left_press	n/a	n/a	256	n/a
136.4252727273	n/a	34106.3182	show_circle	n/a	n/a	0	circle.bmp
138.1252727273	n/a	34531.3182	show_cross	n/a	n/a	n/a	cross.bmp
138.6816363636	n/a	34670.4091	show_face	scrambled_face	delayed_repeat	19	s121.bmp
139.3943636364	n/a	34848.5909	right_press	n/a	n/a	4096	n/a
139.5307272727	n/a	34882.6818	show_circle	n/a	n/a	0	circle.bmp
141.2307272727	n/a	35307.6818	show_cross	n/a	n/a	n/a	cross.bmp
141.7716363636	n/a	35442.9091	show_face	unfamiliar_face	first_show	13	u089.bmp
142.4716363636	n/a	35617.9091	right_press	n/a	n/a	4096	n/a
142.6725454545	n/a	35668.1364	show_circle	n/a	n/a	0	circle.bmp
144.3725454545	n/a	36093.1364	show_cross	n/a	n/a	n/a	cross.bmp
144.9789090909	n/a	36244.7273	show_face	scrambled_face	delayed_repeat	19	s051.bmp
145.6980000000	n/a	36424.5	right_press	n/a	n/a	4096	n/a
145.9007272727	n/a	36475.1818	show_circle	n/a	n/a	0	circle.bmp
147.6007272727	n/a	36900.1818	show_cross	n/a	n/a	n/a	cross.bmp
148.1870909091	n/a	37046.7727	show_face	scrambled_face	first_show	17	s052.bmp
148.8143636364	n/a	37203.5909	left_press	n/a	n/a	256	n/a
149.1043636364	n/a	37276.0909	show_circle	n/a	n/a	0	circle.bmp
150.8043636364	n/a	37701.0909	show_cross	n/a	n/a	n/a	cross.bmp
151.3443636364	n/a	37836.0909	show_face	scrambled_face	immediate_repeat	18	s052.bmp
151.8952727273	n/a	37973.8182	left_press	n/a	n/a	256	n/a
152.2989090909	n/a	38074.7273	show_circle	n/a	n/a	0	circle.bmp
153.9989090909	n/a	38499.7273	show_cross	n/a	n/a	n/a	cross.bmp
154.6016363636	n/a	38650.4091	show_face	unfamiliar_face	delayed_repeat	15	u140.bmp
155.2343636364	n/a	38808.5909	right_press	n/a	n/a	4096	n/a
155.5961818182	n/a	38899.0455	show_circle	n/a	n/a	0	circle.bmp
157.2961818182	n/a	39324.0455	show_cross	n/a	n/a	n/a	cross.bmp
157.8925454545	n/a	39473.1364	show_face	famous_face	first_show	5	f139.bmp
158.9089090909	n/a	39727.2273	show_circle	n/a	n/a	0	circle.bmp
158.9498181818	n/a	39737.4545	left_press	n/a	n/a	256	n/a
160.6089090909	n/a	40152.2273	show_cross	n/a	n/a	n/a	cross.bmp
161.2334545455	n/a	40308.3636	show_face	scrambled_face	first_show	17	s138.bmp
162.0670909091	n/a	40516.7727	show_circle	n/a	n/a	0	circle.bmp
162.2807272727	n/a	40570.1818	right_press	n/a	n/a	4096	n/a
163.7670909091	n/a	40941.7727	show_cross	n/a	n/a	n/a	cross.bmp
164.2407272727	n/a	41060.1818	show_face	scrambled_face	immediate_repeat	18	s138.bmp
164.8425454545	n/a	41210.6364	right_press	n/a	n/a	4096	n/a
165.1225454545	n/a	41280.6364	show_circle	n/a	n/a	0	circle.bmp
166.8225454545	n/a	41705.6364	show_cross	n/a	n/a	n/a	cross.bmp
167.3470909091	n/a	41836.7727	show_face	unfamiliar_face	first_show	13	u128.bmp
168.0043636364	n/a	42001.0909	left_press	n/a	n/a	256	n/a
168.2189090909	n/a	42054.7273	show_circle	n/a	n/a	0	circle.bmp
169.9189090909	n/a	42479.7273	show_cross	n/a	n/a	n/a	cross.bmp
170.4716363636	n/a	42617.9091	show_face	unfamiliar_face	immediate_repeat	14	u128.bmp
170.8770909091	n/a	42719.2727	left_press	n/a	n/a	256	n/a
171.3543636364	n/a	42838.5909	show_circle	n/a	n/a	0	circle.bmp
173.0543636364	n/a	43263.5909	show_cross	n/a	n/a	n/a	cross.bmp
173.5280000000	n/a	43382	show_face	famous_face	first_show	5	f124.bmp
174.3698181818	n/a	43592.4545	show_circle	n/a	n/a	0	circle.bmp
174.3807272727	n/a	43595.1818	right_press	n/a	n/a	4096	n/a
176.0698181818	n/a	44017.4545	show_cross	n/a	n/a	n/a	cross.bmp
176.5689090909	n/a	44142.2273	show_face	unfamiliar_face	delayed_repeat	15	u089.bmp
177.3143636364	n/a	44328.5909	right_press	n/a	n/a	4096	n/a
177.5352727273	n/a	44383.8182	show_circle	n/a	n/a	0	circle.bmp
179.2352727273	n/a	44808.8182	show_cross	n/a	n/a	n/a	cross.bmp
179.7598181818	n/a	44939.9545	show_face	unfamiliar_face	first_show	13	u044.bmp
180.3743636364	n/a	45093.5909	left_press	n/a	n/a	256	n/a
180.7252727273	n/a	45181.3182	show_circle	n/a	n/a	0	circle.bmp
182.4252727273	n/a	45606.3182	show_cross	n/a	n/a	n/a	cross.bmp
183.0507272727	n/a	45762.6818	show_face	unfamiliar_face	first_show	13	u086.bmp
183.7498181818	n/a	45937.4545	left_press	n/a	n/a	256	n/a
183.8734545455	n/a	45968.3636	show_circle	n/a	n/a	0	circle.bmp
185.5734545455	n/a	46393.3636	show_cross	n/a	n/a	n/a	cross.bmp
186.0570909091	n/a	46514.2727	show_face	unfamiliar_face	immediate_repeat	14	u086.bmp
186.6661818182	n/a	46666.5455	left_press	n/a	n/a	256	n/a
186.9116363636	n/a	46727.9091	show_circle	n/a	n/a	0	circle.bmp
188.6116363636	n/a	47152.9091	show_cross	n/a	n/a	n/a	cross.bmp
189.2316363636	n/a	47307.9091	show_face	famous_face	delayed_repeat	7	f139.bmp
189.9398181818	n/a	47484.9545	left_press	n/a	n/a	256	n/a
190.0625454545	n/a	47515.6364	show_circle	n/a	n/a	0	circle.bmp
191.7625454545	n/a	47940.6364	show_cross	n/a	n/a	n/a	cross.bmp
192.3889090909	n/a	48097.2273	show_face	famous_face	first_show	5	f091.bmp
192.8789090909	n/a	48219.7273	right_press	n/a	n/a	4096	n/a
193.2107272727	n/a	48302.6818	show_circle	n/a	n/a	0	circle.bmp
194.9107272727	n/a	48727.6818	show_cross	n/a	n/a	n/a	cross.bmp
195.4452727273	n/a	48861.3182	show_face	famous_face	immediate_repeat	6	f091.bmp
195.9670909091	n/a	48991.7727	right_press	n/a	n/a	4096	n/a
196.4534545455	n/a	49113.3636	show_circle	n/a	n/a	0	circle.bmp
198.1534545455	n/a	49538.3636	show_cross	n/a	n/a	n/a	cross.bmp
198.6861818182	n/a	49671.5455	show_face	scrambled_face	first_show	17	s105.bmp
199.4925454545	n/a	49873.1364	right_press	n/a	n/a	4096	n/a
199.6716363636	n/a	49917.9091	show_circle	n/a	n/a	0	circle.bmp
201.3716363636	n/a	50342.9091	show_cross	n/a	n/a	n/a	cross.bmp
201.9607272727	n/a	50490.1818	show_face	scrambled_face	first_show	17	s022.bmp
202.5943636364	n/a	50648.5909	left_press	n/a	n/a	256	n/a
202.9725454545	n/a	50743.1364	show_circle	n/a	n/a	0	circle.bmp
204.6725454545	n/a	51168.1364	show_cross	n/a	n/a	n/a	cross.bmp
205.2516363636	n/a	51312.9091	show_face	scrambled_face	immediate_repeat	18	s022.bmp
205.7198181818	n/a	51429.9545	left_press	n/a	n/a	256	n/a
206.1361818182	n/a	51534.0455	show_circle	n/a	n/a	0	circle.bmp
207.8361818182	n/a	51959.0455	show_cross	n/a	n/a	n/a	cross.bmp
208.3752727273	n/a	52093.8182	show_face	famous_face	delayed_repeat	7	f124.bmp
209.1698181818	n/a	52292.4545	right_press	n/a	n/a	4096	n/a
209.3898181818	n/a	52347.4545	show_circle	n/a	n/a	0	circle.bmp
211.0898181818	n/a	52772.4545	show_cross	n/a	n/a	n/a	cross.bmp
211.6834545455	n/a	52920.8636	show_face	scrambled_face	first_show	17	s091.bmp
212.4670909091	n/a	53116.7727	left_press	n/a	n/a	256	n/a
212.5525454545	n/a	53138.1364	show_circle	n/a	n/a	0	circle.bmp
214.2525454545	n/a	53563.1364	show_cross	n/a	n/a	n/a	cross.bmp
214.7398181818	n/a	53684.9545	show_face	scrambled_face	immediate_repeat	18	s091.bmp
215.2789090909	n/a	53819.7273	left_press	n/a	n/a	256	n/a
215.6552727273	n/a	53913.8182	show_circle	n/a	n/a	0	circle.bmp
217.3552727273	n/a	54338.8182	show_cross	n/a	n/a	n/a	cross.bmp
217.9143636364	n/a	54478.5909	show_face	unfamiliar_face	delayed_repeat	15	u044.bmp
218.7198181818	n/a	54679.9545	right_press	n/a	n/a	4096	n/a
218.8134545455	n/a	54703.3636	show_circle	n/a	n/a	0	circle.bmp
220.5134545455	n/a	55128.3636	show_cross	n/a	n/a	n/a	cross.bmp
221.1552727273	n/a	55288.8182	show_face	famous_face	first_show	5	f082.bmp
221.7761818182	n/a	55444.0455	left_press	n/a	n/a	256	n/a
222.1416363636	n/a	55535.4091	show_circle	n/a	n/a	0	circle.bmp
223.8416363636	n/a	55960.4091	show_cross	n/a	n/a	n/a	cross.bmp
224.4289090909	n/a	56107.2273	show_face	famous_face	immediate_repeat	6	f082.bmp
224.8634545455	n/a	56215.8636	left_press	n/a	n/a	256	n/a
225.4025454545	n/a	56350.6364	show_circle	n/a	n/a	0	circle.bmp
227.1025454545	n/a	56775.6364	show_cross	n/a	n/a	n/a	cross.bmp
227.6861818182	n/a	56921.5455	show_face	unfamiliar_face	first_show	13	u147.bmp
228.5661818182	n/a	57141.5455	right_press	n/a	n/a	4096	n/a
228.5707272727	n/a	57142.6818	show_circle	n/a	n/a	0	circle.bmp
230.2707272727	n/a	57567.6818	show_cross	n/a	n/a	n/a	cross.bmp
230.8107272727	n/a	57702.6818	show_face	unfamiliar_face	immediate_repeat	14	u147.bmp
231.3189090909	n/a	57829.7273	right_press	n/a	n/a	4096	n/a
231.8280000000	n/a	57957	show_circle	n/a	n/a	0	circle.bmp
233.5280000000	n/a	58382	show_cross	n/a	n/a	n/a	cross.bmp
234.0016363636	n/a	58500.4091	show_face	famous_face	first_show	5	f010.bmp
234.7198181818	n/a	58679.9545	right_press	n/a	n/a	4096	n/a
234.8961818182	n/a	58724.0455	show_circle	n/a	n/a	0	circle.bmp
236.5961818182	n/a	59149.0455	show_cross	n/a	n/a	n/a	cross.bmp
237.0916363636	n/a	59272.9091	show_face	scrambled_face	delayed_repeat	19	s105.bmp
237.8325454545	n/a	59458.1364	left_press	n/a	n/a	256	n/a
237.9752727273	n/a	59493.8182	show_circle	n/a	n/a	0	circle.bmp
239.6752727273	n/a	59918.8182	show_cross	n/a	n/a	n/a	cross.bmp
240.1489090909	n/a	60037.2273	show_face	unfamiliar_face	first_show	13	u144.bmp
240.9225454545	n/a	60230.6364	right_press	n/a	n/a	4096	n/a
241.0425454545	n/a	60260.6364	show_circle	n/a	n/a	0	circle.bmp
242.7425454545	n/a	60685.6364	show_cross	n/a	n/a	n/a	cross.bmp
243.3898181818	n/a	60847.4545	show_face	unfamiliar_face	immediate_repeat	14	u144.bmp
243.8980000000	n/a	60974.5	right_press	n/a	n/a	4096	n/a
244.2589090909	n/a	61064.7273	show_circle	n/a	n/a	0	circle.bmp
245.9589090909	n/a	61489.7273	show_cross	n/a	n/a	n/a	cross.bmp
246.5134545455	n/a	61628.3636	show_face	famous_face	first_show	5	f052.bmp
247.2952727273	n/a	61823.8182	right_press	n/a	n/a	4096	n/a
247.4543636364	n/a	61863.5909	show_circle	n/a	n/a	0	circle.bmp
249.1543636364	n/a	62288.5909	show_cross	n/a	n/a	n/a	cross.bmp
249.8043636364	n/a	62451.0909	show_face	scrambled_face	first_show	17	s035.bmp
250.4070909091	n/a	62601.7727	left_press	n/a	n/a	256	n/a
250.7807272727	n/a	62695.1818	show_circle	n/a	n/a	0	circle.bmp
252.4807272727	n/a	63120.1818	show_cross	n/a	n/a	n/a	cross.bmp
252.9780000000	n/a	63244.5	show_face	scrambled_face	immediate_repeat	18	s035.bmp
253.6516363636	n/a	63412.9091	left_press	n/a	n/a	256	n/a
253.9098181818	n/a	63477.4545	show_circle	n/a	n/a	0	circle.bmp
255.6098181818	n/a	63902.4545	show_cross	n/a	n/a	n/a	cross.bmp
256.2189090909	n/a	64054.7273	show_face	famous_face	first_show	5	f090.bmp
257.0443636364	n/a	64261.0909	right_press	n/a	n/a	4096	n/a
257.1598181818	n/a	64289.9545	show_circle	n/a	n/a	0	circle.bmp
258.8598181818	n/a	64714.9545	show_cross	n/a	n/a	n/a	cross.bmp
259.3761818182	n/a	64844.0455	show_face	famous_face	first_show	5	f037.bmp
260.0734545455	n/a	65018.3636	right_press	n/a	n/a	4096	n/a
260.3443636364	n/a	65086.0909	show_circle	n/a	n/a	0	circle.bmp
262.0443636364	n/a	65511.0909	show_cross	n/a	n/a	n/a	cross.bmp
262.5670909091	n/a	65641.7727	show_face	famous_face	immediate_repeat	6	f037.bmp
263.1780000000	n/a	65794.5	left_press	n/a	n/a	256	n/a
263.5107272727	n/a	65877.6818	show_circle	n/a	n/a	0	circle.bmp
265.2107272727	n/a	66302.6818	show_cross	n/a	n/a	n/a	cross.bmp
265.8080000000	n/a	66452	show_face	famous_face	delayed_repeat	7	f010.bmp
266.3643636364	n/a	66591.0909	right_press	n/a	n/a	4096	n/a
266.6789090909	n/a	66669.7273	show_circle	n/a	n/a	0	circle.bmp
268.3789090909	n/a	67094.7273	show_cross	n/a	n/a	n/a	cross.bmp
268.9316363636	n/a	67232.9091	show_face	scrambled_face	first_show	17	s127.bmp
269.8016363636	n/a	67450.4091	right_press	n/a	n/a	4096	n/a
269.8670909091	n/a	67466.7727	show_circle	n/a	n/a	0	circle.bmp
271.5670909091	n/a	67891.7727	show_cross	n/a	n/a	n/a	cross.bmp
272.1052727273	n/a	68026.3182	show_face	scrambled_face	immediate_repeat	18	s127.bmp
273.0643636364	n/a	68266.0909	right_press	n/a	n/a	4096	n/a
273.0834545455	n/a	68270.8636	show_circle	n/a	n/a	0	circle.bmp
274.7834545455	n/a	68695.8636	show_cross	n/a	n/a	n/a	cross.bmp
275.3961818182	n/a	68849.0455	show_face	scrambled_face	first_show	17	s128.bmp
276.0461818182	n/a	69011.5455	left_press	n/a	n/a	256	n/a
276.3198181818	n/a	69079.9545	show_circle	n/a	n/a	0	circle.bmp
278.0198181818	n/a	69504.9545	show_cross	n/a	n/a	n/a	cross.bmp
278.5034545455	n/a	69625.8636	show_face	famous_face	delayed_repeat	7	f052.bmp
279.0861818182	n/a	69771.5455	right_press	n/a	n/a	4096	n/a
279.3870909091	n/a	69846.7727	show_circle	n/a	n/a	0	circle.bmp
281.0870909091	n/a	70271.7727	show_cross	n/a	n/a	n/a	cross.bmp
281.5770909091	n/a	70394.2727	show_face	unfamiliar_face	first_show	13	u120.bmp
282.5234545455	n/a	70630.8636	left_press	n/a	n/a	256	n/a
282.5516363636	n/a	70637.9091	show_circle	n/a	n/a	0	circle.bmp
284.2516363636	n/a	71062.9091	show_cross	n/a	n/a	n/a	cross.bmp
284.8180000000	n/a	71204.5	show_face	unfamiliar_face	first_show	13	u040.bmp
285.8325454545	n/a	71458.1364	show_circle	n/a	n/a	0	circle.bmp
285.9143636364	n/a	71478.5909	right_press	n/a	n/a	4096	n/a
287.5325454545	n/a	71883.1364	show_cross	n/a	n/a	n/a	cross.bmp
287.9752727273	n/a	71993.8182	show_face	unfamiliar_face	immediate_repeat	14	u040.bmp
288.5180000000	n/a	72129.5	right_press	n/a	n/a	4096	n/a
288.9016363636	n/a	72225.4091	show_circle	n/a	n/a	0	circle.bmp
290.6016363636	n/a	72650.4091	show_cross	n/a	n/a	n/a	cross.bmp
291.2161818182	n/a	72804.0455	show_face	famous_face	delayed_repeat	7	f090.bmp
291.8561818182	n/a	72964.0455	left_press	n/a	n/a	256	n/a
292.2152727273	n/a	73053.8182	show_circle	n/a	n/a	0	circle.bmp
293.9152727273	n/a	73478.8182	show_cross	n/a	n/a	n/a	cross.bmp
294.4743636364	n/a	73618.5909	show_face	unfamiliar_face	first_show	13	u146.bmp
295.3343636364	n/a	73833.5909	right_press	n/a	n/a	4096	n/a
295.4634545455	n/a	73865.8636	show_circle	n/a	n/a	0	circle.bmp
297.1634545455	n/a	74290.8636	show_cross	n/a	n/a	n/a	cross.bmp
297.6980000000	n/a	74424.5	show_face	famous_face	first_show	5	f017.bmp
298.4834545455	n/a	74620.8636	left_press	n/a	n/a	256	n/a
298.6670909091	n/a	74666.7727	show_circle	n/a	n/a	0	circle.bmp
300.3670909091	n/a	75091.7727	show_cross	n/a	n/a	n/a	cross.bmp
300.8552727273	n/a	75213.8182	show_face	famous_face	immediate_repeat	6	f017.bmp
301.3780000000	n/a	75344.5	left_press	n/a	n/a	256	n/a
301.8270909091	n/a	75456.7727	show_circle	n/a	n/a	0	circle.bmp
303.5270909091	n/a	75881.7727	show_cross	n/a	n/a	n/a	cross.bmp
304.0461818182	n/a	76011.5455	show_face	unfamiliar_face	first_show	13	u048.bmp
304.7161818182	n/a	76179.0455	right_press	n/a	n/a	4096	n/a
305.0107272727	n/a	76252.6818	show_circle	n/a	n/a	0	circle.bmp
