filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"98.6086	104.6086	OBJ	V	1	0.52396	LC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"106.6506	110.6506	OBJ	V	NR	NR	HC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"112.69	114.69	OBJ	V	1	0.56715	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"116.7274	122.7274	GRE	V	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"126.7699	132.7699	OBJ	V	1	0.56096	HC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"134.8128	140.8128	GRE	V	1	0.57588	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"142.8557	144.8557	OBJ	V	1	0.67363	LC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"146.8931	148.8931	GRE	NV	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"150.9296	156.9296	OBJ	V	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"160.9726	166.9726	OBJ	V	1	0.63108	LC-MISS	0.45369	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"169.016	171.016	OBJ	NV	1	0.83381	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"175.0533	181.0533	GRE	V	1	0.51712	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"183.0967	189.0967	OBJ	V	NR	NR	LC-MISS	0.76215	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"191.1392	197.1392	OBJ	V	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"199.1806	201.1806	OBJ	V	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"203.2178	207.2178	OBJ	V	NR	NR	LC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"209.258	213.258	OBJ	V	1	0.43462	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"219.2976	225.2976	OBJ	NV	1	0.45174	LC-MISS	0.88507	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"227.3437	233.3437	GRE	V	1	0.58948	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"235.3852	237.3852	OBJ	V	1	0.96807	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"239.4224	243.4224	OBJ	V	NR	NR	LC-MISS	0.64816	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"247.4623	249.4623	OBJ	V	1	0.59258	HC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"253.5022	255.5022	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"257.5418	261.5418	OBJ	V	1	0.40607	HC-HIT	0.93457	0	0.53171"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"263.5819	267.5819	OBJ	V	1	0.61103	LC-MISS	0.99367	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"269.6214	273.6214	GRE	V	1	0.57774	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"275.6602	281.6602	OBJ	NV	NR	NR	LC-MISS	0.76907	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"285.7027	287.7027	GRE	NV	1	0.51308	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"289.7418	291.7418	GRE	V	0	0.48128	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"293.7799	295.7799	OBJ	V	1	0.40351	LC-MISS	0.47164	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"297.8168	299.8168	OBJ	V	NR	NR	LC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"303.8544	307.8544	OBJ	V	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"309.8963	315.8963	OBJ	V	1	0.49798	LC-MISS	0.41578	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"317.9384	319.9384	OBJ	NV	1	0.50114	HC-HIT	0.88621	0	0.31214"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"325.9757	329.9757	OBJ	V	NR	NR	LC-MISS	0.67021	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"332.0187	336.0187	OBJ	V	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"338.0583	342.0583	GRE	V	1	0.63655	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"344.0982	348.0982	OBJ	NV	1	0.92484	LC-MISS	0.94466	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"350.1383	352.1383	OBJ	V	1	0.62368	HC-HIT	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"354.1756	358.1756	OBJ	V	NR	NR	LC-MISS	0.82167	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"362.2154	366.2154	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"4.001	10.001	GRE	V	1	0.57326	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"12.0505	14.0505	OBJ	V	1	0.61626	LC-HIT	 1.3588	0	0.20384"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"16.0884	20.0884	OBJ	V	1	0.45239	LC-MISS	0.99366	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"22.1285	28.1285	GRE	V	1	0.46684	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"30.1701	34.1701	OBJ	NV	1	0.63013	LC-HIT	 1.1998	1	0.10142"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"36.2092	42.2092	OBJ	V	1	 0.4662	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"46.2511	48.2511	OBJ	V	1	0.59719	LC-MISS	 1.1074	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"50.2911	54.2911	OBJ	V	1	 0.4353	LC-MISS	 1.0393	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"56.3306	58.3306	OBJ	NV	1	 0.6873	HC-HIT	 1.4322	0	0.28113"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"60.3681	66.3681	OBJ	V	1	0.41117	LC-MISS	 1.1938	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"68.4098	70.4098	GRE	V	1	0.54453	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"72.4478	76.4478	OBJ	V	1	0.63264	HC-HIT	 1.5463	1	0.22111"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"78.4866	84.4866	OBJ	V	1	0.60736	LC-MISS	0.78021	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"86.5286	90.5286	OBJ	V	1	0.65536	HC-HIT	 1.4274	1	0.31459"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"94.5675	98.5675	GRE	V	1	0.62975	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"100.6099	102.6099	OBJ	NV	1	 0.7218	LC-MISS	 1.1953	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"106.6467	110.6467	OBJ	V	NR	NR	LC-MISS	0.85636	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"114.6894	118.6894	OBJ	V	1	0.58061	LC-MISS	0.98462	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"120.7304	122.7304	OBJ	V	1	0.62302	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"124.7681	126.7681	OBJ	V	1	0.46285	LC-MISS	0.77128	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"128.8054	134.8054	OBJ	V	1	0.65578	HC-HIT	0.99386	0	0.97281"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"136.8473	140.8473	GRE	V	1	0.56284	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"142.8875	144.8875	OBJ	V	1	0.64417	LC-HIT	 1.0638	0	0.27287"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"146.9244	148.9244	OBJ	V	NR	NR	LC-MISS	0.75581	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"152.9623	154.9623	OBJ	V	1	 0.6792	LC-MISS	0.78816	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"157.0017	161.0017	OBJ	NV	1	0.93457	LC-HIT	 1.1465	0	1.2332"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"165.0413	169.0413	OBJ	V	1	 0.5094	LC-MISS	 0.8908	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"171.0834	177.0834	OBJ	V	1	0.48761	LC-MISS	 1.1174	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"179.1245	185.1245	GRE	V	1	0.79373	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"187.1661	189.1661	GRE	V	1	0.66822	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"191.2046	197.2046	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"201.2459	203.2459	OBJ	NV	1	0.85034	LC-MISS	 0.6056	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"209.2854	213.2854	OBJ	V	1	0.54212	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"215.3299	221.3299	OBJ	V	1	0.70803	LC-MISS	  1.585	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"223.3718	229.3718	OBJ	V	1	0.56256	LC-MISS	  1.309	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"233.4131	235.4131	OBJ	V	1	0.80303	LC-HIT	 1.8665	0	0.81708"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"237.4525	241.4525	GRE	V	1	0.60328	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"243.4921	249.4921	GRE	V	1	0.45575	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"251.534	257.534	OBJ	NV	1	0.83982	HC-HIT	0.98374	1	0.45667"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"261.5775	267.5775	OBJ	V	1	0.48856	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"269.6195	273.6195	OBJ	V	1	0.48217	LC-MISS	0.61253	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"279.6593	281.6593	GRE	V	1	0.56215	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"283.7008	287.7008	OBJ	NV	0	0.57069	LC-MISS	0.84972	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"289.7408	295.7408	OBJ	V	1	0.52997	LC-MISS	0.74563	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"297.7823	303.7823	GRE	V	1	0.83167	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"305.824	307.824	OBJ	V	1	0.61784	LC-HIT	0.69224	0	0.87674"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"311.8621	315.8621	GRE	V	0	0.64197	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"317.9032	323.9032	OBJ	NV	NR	NR	LC-HIT	 1.5289	1	0.24755"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"325.9455	329.9455	OBJ	V	1	0.43562	LC-HIT	 1.1672	0	0.10069"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"331.9853	333.9853	OBJ	V	1	 0.6658	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"336.0221	338.0221	GRE	V	0	0.45755	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"340.0605	344.0605	OBJ	V	1	0.52456	HC-HIT	 1.7486	1	0.15831"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"346.0996	348.0996	GRE	NV	NR	NR	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"350.1367	354.1367	OBJ	V	1	0.60726	LC-MISS	0.82092	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"356.1769	358.1769	OBJ	V	1	0.67416	LC-MISS	 0.7982	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"360.2143	366.2143	GRE	NV	1	 0.6407	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"4.001	6.001	OBJ	V	1	0.48347	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"8.0417	10.0417	OBJ	V	1	0.48577	LC-MISS	0.31211	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"12.0782	14.0782	GRE	V	0	0.70748	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"16.1162	20.1162	OBJ	NV	1	0.56392	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"22.1556	24.1556	OBJ	V	1	0.49202	LC-MISS	0.82871	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"26.1925	30.1925	OBJ	V	1	0.68002	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"32.2326	36.2326	GRE	V	1	0.55142	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"38.2723	42.2723	OBJ	V	1	0.54429	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"44.3118	46.3118	OBJ	V	1	0.55535	LC-MISS	0.70702	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"50.349	56.349	OBJ	V	1	0.54302	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"58.3936	62.3936	GRE	V	1	0.58305	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"64.4332	68.4332	OBJ	NV	NR	NR	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"70.472	74.472	OBJ	V	NR	NR	LC-MISS	0.58361	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"76.5113	82.5113	GRE	V	1	0.55756	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"84.554	88.554	OBJ	V	0	0.51127	LC-MISS	0.94278	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"90.5926	96.5926	OBJ	V	1	0.52589	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"100.635	106.635	GRE	V	1	0.55267	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"108.6793	110.6793	OBJ	V	1	0.57102	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"112.7165	118.7165	OBJ	V	0	0.80156	LC-MISS	0.94004	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"120.7578	124.7578	OBJ	V	1	0.48016	LC-MISS	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"126.7981	132.7981	OBJ	NV	NR	NR	LC-HIT	0.94656	0	0.24185"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"136.8396	142.8396	OBJ	V	1	0.82042	LC-MISS	0.81041	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"144.884	150.884	OBJ	NV	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"152.9255	156.9255	OBJ	V	1	"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"160.9654	166.9654	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"169.0087	175.0087	GRE	NV	NR	NR	UT	UT	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"177.0502	179.0502	OBJ	V	1	0.53574	LC-MISS	0.55824	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"181.0877	185.0877	OBJ	V	NR	NR	LC-MISS	0.59608	UT	UT"
func/sub-01task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"187.1279	189.1279	OBJ	NV	1	0.61129	LC-MISS	"
