onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
140.0	1.0	congruent_correct	n/a	1	1	congruent	630	n/a
142.5	1.0	incongruent_correct	n/a	1	2	incongruent	620	n/a
145.0	1.0	congruent_correct	n/a	1	1	congruent	761	n/a
147.5	1.0	incongruent_correct	n/a	1	2	incongruent	581	n/a
150.0	1.0	congruent_correct	n/a	1	1	congruent	570	n/a
152.5	1.0	congruent_correct	n/a	1	1	congruent	564	n/a
155.0	1.0	congruent_correct	n/a	1	1	congruent	562	n/a
157.5	1.0	incongruent_correct	n/a	1	2	incongruent	752	n/a
160.0	1.0	incongruent_correct	n/a	1	2	incongruent	596	n/a
162.5	1.0	congruent_correct	n/a	1	1	congruent	847	n/a
170.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	0	n/a
172.5	1.0	congruent_correct	n/a	1	1	congruent	770	n/a
175.0	1.0	congruent_correct	n/a	1	1	congruent	576	n/a
177.5	1.0	incongruent_correct	n/a	1	2	incongruent	557	n/a
185.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	546	n/a
187.5	1.0	incongruent_correct	n/a	1	2	incongruent	616	n/a
190.0	1.0	incongruent_correct	n/a	1	2	incongruent	675	n/a
192.5	1.0	incongruent_correct	n/a	1	2	incongruent	695	n/a
195.0	1.0	congruent_correct	n/a	1	1	congruent	749	n/a
197.5	1.0	congruent_correct	n/a	1	1	congruent	634	n/a
200.0	1.0	congruent_correct	n/a	1	1	congruent	814	n/a
202.5	1.0	incongruent_correct	n/a	1	2	incongruent	816	n/a
205.0	1.0	incongruent_correct	n/a	1	2	incongruent	687	n/a
207.5	1.0	incongruent_correct	n/a	1	2	incongruent	653	n/a
215.0	1.0	incongruent_correct	n/a	1	2	incongruent	914	n/a
217.5	1.0	incongruent_correct	n/a	1	2	incongruent	654	n/a
220.0	1.0	congruent_correct	n/a	1	1	congruent	700	n/a
222.5	1.0	incongruent_correct	n/a	1	2	incongruent	744	n/a
225.0	1.0	incongruent_correct	n/a	1	2	incongruent	852	n/a
227.5	1.0	congruent_correct	n/a	1	1	congruent	778	n/a
230.0	1.0	congruent_correct	n/a	1	1	congruent	630	n/a
232.5	1.0	congruent_correct	n/a	1	1	congruent	738	n/a
235.0	1.0	incongruent_correct	n/a	1	2	incongruent	702	n/a
237.5	1.0	congruent_correct	n/a	1	1	congruent	709	n/a
240.0	1.0	incongruent_correct	n/a	1	2	incongruent	625	n/a
242.5	1.0	congruent_correct	n/a	1	1	congruent	764	n/a
245.0	1.0	congruent_correct	n/a	1	1	congruent	461	n/a
247.5	1.0	incongruent_correct	n/a	1	2	incongruent	1015	n/a
250.0	1.0	congruent_correct	n/a	1	1	congruent	827	n/a
252.5	1.0	congruent_correct	n/a	1	1	congruent	720	n/a
255.0	1.0	incongruent_correct	n/a	1	2	incongruent	837	n/a
257.5	1.0	congruent_correct	n/a	1	1	congruent	616	n/a
270.0	1.0	incongruent_correct	n/a	1	2	incongruent	920	n/a
272.5	1.0	congruent_correct	n/a	1	1	congruent	637	n/a
275.0	1.0	congruent_correct	n/a	1	1	congruent	1233	n/a
277.5	1.0	incongruent_correct	n/a	1	2	incongruent	1143	n/a
280.0	1.0	incongruent_correct	n/a	1	2	incongruent	668	n/a
282.5	1.0	congruent_correct	n/a	1	1	congruent	1184	n/a
290.0	1.0	congruent_correct	n/a	1	1	congruent	814	n/a
292.5	1.0	incongruent_correct	n/a	1	2	incongruent	802	n/a
295.0	1.0	incongruent_correct	n/a	1	2	incongruent	719	n/a
297.5	1.0	congruent_correct	n/a	1	1	congruent	627	n/a
