onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
97.5	1.0	incongruent_correct	n/a	1	2	incongruent	447	n/a
100.0	1.0	incongruent_correct	n/a	1	2	incongruent	494	n/a
102.5	1.0	incongruent_correct	n/a	1	2	incongruent	493	n/a
105.0	1.0	congruent_correct	n/a	1	1	congruent	404	n/a
107.5	1.0	congruent_correct	n/a	1	1	congruent	450	n/a
110.0	1.0	incongruent_correct	n/a	1	2	incongruent	537	n/a
112.5	1.0	incongruent_correct	n/a	1	2	incongruent	584	n/a
120.0	1.0	incongruent_correct	n/a	1	2	incongruent	629	n/a
122.5	1.0	congruent_correct	n/a	1	1	congruent	500	n/a
125.0	1.0	congruent_correct	n/a	1	1	congruent	355	n/a
127.5	1.0	congruent_correct	n/a	1	1	congruent	666	n/a
135.0	1.0	incongruent_correct	n/a	1	2	incongruent	502	n/a
137.5	1.0	congruent_correct	n/a	1	1	congruent	326	n/a
140.0	1.0	congruent_correct	n/a	1	1	congruent	405	n/a
142.5	1.0	incongruent_correct	n/a	1	2	incongruent	459	n/a
145.0	1.0	congruent_correct	n/a	1	1	congruent	354	n/a
147.5	1.0	incongruent_correct	n/a	1	2	incongruent	465	n/a
150.0	1.0	congruent_correct	n/a	1	1	congruent	480	n/a
152.5	1.0	congruent_correct	n/a	1	1	congruent	446	n/a
155.0	1.0	congruent_correct	n/a	1	1	congruent	429	n/a
157.5	1.0	incongruent_correct	n/a	1	2	incongruent	516	n/a
160.0	1.0	incongruent_correct	n/a	1	2	incongruent	443	n/a
162.5	1.0	congruent_correct	n/a	1	1	congruent	401	n/a
170.0	1.0	incongruent_correct	n/a	1	2	incongruent	598	n/a
172.5	1.0	congruent_correct	n/a	1	1	congruent	454	n/a
175.0	1.0	congruent_correct	n/a	1	1	congruent	548	n/a
177.5	1.0	incongruent_correct	n/a	1	2	incongruent	443	n/a
185.0	1.0	incongruent_correct	n/a	1	2	incongruent	639	n/a
187.5	1.0	incongruent_correct	n/a	1	2	incongruent	383	n/a
190.0	1.0	incongruent_correct	n/a	1	2	incongruent	422	n/a
192.5	1.0	incongruent_correct	n/a	1	2	incongruent	404	n/a
195.0	1.0	congruent_correct	n/a	1	1	congruent	436	n/a
197.5	1.0	congruent_correct	n/a	1	1	congruent	370	n/a
200.0	1.0	congruent_correct	n/a	1	1	congruent	345	n/a
202.5	1.0	incongruent_correct	n/a	1	2	incongruent	447	n/a
205.0	1.0	incongruent_correct	n/a	1	2	incongruent	463	n/a
207.5	1.0	incongruent_correct	n/a	1	2	incongruent	581	n/a
215.0	1.0	incongruent_correct	n/a	1	2	incongruent	530	n/a
217.5	1.0	incongruent_correct	n/a	1	2	incongruent	410	n/a
220.0	1.0	congruent_correct	n/a	1	1	congruent	384	n/a
222.5	1.0	incongruent_correct	n/a	1	2	incongruent	487	n/a
225.0	1.0	incongruent_correct	n/a	1	2	incongruent	349	n/a
227.5	1.0	congruent_correct	n/a	1	1	congruent	709	n/a
230.0	1.0	congruent_correct	n/a	1	1	congruent	579	n/a
232.5	1.0	congruent_correct	n/a	1	1	congruent	434	n/a
235.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	433	n/a
237.5	1.0	congruent_correct	n/a	1	1	congruent	536	n/a
240.0	1.0	incongruent_correct	n/a	1	2	incongruent	519	n/a
242.5	1.0	congruent_correct	n/a	1	1	congruent	333	n/a
245.0	1.0	congruent_correct	n/a	1	1	congruent	412	n/a
247.5	1.0	incongruent_incorrect	n/a	0	2	incongruent	331	n/a
250.0	1.0	congruent_correct	n/a	1	1	congruent	618	n/a
252.5	1.0	congruent_correct	n/a	1	1	congruent	416	n/a
255.0	1.0	incongruent_correct	n/a	1	2	incongruent	567	n/a
257.5	1.0	congruent_correct	n/a	1	1	congruent	695	n/a
270.0	1.0	incongruent_correct	n/a	1	2	incongruent	592	n/a
272.5	1.0	congruent_correct	n/a	1	1	congruent	368	n/a
275.0	1.0	congruent_correct	n/a	1	1	congruent	470	n/a
277.5	1.0	incongruent_correct	n/a	1	2	incongruent	477	n/a
280.0	1.0	incongruent_correct	n/a	1	2	incongruent	525	n/a
282.5	1.0	congruent_correct	n/a	1	1	congruent	411	n/a
290.0	1.0	congruent_correct	n/a	1	1	congruent	584	n/a
292.5	1.0	incongruent_correct	n/a	1	2	incongruent	567	n/a
295.0	1.0	incongruent_correct	n/a	1	2	incongruent	454	n/a
297.5	1.0	congruent_correct	n/a	1	1	congruent	572	n/a
