onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
167.5	1.0	incongruent_correct	n/a	1	2	incongruent	545	n/a
170.0	1.0	incongruent_correct	n/a	1	2	incongruent	526	n/a
172.5	1.0	incongruent_correct	n/a	1	2	incongruent	450	n/a
175.0	1.0	congruent_correct	n/a	1	1	congruent	543	n/a
177.5	1.0	congruent_correct	n/a	1	1	congruent	491	n/a
185.0	1.0	incongruent_correct	n/a	1	2	incongruent	488	n/a
187.5	1.0	congruent_correct	n/a	1	1	congruent	502	n/a
190.0	1.0	congruent_correct	n/a	1	1	congruent	546	n/a
192.5	1.0	incongruent_correct	n/a	1	2	incongruent	455	n/a
195.0	1.0	incongruent_correct	n/a	1	2	incongruent	355	n/a
197.5	1.0	incongruent_correct	n/a	1	2	incongruent	529	n/a
200.0	1.0	incongruent_correct	n/a	1	2	incongruent	485	n/a
202.5	1.0	congruent_correct	n/a	1	1	congruent	554	n/a
210.0	1.0	incongruent_correct	n/a	1	2	incongruent	553	n/a
212.5	1.0	incongruent_correct	n/a	1	2	incongruent	444	n/a
215.0	1.0	congruent_correct	n/a	1	1	congruent	528	n/a
217.5	1.0	incongruent_correct	n/a	1	2	incongruent	445	n/a
225.0	1.0	congruent_correct	n/a	1	1	congruent	388	n/a
227.5	1.0	congruent_correct	n/a	1	1	congruent	514	n/a
230.0	1.0	congruent_correct	n/a	1	1	congruent	366	n/a
232.5	1.0	congruent_correct	n/a	1	1	congruent	522	n/a
235.0	1.0	incongruent_correct	n/a	1	2	incongruent	598	n/a
237.5	1.0	congruent_correct	n/a	1	1	congruent	395	n/a
240.0	1.0	congruent_correct	n/a	1	1	congruent	400	n/a
242.5	1.0	incongruent_correct	n/a	1	2	incongruent	613	n/a
245.0	1.0	incongruent_correct	n/a	1	2	incongruent	418	n/a
247.5	1.0	congruent_correct	n/a	1	1	congruent	406	n/a
250.0	1.0	incongruent_correct	n/a	1	2	incongruent	513	n/a
252.5	1.0	congruent_correct	n/a	1	1	congruent	605	n/a
260.0	1.0	incongruent_correct	n/a	1	2	incongruent	669	n/a
262.5	1.0	congruent_correct	n/a	1	1	congruent	449	n/a
270.0	1.0	congruent_correct	n/a	1	1	congruent	344	n/a
272.5	1.0	congruent_correct	n/a	1	1	congruent	397	n/a
275.0	1.0	incongruent_correct	n/a	1	2	incongruent	546	n/a
277.5	1.0	congruent_correct	n/a	1	1	congruent	461	n/a
285.0	1.0	congruent_correct	n/a	1	1	congruent	363	n/a
287.5	1.0	incongruent_incorrect	n/a	0	2	incongruent	402	n/a
290.0	1.0	congruent_correct	n/a	1	1	congruent	388	n/a
292.5	1.0	incongruent_correct	n/a	1	2	incongruent	561	n/a
295.0	1.0	incongruent_correct	n/a	1	2	incongruent	398	n/a
297.5	1.0	incongruent_correct	n/a	1	2	incongruent	444	n/a
