onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
113.25	1.5	successful stop-critical	1	0	0.15	0	0.0	0	1
116.25	1.5	go-critical	0	0	0.0	49	0.355	1	0
120.0	1.5	failed stop-noncritical	1	1	0.2	50	0.349	1	0
122.0	1.5	go-critical	0	0	0.0	49	0.509	1	0
124.125	1.5	go-noncritical	0	1	0.0	50	0.344	1	0
127.0	1.5	go-noncritical	0	1	0.0	50	0.309	1	0
129.75	1.5	go-noncritical	0	1	0.0	50	0.303	1	0
132.125	1.5	go-critical	0	0	0.0	49	0.35200000000000004	1	0
134.625	1.5	failed stop-noncritical	1	1	0.15	50	0.348	1	0
138.375	1.5	go-critical	0	0	0.0	49	0.51	1	0
141.0	1.5	successful stop-critical	1	0	0.15	0	0.0	0	1
143.375	1.5	go-critical	0	0	0.0	49	0.518	1	0
146.125	1.5	successful stop-critical	1	0	0.2	0	0.0	0	1
148.25	1.5	go-noncritical	0	1	0.0	50	0.41100000000000003	1	0
152.25	1.5	go-noncritical	0	1	0.0	50	0.32299999999999995	1	0
155.5	1.5	go-noncritical	0	1	0.0	50	0.337	1	0
157.625	1.5	go-noncritical	0	1	0.0	50	0.34	1	0
160.0	1.5	go-critical	0	0	0.0	49	0.445	1	0
162.0	1.5	failed stop-noncritical	1	1	0.15	50	0.43700000000000006	1	0
164.0	1.5	failed stop-noncritical	1	1	0.2	50	0.35700000000000004	1	0
167.75	1.5	go-critical	0	0	0.0	49	0.38299999999999995	1	0
171.125	1.5	successful stop-critical	1	0	0.2	0	0.0	0	1
173.5	1.5	successful stop-critical	1	0	0.25	0	0.0	0	1
176.625	1.5	go-noncritical	0	1	0.0	50	0.332	1	0
178.625	1.5	successful stop-critical	1	0	0.2	0	0.0	0	1
181.0	1.5	go-noncritical	0	1	0.0	50	0.42100000000000004	1	0
183.0	1.5	go-critical	0	0	0.0	49	0.517	1	0
185.125	1.5	go-critical	0	0	0.0	49	0.488	1	0
187.5	1.5	failed stop-noncritical	1	1	0.25	50	0.361	1	0
189.75	1.5	go-critical	0	0	0.0	49	0.415	1	0
193.0	1.5	go-noncritical	0	1	0.0	50	0.341	1	0
197.125	1.5	go-critical	0	0	0.0	49	0.52	1	0
200.0	1.5	go-critical	0	0	0.0	49	0.501	1	0
202.625	1.5	go-critical	0	0	0.0	49	0.349	1	0
205.5	1.5	go-noncritical	0	1	0.0	50	0.306	1	0
210.375	1.5	failed stop-noncritical	1	1	0.25	50	0.327	1	0
212.375	1.5	go-noncritical	0	1	0.0	50	0.318	1	0
217.375	1.5	successful stop-critical	1	0	0.2	0	0.0	0	1
220.625	1.5	failed stop-noncritical	1	1	0.2	50	0.348	1	0
223.75	1.5	go-noncritical	0	1	0.0	50	0.335	1	0
228.0	1.5	go-critical	0	0	0.0	49	0.397	1	0
230.25	1.5	go-noncritical	0	1	0.0	50	0.363	1	0
232.375	1.5	go-critical	0	0	0.0	49	0.47	1	0
234.5	1.5	go-critical	0	0	0.0	49	0.36200000000000004	1	0
236.625	1.5	go-noncritical	0	1	0.0	50	0.42	1	0
238.75	1.5	go-critical	0	0	0.0	49	0.535	1	0
241.25	1.5	go-noncritical	0	1	0.0	50	0.331	1	0
244.875	1.5	failed stop-noncritical	1	1	0.2	50	0.41100000000000003	1	0
247.75	1.5	go-critical	0	0	0.0	49	0.46299999999999997	1	0
251.125	1.5	go-critical	0	0	0.0	49	0.456	1	0
253.5	1.5	go-noncritical	0	1	0.0	50	0.354	1	0
255.625	1.5	successful stop-critical	1	0	0.25	0	0.0	0	1
260.0	1.5	go-noncritical	0	1	0.0	50	0.325	1	0
264.0	1.5	go-noncritical	0	1	0.0	50	0.373	1	0
266.375	1.5	go-noncritical	0	1	0.0	50	0.32	1	0
269.5	1.5	go-noncritical	0	1	0.0	50	0.305	1	0
272.375	1.5	go-noncritical	0	1	0.0	50	0.33399999999999996	1	0
274.375	1.5	failed stop-noncritical	1	1	0.25	50	0.382	1	0
277.125	1.5	go-noncritical	0	1	0.0	50	0.36	1	0
279.875	1.5	go-critical	0	0	0.0	49	0.39399999999999996	1	0
282.375	1.5	go-noncritical	0	1	0.0	50	0.358	1	0
284.375	1.5	go-critical	0	0	0.0	49	0.5660000000000001	1	0
286.5	1.5	go-critical	0	0	0.0	49	0.425	1	0
289.125	1.5	go-critical	0	0	0.0	49	0.384	1	0
292.25	1.5	go-noncritical	0	1	0.0	50	0.299	1	0
294.5	1.5	go-critical	0	0	0.0	49	0.5529999999999999	1	0
296.75	1.5	successful stop-critical	1	0	0.25	0	0.0	0	1
299.5	1.5	failed stop-noncritical	1	1	0.3	50	0.313	1	0
302.125	1.5	go-critical	0	0	0.0	49	0.44799999999999995	1	0
307.125	1.5	go-critical	0	0	0.0	49	0.44	1	0
310.5	1.5	go-critical	0	0	0.0	49	0.361	1	0
313.0	1.5	go-critical	0	0	0.0	49	0.502	1	0
315.0	1.5	go-noncritical	0	1	0.0	50	0.382	1	0
317.25	1.5	go-critical	0	0	0.0	49	0.507	1	0
319.25	1.5	go-critical	0	0	0.0	49	0.563	1	0
321.25	1.5	go-noncritical	0	1	0.0	50	0.38799999999999996	1	0
323.875	1.5	go-noncritical	0	1	0.0	50	0.371	1	0
325.875	1.5	go-critical	0	0	0.0	49	0.49	1	0
327.875	1.5	successful stop-critical	1	0	0.3	0	0.0	0	1
330.125	1.5	failed stop-noncritical	1	1	0.25	50	0.344	1	0
332.125	1.5	failed stop-noncritical	1	1	0.3	50	0.376	1	0
335.0	1.5	go-noncritical	0	1	0.0	50	0.39	1	0
339.125	1.5	successful stop-critical	1	0	0.25	0	0.0	0	1
341.875	1.5	successful stop-critical	1	0	0.3	0	0.0	0	1
344.0	1.5	go-noncritical	0	1	0.0	50	0.43700000000000006	1	0
346.375	1.5	go-noncritical	0	1	0.0	50	0.42200000000000004	1	0
