onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
334.75	1.5	go	0	0	0.0	49	0.409	1	0
338.625	1.5	go	0	0	0.0	49	0.374	1	0
342.0	1.5	failed stop	1	1	0.25	50	0.367	1	0
344.875	1.5	go	0	0	0.0	49	0.46	1	0
346.875	1.5	go	0	1	0.0	50	0.604	1	0
350.125	1.5	go	0	0	0.0	49	0.546	1	0
352.125	1.5	successful stop	1	1	0.2	0	0.0	0	1
354.375	1.5	go	0	1	0.0	50	0.768	1	0
357.375	1.5	go	0	0	0.0	49	0.52	1	0
359.375	1.5	junk	0	0	0.0	50	0.6	0	0
