onset	duration	trial_type	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
195.0	1.0	incongruent_correct	1	2	incongruent	375	n/a
197.5	1.0	incongruent_correct	1	2	incongruent	348	n/a
200.0	1.0	incongruent_correct	1	2	incongruent	360	n/a
202.5	1.0	congruent_correct	1	1	congruent	357	n/a
210.0	1.0	incongruent_correct	1	2	incongruent	476	n/a
212.5	1.0	incongruent_correct	1	2	incongruent	336	n/a
215.0	1.0	congruent_incorrect	0	1	congruent	420	n/a
217.5	1.0	incongruent_correct	1	2	incongruent	393	n/a
225.0	1.0	congruent_correct	1	1	congruent	734	n/a
227.5	1.0	congruent_correct	1	1	congruent	316	n/a
230.0	1.0	congruent_correct	1	1	congruent	408	n/a
232.5	1.0	congruent_correct	1	1	congruent	398	n/a
235.0	1.0	incongruent_correct	1	2	incongruent	618	n/a
237.5	1.0	congruent_correct	1	1	congruent	502	n/a
240.0	1.0	congruent_correct	1	1	congruent	543	n/a
242.5	1.0	incongruent_correct	1	2	incongruent	551	n/a
245.0	1.0	incongruent_correct	1	2	incongruent	476	n/a
247.5	1.0	congruent_correct	1	1	congruent	473	n/a
250.0	1.0	incongruent_correct	1	2	incongruent	429	n/a
252.5	1.0	congruent_correct	1	1	congruent	497	n/a
260.0	1.0	incongruent_correct	1	2	incongruent	488	n/a
262.5	1.0	congruent_correct	1	1	congruent	542	n/a
270.0	1.0	congruent_correct	1	1	congruent	634	n/a
272.5	1.0	congruent_correct	1	1	congruent	351	n/a
275.0	1.0	incongruent_correct	1	2	incongruent	516	n/a
277.5	1.0	congruent_correct	1	1	congruent	488	n/a
285.0	1.0	congruent_correct	1	1	congruent	526	n/a
287.5	1.0	incongruent_correct	1	2	incongruent	379	n/a
290.0	1.0	congruent_correct	1	1	congruent	447	n/a
292.5	1.0	incongruent_correct	1	2	incongruent	500	n/a
295.0	1.0	incongruent_correct	1	2	incongruent	439	n/a
297.5	1.0	incongruent_correct	1	2	incongruent	544	n/a
