onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
202.5	1.0	incongruent_correct	n/a	1	2	incongruent	403	n/a
205.0	1.0	incongruent_correct	n/a	1	2	incongruent	422	n/a
207.5	1.0	incongruent_correct	n/a	1	2	incongruent	555	n/a
215.0	1.0	incongruent_correct	n/a	1	2	incongruent	434	n/a
217.5	1.0	incongruent_correct	n/a	1	2	incongruent	493	n/a
220.0	1.0	congruent_correct	n/a	1	1	congruent	403	n/a
222.5	1.0	incongruent_correct	n/a	1	2	incongruent	455	n/a
225.0	1.0	incongruent_correct	n/a	1	2	incongruent	436	n/a
227.5	1.0	congruent_correct	n/a	1	1	congruent	400	n/a
230.0	1.0	congruent_correct	n/a	1	1	congruent	485	n/a
232.5	1.0	congruent_correct	n/a	1	1	congruent	299	n/a
235.0	1.0	incongruent_correct	n/a	1	2	incongruent	383	n/a
237.5	1.0	congruent_correct	n/a	1	1	congruent	419	n/a
240.0	1.0	incongruent_correct	n/a	1	2	incongruent	481	n/a
242.5	1.0	congruent_correct	n/a	1	1	congruent	516	n/a
245.0	1.0	congruent_correct	n/a	1	1	congruent	288	n/a
247.5	1.0	incongruent_correct	n/a	1	2	incongruent	461	n/a
250.0	1.0	congruent_correct	n/a	1	1	congruent	378	n/a
252.5	1.0	congruent_correct	n/a	1	1	congruent	415	n/a
255.0	1.0	incongruent_correct	n/a	1	2	incongruent	460	n/a
257.5	1.0	congruent_correct	n/a	1	1	congruent	368	n/a
270.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	455	n/a
272.5	1.0	congruent_correct	n/a	1	1	congruent	588	n/a
275.0	1.0	congruent_correct	n/a	1	1	congruent	593	n/a
277.5	1.0	incongruent_incorrect	n/a	0	2	incongruent	389	n/a
280.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	393	n/a
282.5	1.0	congruent_correct	n/a	1	1	congruent	734	n/a
290.0	1.0	congruent_correct	n/a	1	1	congruent	628	n/a
292.5	1.0	incongruent_correct	n/a	1	2	incongruent	569	n/a
295.0	1.0	incongruent_correct	n/a	1	2	incongruent	461	n/a
297.5	1.0	congruent_correct	n/a	1	1	congruent	354	n/a
