filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"234.0457	236.0457	OBJ	V	1	 1.0749	LC-HIT	 2.8777	0	2.2163"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"238.0464	242.0464	OBJ	V	1	0.92789	LC-MISS	 1.3881	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"246.0466	248.0466	OBJ	V	1	0.98964	LC-MISS	 2.0231	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"252.0477	254.0477	GRE	V	1	0.90155	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"256.0454	260.0454	OBJ	V	1	 1.1617	LC-MISS	 1.9605	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"262.0467	266.0467	OBJ	V	1	 1.3116	LC-HIT	 1.8939	1	0.36117"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"268.0458	272.0458	GRE	V	1	 1.2759	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"274.0467	280.0467	OBJ	NV	1	 1.9452	HC-MISS	 1.5304	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"284.0456	286.0456	GRE	NV	1	 1.0068	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"288.0304	290.0304	GRE	V	1	 1.6193	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"292.0454	294.0454	OBJ	V	1	 1.3302	LC-HIT	 1.4559	1	2.1015"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"296.0467	298.0467	OBJ	V	1	 1.3368	LC-MISS	 1.4558	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"302.0458	306.0458	OBJ	V	1	0.96687	LC-MISS	0.90473	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"308.0476	314.0476	OBJ	V	1	 1.2827	LC-MISS	 1.3222	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"316.0448	318.0448	OBJ	NV	1	 1.4009	LC-MISS	 2.4581	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"324.048	328.048	OBJ	V	1	0.98246	LC-MISS	  2.647	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"330.0468	334.0468	OBJ	V	1	 1.0011	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"336.0512	340.0512	GRE	V	1	 1.4083	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"342.0462	346.0462	OBJ	NV	1	 1.8455	LC-MISS	 2.1847	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"348.0475	350.0475	OBJ	V	NR	NR	HC-MISS	  1.083	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"352.0467	356.0467	OBJ	V	1	 1.3061	LC-HIT	 1.5852	1	2.7704"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"360.0464	364.0464	GRE	V	1	 1.0952	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"4.0015	10.0015	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"12.0343	14.0343	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"16.0492	20.0492	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"22.0499	28.0499	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"30.0533	34.0533	OBJ	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"36.0538	42.0538	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"46.0798	48.0798	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"50.0541	54.0541	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"56.0478	58.0478	OBJ	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"60.0525	66.0525	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"68.0499	70.0499	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"72.0519	76.0519	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"78.0537	84.0537	OBJ	V	1	0.99342	LC-MISS	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"86.033	90.033	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"94.05	98.05	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"100.0543	102.0543	OBJ	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"106.0536	110.0536	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"114.0499	118.0499	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"120.0481	122.0481	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"124.0551	126.0551	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"128.0482	134.0482	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"136.0306	140.0306	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"142.0476	144.0476	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"146.0471	148.0471	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"152.0546	154.0546	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"156.0469	160.0469	OBJ	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"164.0471	168.0471	OBJ	V	1	0.76861	LC-HIT	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"170.0462	176.0462	OBJ	V	1	0.91726	LC-HIT	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"178.0487	184.0487	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"186.0478	188.0478	GRE	V	1	0.94344	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"190.0468	196.0468	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"200.0831	202.0831	OBJ	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"208.0461	212.0461	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"214.0466	220.0466	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"222.0473	228.0473	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"232.0475	234.0475	OBJ	V	1	0.97438	LC-MISS	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"236.0483	240.0483	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"242.0474	248.0474	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"250.0304	256.0304	OBJ	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"260.0498	266.0498	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"268.0316	272.0316	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"278.049	280.049	GRE	V	1	0.89751	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"282.046	286.046	OBJ	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"288.046	294.046	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"296.0459	302.0459	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"304.0458	306.0458	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"310.0482	314.0482	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"316.0496	322.0496	OBJ	NV	NR	NR	LC-MISS	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"324.0481	328.0481	OBJ	V	1	0.94357	HC-MISS	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"330.0513	332.0513	OBJ	V	NR	NR	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"334.0503	336.0503	GRE	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"338.0485	342.0485	OBJ	V	1	0.77785	LC-MISS	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"344.0491	346.0491	GRE	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"348.0465	352.0465	OBJ	V	1	0.94163	HC-MISS	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"354.0486	356.0486	OBJ	V	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-09_bold.nii.gz	"358.0465	364.0465	GRE	NV	1	"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"4.0007	6.0007	OBJ	V	1	 1.0882	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"8.0604	10.0604	OBJ	V	1	 1.2451	LC-HIT	 2.8567	0	0.50523"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"12.0521	14.0521	GRE	V	1	0.94143	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"16.0515	20.0515	OBJ	NV	1	 1.2573	LC-MISS	 1.4945	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"22.0504	24.0504	OBJ	V	1	 1.1758	LC-MISS	 2.2064	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"26.0519	30.0519	OBJ	V	1	0.98913	HC-MISS	 1.2239	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"32.0526	36.0526	GRE	V	1	 1.3139	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"38.0525	42.0525	OBJ	V	1	0.99955	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"44.0547	46.0547	OBJ	V	1	 1.1033	LC-MISS	  2.315	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"50.0335	56.0335	OBJ	V	1	  1.235	LC-MISS	 2.1805	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"58.0509	62.0509	GRE	V	1	 1.2338	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"64.0506	68.0506	OBJ	NV	1	 1.4403	LC-MISS	 2.4172	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"70.0543	74.0543	OBJ	V	1	 1.1559	LC-MISS	 1.4805	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"76.0527	82.0527	GRE	V	1	 1.3205	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"84.0518	88.0518	OBJ	V	1	 1.0638	LC-MISS	 2.1745	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"90.0468	96.0468	OBJ	V	1	 1.3322	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"100.0468	106.0468	GRE	V	1	 1.0236	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"108.047	110.047	OBJ	V	1	 1.2141	LC-MISS	 2.0603	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"112.0462	118.0462	OBJ	V	1	 1.3864	HC-MISS	  1.091	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"120.0457	124.0457	OBJ	V	1	 1.2486	LC-HIT	 2.2438	1	0.69922"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"126.0462	132.0462	OBJ	NV	1	 1.4617	LC-MISS	 2.1327	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"136.0507	142.0507	OBJ	V	1	 1.0727	LC-MISS	 1.4412	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"144.0466	150.0466	OBJ	NV	1	 1.0683	LC-MISS	 2.6942	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"152.0475	156.0475	OBJ	V	1	 1.1156	LC-MISS	 1.2631	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"160.0483	166.0483	GRE	V	1	 1.0227	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"168.047	174.047	GRE	NV	1	 1.0435	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"176.0491	178.0491	OBJ	V	1	  1.362	HC-HIT	0.61507	1	2.8218"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"180.0475	184.0475	OBJ	V	1	 1.3203	LC-MISS	 2.0721	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"186.0527	188.0527	OBJ	NV	1	 1.2297	HC-MISS	 1.6466	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"190.0466	194.0466	OBJ	V	1	 1.0518	LC-MISS	 2.1137	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"196.0485	198.0485	GRE	V	1	 1.1388	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"200.046	206.046	OBJ	V	1	0.98238	UT	UT	UT	UT"
func/sub-10task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-08_bold.nii.gz	"208.0456	210.0456	GRE	V	1	 1.0692	UT	UT	UT	UT"
